Averaged ion signal for P950-AlO2, m/z=40
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.687447e-11	6.217972e-12
6.400000e+00	4.749163e-12	2.464036e-12
1.290000e+01	-3.366778e-12	3.929265e-12
1.930000e+01	4.968339e-13	9.657159e-13
2.580000e+01	4.255893e-12	7.825848e-13
3.220000e+01	-6.660495e-12	7.239591e-14
3.870000e+01	3.185637e-13	1.594095e-12
4.510000e+01	-3.752824e-12	6.215924e-12
5.160000e+01	-5.893765e-12	3.294225e-12
5.800000e+01	7.309846e-12	3.990756e-12
6.450000e+01	1.221891e-11	3.192455e-12
7.090000e+01	2.132752e-11	9.247564e-12
7.740000e+01	1.621158e-11	3.070865e-12
8.380000e+01	2.398519e-11	9.441158e-13
9.030000e+01	1.987425e-11	5.134185e-12
9.680000e+01	2.571722e-11	2.918569e-12
1.032000e+02	1.180692e-11	5.475051e-13
1.097000e+02	1.873489e-11	2.243111e-12
1.161000e+02	2.833959e-11	8.989175e-12
1.226000e+02	2.856257e-11	2.105209e-12
1.290000e+02	2.247726e-11	4.019145e-12
1.355000e+02	2.061524e-11	4.488529e-12
1.419000e+02	1.853493e-11	3.774652e-13
1.484000e+02	2.376291e-11	3.096849e-12
1.548000e+02	2.067760e-11	9.330785e-12
1.613000e+02	2.161058e-11	6.951688e-13
1.677000e+02	1.658527e-11	1.049105e-12
1.742000e+02	3.754825e-11	4.666511e-12
1.806000e+02	2.350294e-11	1.066257e-11
1.871000e+02	2.207592e-11	2.648191e-12
1.935000e+02	2.684061e-11	7.857453e-13
2.000000e+02	1.703859e-11	7.934871e-12
2.064000e+02	1.745328e-11	3.900935e-12
2.129000e+02	1.753626e-11	4.226551e-12
2.193000e+02	2.027596e-11	2.792385e-12
2.258000e+02	1.986393e-11	2.378231e-12
2.322000e+02	2.747363e-11	9.679295e-12
2.387000e+02	3.290160e-11	1.639911e-12
2.451000e+02	2.232630e-11	3.714026e-12
2.516000e+02	1.093927e-11	5.315909e-13
2.580000e+02	1.990397e-11	7.802346e-12
2.645000e+02	3.025803e-11	6.443537e-13
2.709000e+02	2.356164e-11	8.570666e-12
2.774000e+02	1.595070e-11	7.201034e-12
2.838000e+02	1.755931e-11	5.971014e-12
2.903000e+02	2.023337e-11	1.487714e-12
2.967000e+02	1.565198e-11	8.076943e-13
3.032000e+02	1.348604e-11	6.345606e-12
3.096000e+02	3.109652e-12	6.800626e-12
3.161000e+02	1.143711e-12	8.353926e-12
3.226000e+02	2.341687e-12	4.486690e-12
3.290000e+02	2.666381e-12	5.537247e-12
3.355000e+02	-3.200642e-12	7.516301e-13
3.419000e+02	-5.305948e-12	1.604433e-12
3.484000e+02	6.047028e-12	4.300050e-12
3.548000e+02	4.521723e-12	7.556113e-12
