Ion signal for P950-AlO2 1, m/z=5
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-4.912774e-13	2.295897e-12
6.400000e+00	-1.738090e-12	2.295897e-12
1.290000e+01	5.910334e-12	2.295897e-12
1.930000e+01	-4.761791e-13	2.295897e-12
2.580000e+01	-1.703455e-12	2.295897e-12
3.220000e+01	-1.743468e-12	2.295897e-12
3.870000e+01	-3.375436e-13	2.295897e-12
4.510000e+01	-1.464957e-12	2.295897e-12
5.160000e+01	2.906668e-12	2.295897e-12
5.800000e+01	5.996546e-13	2.295897e-12
6.450000e+01	-9.642211e-13	2.295897e-12
7.090000e+01	-1.819934e-12	2.295897e-12
7.740000e+01	3.032539e-11	2.295897e-12
8.380000e+01	1.586977e-12	2.295897e-12
9.030000e+01	-6.539986e-13	2.295897e-12
9.680000e+01	6.758226e-12	2.295897e-12
1.032000e+02	2.546621e-11	2.295897e-12
1.097000e+02	-2.131163e-12	2.295897e-12
1.161000e+02	2.404662e-11	2.295897e-12
1.226000e+02	-4.237052e-12	2.295897e-12
1.290000e+02	-1.412648e-13	2.295897e-12
1.355000e+02	-2.051741e-12	2.295897e-12
1.419000e+02	1.789945e-11	2.295897e-12
1.484000e+02	1.834087e-11	2.295897e-12
1.548000e+02	-1.138042e-12	2.295897e-12
1.613000e+02	5.194082e-12	2.295897e-12
1.677000e+02	-3.645621e-12	2.295897e-12
1.742000e+02	6.780993e-12	2.295897e-12
1.806000e+02	2.551802e-13	2.295897e-12
1.871000e+02	2.993110e-11	2.295897e-12
1.935000e+02	-1.613109e-12	2.295897e-12
2.000000e+02	-4.162843e-13	2.295897e-12
2.064000e+02	2.087803e-12	2.295897e-12
2.129000e+02	2.909093e-11	2.295897e-12
2.193000e+02	2.833139e-13	2.295897e-12
2.258000e+02	3.191382e-13	2.295897e-12
2.322000e+02	2.041625e-12	2.295897e-12
2.387000e+02	6.336495e-13	2.295897e-12
2.451000e+02	2.435236e-12	2.295897e-12
2.516000e+02	-5.575393e-13	2.295897e-12
2.580000e+02	-1.469652e-12	2.295897e-12
2.645000e+02	9.463720e-13	2.295897e-12
2.709000e+02	-5.431411e-13	2.295897e-12
2.774000e+02	2.390832e-13	2.295897e-12
2.838000e+02	9.193702e-13	2.295897e-12
2.903000e+02	2.614945e-13	2.295897e-12
2.967000e+02	1.504881e-12	2.295897e-12
3.032000e+02	-3.979429e-14	2.295897e-12
3.096000e+02	-2.463785e-12	2.295897e-12
3.161000e+02	1.832722e-11	2.295897e-12
3.226000e+02	9.504412e-13	2.295897e-12
3.290000e+02	-2.333154e-12	2.295897e-12
3.355000e+02	1.455452e-12	2.295897e-12
3.419000e+02	9.939467e-15	2.295897e-12
3.484000e+02	9.561637e-13	2.295897e-12
3.548000e+02	-7.468493e-13	2.295897e-12
