Ion signal for P950-AlO4 2, m/z=94
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.062812e-11	6.393111e-12
6.400000e+00	-3.967102e-12	6.393111e-12
1.290000e+01	-6.140111e-12	6.393111e-12
1.930000e+01	-6.938337e-12	6.393111e-12
2.580000e+01	8.340654e-12	6.393111e-12
3.220000e+01	1.077343e-11	6.393111e-12
3.870000e+01	-1.082581e-12	6.393111e-12
4.510000e+01	7.301937e-13	6.393111e-12
5.160000e+01	-1.964782e-11	6.393111e-12
5.800000e+01	-8.965041e-12	6.393111e-12
6.450000e+01	2.375949e-12	6.393111e-12
7.090000e+01	-1.414276e-12	6.393111e-12
7.740000e+01	-6.123286e-12	6.393111e-12
8.380000e+01	1.388349e-11	6.393111e-12
9.030000e+01	1.130479e-12	6.393111e-12
9.670000e+01	-2.028375e-11	6.393111e-12
1.032000e+02	-5.705755e-12	6.393111e-12
1.096000e+02	-2.982981e-12	6.393111e-12
1.161000e+02	9.102010e-12	6.393111e-12
1.225000e+02	-7.210215e-12	6.393111e-12
1.290000e+02	1.274477e-11	6.393111e-12
1.354000e+02	-5.114450e-12	6.393111e-12
1.419000e+02	-1.310460e-12	6.393111e-12
1.483000e+02	-3.864685e-12	6.393111e-12
1.548000e+02	8.738305e-12	6.393111e-12
1.612000e+02	-3.100920e-12	6.393111e-12
1.677000e+02	-5.668930e-12	6.393111e-12
1.742000e+02	-2.763940e-12	6.393111e-12
1.806000e+02	-2.397165e-12	6.393111e-12
1.871000e+02	7.541826e-12	6.393111e-12
1.935000e+02	8.882601e-12	6.393111e-12
2.000000e+02	2.784591e-12	6.393111e-12
2.064000e+02	3.414366e-12	6.393111e-12
2.129000e+02	4.758356e-12	6.393111e-12
2.193000e+02	-6.225869e-12	6.393111e-12
2.258000e+02	-3.244879e-12	6.393111e-12
2.322000e+02	-7.568104e-12	6.393111e-12
2.387000e+02	1.151189e-11	6.393111e-12
2.451000e+02	4.424661e-12	6.393111e-12
2.516000e+02	1.040465e-11	6.393111e-12
2.580000e+02	-7.549574e-12	6.393111e-12
2.645000e+02	-3.641584e-12	6.393111e-12
2.709000e+02	1.970191e-12	6.393111e-12
2.774000e+02	7.668182e-12	6.393111e-12
2.838000e+02	-3.180435e-13	6.393111e-12
2.903000e+02	-4.325053e-12	6.393111e-12
2.967000e+02	-1.726928e-11	6.393111e-12
3.032000e+02	-9.156288e-12	6.393111e-12
3.096000e+02	1.236749e-11	6.393111e-12
3.161000e+02	9.913477e-12	6.393111e-12
3.225000e+02	2.562252e-12	6.393111e-12
3.290000e+02	-8.153758e-12	6.393111e-12
3.354000e+02	5.150017e-12	6.393111e-12
3.419000e+02	4.565007e-12	6.393111e-12
3.483000e+02	-2.547218e-12	6.393111e-12
3.548000e+02	-6.049228e-12	6.393111e-12
