Ion signal for P950-InO2 1, m/z=190
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.783584e-11	1.051089e-11
6.500000e+00	-9.194191e-12	1.051089e-11
1.290000e+01	-3.338347e-12	1.051089e-11
1.940000e+01	6.361721e-12	1.051089e-11
2.580000e+01	-1.304774e-11	1.051089e-11
3.230000e+01	4.028533e-12	1.051089e-11
3.870000e+01	1.587228e-11	1.051089e-11
4.520000e+01	2.082634e-11	1.051089e-11
5.160000e+01	1.575709e-11	1.051089e-11
5.810000e+01	2.025616e-11	1.051089e-11
6.450000e+01	-9.740899e-12	1.051089e-11
7.100000e+01	2.294397e-11	1.051089e-11
7.740000e+01	8.074713e-12	1.051089e-11
8.390000e+01	2.100978e-11	1.051089e-11
9.030000e+01	6.930525e-12	1.051089e-11
9.680000e+01	-1.395521e-11	1.051089e-11
1.033000e+02	-5.369339e-12	1.051089e-11
1.097000e+02	2.347340e-11	1.051089e-11
1.162000e+02	1.032747e-11	1.051089e-11
1.226000e+02	1.045217e-12	1.051089e-11
1.291000e+02	1.245828e-11	1.051089e-11
1.355000e+02	-1.957971e-12	1.051089e-11
1.420000e+02	8.939097e-12	1.051089e-11
1.484000e+02	-1.413066e-11	1.051089e-11
1.549000e+02	1.647991e-11	1.051089e-11
1.613000e+02	7.815653e-12	1.051089e-11
1.678000e+02	1.262872e-11	1.051089e-11
1.742000e+02	-8.058535e-12	1.051089e-11
1.807000e+02	1.594653e-11	1.051089e-11
1.871000e+02	7.460277e-12	1.051089e-11
1.936000e+02	4.805345e-12	1.051089e-11
2.000000e+02	-1.319341e-11	1.051089e-11
2.065000e+02	2.327516e-11	1.051089e-11
2.129000e+02	-1.640099e-12	1.051089e-11
2.194000e+02	2.067297e-11	1.051089e-11
2.258000e+02	5.158713e-12	1.051089e-11
2.323000e+02	-1.300202e-11	1.051089e-11
2.387000e+02	1.057652e-11	1.051089e-11
2.452000e+02	8.951593e-12	1.051089e-11
2.516000e+02	2.229634e-11	1.051089e-11
2.581000e+02	6.078405e-12	1.051089e-11
2.645000e+02	-1.547605e-11	1.051089e-11
2.710000e+02	2.150122e-11	1.051089e-11
2.774000e+02	-1.405264e-11	1.051089e-11
2.839000e+02	1.435003e-11	1.051089e-11
2.903000e+02	1.421777e-11	1.051089e-11
2.968000e+02	6.678841e-12	1.051089e-11
3.033000e+02	8.696909e-12	1.051089e-11
3.097000e+02	6.887653e-12	1.051089e-11
3.162000e+02	7.131721e-12	1.051089e-11
3.226000e+02	1.839647e-11	1.051089e-11
3.291000e+02	1.516253e-11	1.051089e-11
3.355000e+02	-1.124882e-11	1.051089e-11
3.420000e+02	6.736345e-12	1.051089e-11
3.484000e+02	-1.133231e-11	1.051089e-11
3.549000e+02	1.405716e-11	1.051089e-11
