Ion signal for bare Si BNL 2, m/z=45
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	7.250817e-12	3.881575e-12
6.500000e+00	2.314807e-12	3.881575e-12
1.290000e+01	-5.841099e-13	3.881575e-12
1.940000e+01	1.442880e-12	3.881575e-12
2.580000e+01	-2.167037e-12	3.881575e-12
3.230000e+01	5.274953e-12	3.881575e-12
3.870000e+01	-6.300964e-12	3.881575e-12
4.520000e+01	-1.781974e-12	3.881575e-12
5.160000e+01	1.361091e-13	3.881575e-12
5.810000e+01	9.722099e-12	3.881575e-12
6.450000e+01	1.274118e-11	3.881575e-12
7.100000e+01	-9.992828e-12	3.881575e-12
7.750000e+01	8.133163e-12	3.881575e-12
8.390000e+01	7.889245e-12	3.881575e-12
9.040000e+01	-1.281764e-12	3.881575e-12
9.680000e+01	7.133318e-12	3.881575e-12
1.033000e+02	2.699309e-12	3.881575e-12
1.097000e+02	-1.759609e-12	3.881575e-12
1.162000e+02	6.083815e-13	3.881575e-12
1.226000e+02	-2.914536e-12	3.881575e-12
1.291000e+02	-2.845455e-13	3.881575e-12
1.355000e+02	9.065372e-13	3.881575e-12
1.420000e+02	4.562527e-12	3.881575e-12
1.484000e+02	1.146102e-13	3.881575e-12
1.549000e+02	3.460600e-12	3.881575e-12
1.613000e+02	8.770683e-12	3.881575e-12
1.678000e+02	-5.759327e-12	3.881575e-12
1.742000e+02	3.726756e-12	3.881575e-12
1.807000e+02	3.755746e-12	3.881575e-12
1.871000e+02	2.548829e-12	3.881575e-12
1.936000e+02	4.854819e-12	3.881575e-12
2.000000e+02	-1.120978e-13	3.881575e-12
2.065000e+02	1.440789e-11	3.881575e-12
2.129000e+02	-7.802486e-14	3.881575e-12
2.194000e+02	-7.048035e-12	3.881575e-12
2.258000e+02	5.685048e-12	3.881575e-12
2.323000e+02	8.959038e-12	3.881575e-12
2.387000e+02	6.716121e-12	3.881575e-12
2.452000e+02	2.838111e-12	3.881575e-12
2.516000e+02	8.116194e-12	3.881575e-12
2.581000e+02	4.612184e-12	3.881575e-12
2.645000e+02	7.437267e-12	3.881575e-12
2.710000e+02	-2.125743e-12	3.881575e-12
2.774000e+02	7.563401e-13	3.881575e-12
2.839000e+02	2.793303e-13	3.881575e-12
2.903000e+02	2.732413e-12	3.881575e-12
2.968000e+02	1.094440e-11	3.881575e-12
3.032000e+02	6.409486e-12	3.881575e-12
3.097000e+02	-3.799524e-12	3.881575e-12
3.161000e+02	6.140559e-12	3.881575e-12
3.226000e+02	4.668549e-12	3.881575e-12
3.291000e+02	-3.689460e-12	3.881575e-12
3.355000e+02	-4.196378e-12	3.881575e-12
3.420000e+02	5.976613e-12	3.881575e-12
3.484000e+02	1.928695e-12	3.881575e-12
3.549000e+02	-1.789314e-12	3.881575e-12
