Ion signal for P950-InO2 2, m/z=120
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.280270e-11	1.108913e-11
6.400000e+00	-2.047358e-11	1.108913e-11
1.290000e+01	3.316554e-12	1.108913e-11
1.940000e+01	1.163179e-11	1.108913e-11
2.580000e+01	-2.855939e-13	1.108913e-11
3.230000e+01	3.635642e-12	1.108913e-11
3.870000e+01	2.483258e-12	1.108913e-11
4.520000e+01	-1.810141e-11	1.108913e-11
5.160000e+01	-2.224239e-11	1.108913e-11
5.810000e+01	9.955346e-12	1.108913e-11
6.450000e+01	8.748962e-12	1.108913e-11
7.100000e+01	1.391520e-11	1.108913e-11
7.740000e+01	-8.318563e-14	1.108913e-11
8.390000e+01	4.102050e-12	1.108913e-11
9.030000e+01	-1.861293e-11	1.108913e-11
9.680000e+01	-2.214098e-12	1.108913e-11
1.032000e+02	1.101519e-12	1.108913e-11
1.097000e+02	7.835754e-12	1.108913e-11
1.161000e+02	1.043337e-11	1.108913e-11
1.226000e+02	5.075606e-12	1.108913e-11
1.290000e+02	-1.528058e-11	1.108913e-11
1.355000e+02	-3.236542e-12	1.108913e-11
1.419000e+02	3.884075e-12	1.108913e-11
1.484000e+02	-2.039569e-11	1.108913e-11
1.548000e+02	1.701927e-12	1.108913e-11
1.613000e+02	1.393316e-11	1.108913e-11
1.677000e+02	9.677788e-13	1.108913e-11
1.742000e+02	1.992001e-11	1.108913e-11
1.806000e+02	1.329263e-11	1.108913e-11
1.871000e+02	2.730866e-12	1.108913e-11
1.935000e+02	1.472848e-11	1.108913e-11
2.000000e+02	3.189719e-12	1.108913e-11
2.065000e+02	3.372954e-12	1.108913e-11
2.129000e+02	-2.131603e-11	1.108913e-11
2.194000e+02	-1.921619e-11	1.108913e-11
2.258000e+02	6.166423e-12	1.108913e-11
2.323000e+02	2.404658e-12	1.108913e-11
2.387000e+02	4.815275e-12	1.108913e-11
2.452000e+02	4.735510e-12	1.108913e-11
2.516000e+02	1.746127e-12	1.108913e-11
2.581000e+02	1.692136e-11	1.108913e-11
2.645000e+02	1.706598e-11	1.108913e-11
2.710000e+02	2.770214e-12	1.108913e-11
2.774000e+02	-1.206417e-11	1.108913e-11
2.839000e+02	1.392107e-11	1.108913e-11
2.903000e+02	3.801683e-12	1.108913e-11
2.968000e+02	1.484992e-11	1.108913e-11
3.032000e+02	1.197254e-11	1.108913e-11
3.097000e+02	-1.025723e-11	1.108913e-11
3.161000e+02	1.183939e-11	1.108913e-11
3.226000e+02	-2.401377e-12	1.108913e-11
3.290000e+02	6.735239e-12	1.108913e-11
3.355000e+02	1.656147e-11	1.108913e-11
3.419000e+02	-1.662511e-11	1.108913e-11
3.484000e+02	-6.979673e-12	1.108913e-11
3.548000e+02	1.518794e-11	1.108913e-11
