Averaged TEY data for P950-Hf10x4
Time(s)	MeanTEY	Std
4.776191e+00	1.840793e-06	3.183036e-09
4.887155e+00	1.820306e-06	2.139124e-08
4.994586e+00	1.835867e-06	1.722426e-08
5.101397e+00	1.844982e-06	3.165158e-08
5.208191e+00	1.833579e-06	4.031640e-09
5.314366e+00	1.836613e-06	8.584573e-09
5.421701e+00	1.847243e-06	1.747996e-09
5.528767e+00	1.825616e-06	1.304398e-08
5.636523e+00	1.850653e-06	1.275290e-08
5.744703e+00	1.836234e-06	5.928060e-09
5.852889e+00	1.826729e-06	3.819409e-08
5.960902e+00	1.814982e-06	6.245333e-10
6.068185e+00	1.832433e-06	1.883482e-08
6.175661e+00	1.811953e-06	1.379681e-08
6.281618e+00	1.832819e-06	3.272452e-09
6.389833e+00	1.807770e-06	3.285372e-09
6.497612e+00	1.837002e-06	1.229061e-08
6.604994e+00	1.834713e-06	1.276015e-08
6.712892e+00	1.839276e-06	4.700824e-09
6.821284e+00	1.850289e-06	1.723136e-08
6.928005e+00	1.857878e-06	1.268008e-08
7.035543e+00	1.843461e-06	2.557788e-08
7.141898e+00	1.821450e-06	2.936249e-08
7.253185e+00	1.830558e-06	2.784903e-08
7.360714e+00	1.847250e-06	1.191587e-08
7.468133e+00	1.848757e-06	1.085610e-08
7.577161e+00	1.846110e-06	8.499641e-09
7.685377e+00	1.841927e-06	5.545476e-09
7.794580e+00	1.833954e-06	1.276112e-08
7.902442e+00	1.844587e-06	9.079852e-10
8.009322e+00	1.857114e-06	2.811878e-09
8.117023e+00	1.833204e-06	5.456808e-09
8.223511e+00	1.830561e-06	3.392199e-08
8.330729e+00	1.835110e-06	2.405523e-08
8.438746e+00	1.852947e-06	1.988937e-08
8.546641e+00	1.859772e-06	6.987832e-09
8.654795e+00	1.862813e-06	1.609877e-08
8.761089e+00	1.846487e-06	5.083566e-09
8.869676e+00	1.844605e-06	3.582604e-08
8.976343e+00	1.826368e-06	1.378490e-09
9.083260e+00	1.843087e-06	3.658486e-08
9.192510e+00	1.835851e-06	1.238040e-08
9.300635e+00	1.830172e-06	1.456476e-08
9.410388e+00	1.866225e-06	8.129762e-09
9.519100e+00	1.818412e-06	2.784305e-08
9.626230e+00	1.846867e-06	3.945587e-09
9.733223e+00	1.850660e-06	1.520018e-10
9.842298e+00	1.851417e-06	5.161613e-09
9.952593e+00	1.849907e-06	1.305594e-08
1.006075e+01	1.823335e-06	6.211512e-09
1.016869e+01	1.837393e-06	3.392477e-08
1.027588e+01	1.853322e-06	1.116048e-08
1.038318e+01	1.820308e-06	2.366875e-08
1.049053e+01	1.824856e-06	1.000712e-08
1.059940e+01	1.847616e-06	1.351336e-08
1.070851e+01	1.817273e-06	2.822168e-08
1.081635e+01	1.857875e-06	6.607706e-09
1.092608e+01	1.878371e-06	8.895302e-09
1.103526e+01	1.829039e-06	2.557078e-08
1.114442e+01	1.828653e-06	1.532298e-08
1.125073e+01	1.857120e-06	1.571619e-08
1.135797e+01	1.837384e-06	1.798398e-08
1.146485e+01	1.862810e-06	8.507861e-09
1.157433e+01	1.841176e-06	9.635966e-09
1.168475e+01	1.851811e-06	2.406404e-08
1.179298e+01	1.852558e-06	5.327169e-10
1.189911e+01	1.849525e-06	6.603595e-09
1.200652e+01	1.849909e-06	1.685139e-08
1.211307e+01	1.824477e-06	1.114628e-08
1.222336e+01	1.844211e-06	6.600980e-09
1.233102e+01	1.833202e-06	1.661354e-09
1.243840e+01	1.818016e-06	5.937027e-09
1.254663e+01	1.818784e-06	1.152208e-08
1.265505e+01	1.832074e-06	2.405432e-08
1.276290e+01	1.844215e-06	1.495086e-08
1.287115e+01	1.860145e-06	7.814016e-09
1.297737e+01	1.850667e-06	1.457484e-08
1.308529e+01	1.824463e-06	1.694102e-08
1.319367e+01	1.840032e-06	6.122025e-10
1.330109e+01	1.854824e-06	2.223947e-08
1.341018e+01	1.811192e-06	1.075996e-08
1.351968e+01	1.847259e-06	2.861622e-08
1.362623e+01	1.840412e-06	9.917964e-10
1.373377e+01	1.824852e-06	3.934751e-09
1.384218e+01	1.838127e-06	1.541576e-08
1.395060e+01	1.821048e-06	1.428541e-08
1.405858e+01	1.830924e-06	1.660233e-09
1.416701e+01	1.826370e-06	2.416964e-09
1.427741e+01	1.827128e-06	6.191436e-10
1.438392e+01	1.830529e-06	3.136029e-08
1.449081e+01	1.824854e-06	6.211670e-09
1.460215e+01	1.829794e-06	1.722127e-08
1.471335e+01	1.856729e-06	6.676944e-09
1.482154e+01	1.830927e-06	6.973632e-09
1.492905e+01	1.834347e-06	1.418703e-08
1.503689e+01	1.847242e-06	4.783888e-09
1.514855e+01	1.827514e-06	1.342469e-08
1.525634e+01	1.855958e-06	3.172696e-08
1.536512e+01	1.846106e-06	2.427268e-09
1.547156e+01	1.844215e-06	1.495086e-08
1.558081e+01	1.835098e-06	2.354392e-10
1.568961e+01	1.846108e-06	5.463160e-09
1.579908e+01	1.824470e-06	2.517590e-09
1.590773e+01	1.827508e-06	2.391758e-10
1.601621e+01	1.842692e-06	6.600232e-09
1.612412e+01	1.838893e-06	2.511079e-09
1.623175e+01	1.844593e-06	1.153537e-08
1.633932e+01	1.833193e-06	1.503841e-08
1.644661e+01	1.842308e-06	4.407124e-09
1.655508e+01	1.831296e-06	1.238264e-08
1.666411e+01	1.841547e-06	7.443979e-09
1.677140e+01	1.843067e-06	3.647189e-09
1.687863e+01	1.848388e-06	1.077768e-08
1.698602e+01	1.844219e-06	2.254177e-08
1.709374e+01	1.847622e-06	3.645536e-09
1.720447e+01	1.857095e-06	3.590222e-08
1.731317e+01	1.843069e-06	1.482652e-10
1.742295e+01	1.844206e-06	4.785382e-09
1.752928e+01	1.828264e-06	6.311175e-09
1.763906e+01	1.854835e-06	1.743670e-09
1.774768e+01	1.841928e-06	4.027530e-09
1.785522e+01	1.818766e-06	2.415495e-08
1.796284e+01	1.844562e-06	5.222896e-08
1.807275e+01	1.827130e-06	3.935872e-09
1.818359e+01	1.814220e-06	8.216404e-09
1.829434e+01	1.850659e-06	1.366533e-09
1.840241e+01	1.830927e-06	6.973632e-09
1.851013e+01	1.850661e-06	1.669948e-09
1.861938e+01	1.858238e-06	2.641244e-08
1.872985e+01	1.840791e-06	1.370802e-09
1.884113e+01	1.847622e-06	3.645536e-09
1.894855e+01	1.836607e-06	1.997093e-08
1.905577e+01	1.842693e-06	7.359205e-09
1.916365e+01	1.831678e-06	8.966783e-09
1.926994e+01	1.851784e-06	2.831334e-08
1.937694e+01	1.857108e-06	9.334046e-09
1.948709e+01	1.849515e-06	1.313324e-08
1.959581e+01	1.833193e-06	1.427944e-08
1.970556e+01	1.838135e-06	9.929175e-10
1.981292e+01	1.824853e-06	5.452697e-09
1.992066e+01	1.841548e-06	5.924855e-09
2.002718e+01	1.838896e-06	4.321445e-09
2.013538e+01	1.832828e-06	1.342731e-08
2.024263e+01	1.838512e-06	5.167377e-09
2.035120e+01	1.856723e-06	2.109979e-08
2.045831e+01	1.844962e-06	8.580463e-09
2.056742e+01	1.849893e-06	1.578975e-08
2.067605e+01	1.840414e-06	2.803657e-09
2.078465e+01	1.826747e-06	1.757496e-09
2.089468e+01	1.844200e-06	1.617174e-08
2.100353e+01	1.818407e-06	1.797464e-08
2.111142e+01	1.846487e-06	3.565620e-09
2.121865e+01	1.825236e-06	1.038709e-08
2.132673e+01	1.824083e-06	1.732040e-08
2.143325e+01	1.849904e-06	7.742536e-09
2.154149e+01	1.846111e-06	1.077715e-08
2.165011e+01	1.826004e-06	2.936474e-08
2.176010e+01	1.802070e-06	1.657226e-08
2.186711e+01	1.822558e-06	3.098443e-08
2.197562e+01	1.824462e-06	1.921735e-08
2.208317e+01	1.845725e-06	2.302082e-10
2.219169e+01	1.837753e-06	4.408777e-09
2.229932e+01	1.844199e-06	1.844925e-08
2.240814e+01	1.823718e-06	1.114532e-08
2.251719e+01	1.841552e-06	1.666053e-09
2.262616e+01	1.817254e-06	1.125080e-08
2.273305e+01	1.841162e-06	1.845075e-08
2.284027e+01	1.861291e-06	6.229606e-09
2.294897e+01	1.865832e-06	1.957736e-08
2.305549e+01	1.841174e-06	6.599485e-09
2.316290e+01	1.844207e-06	1.748901e-09
2.327189e+01	1.832054e-06	1.617772e-08
2.337912e+01	1.830908e-06	3.173988e-08
2.348609e+01	1.799429e-06	1.568779e-08
2.359448e+01	1.850284e-06	8.122504e-09
2.370259e+01	1.845345e-06	2.887095e-09
2.381142e+01	1.812704e-06	3.662135e-09
2.391942e+01	1.833577e-06	7.827094e-09
2.402609e+01	1.846108e-06	6.222721e-09
2.413293e+01	1.839267e-06	1.275850e-08
2.424087e+01	1.825602e-06	1.580171e-08
2.434792e+01	1.815728e-06	2.946984e-08
2.445723e+01	1.865451e-06	2.375278e-08
2.456866e+01	1.825601e-06	1.731965e-08
2.467679e+01	1.865842e-06	1.594750e-10
2.478624e+01	1.805478e-06	3.137262e-08
2.489507e+01	1.835108e-06	1.950139e-08
2.500303e+01	1.833573e-06	1.389947e-08
2.511069e+01	1.824842e-06	1.807900e-08
2.521823e+01	1.853690e-06	1.426935e-08
2.532568e+01	1.834343e-06	7.355095e-09
2.543494e+01	1.838129e-06	1.313884e-08
2.554499e+01	1.851418e-06	2.884105e-09
2.565191e+01	1.842302e-06	1.579349e-08
2.575929e+01	1.841935e-06	8.877366e-09
2.586745e+01	1.840792e-06	9.061169e-10
2.597512e+01	1.833587e-06	1.418666e-08
2.608321e+01	1.814608e-06	1.038186e-08
2.619094e+01	1.844203e-06	1.085834e-08
2.629946e+01	1.846107e-06	3.945214e-09
2.640731e+01	1.824085e-06	1.276597e-08
2.651509e+01	1.845722e-06	7.062143e-09
2.662216e+01	1.812694e-06	2.188043e-08
2.672954e+01	1.831672e-06	2.035314e-08
2.683878e+01	1.845728e-06	4.324219e-09
2.694666e+01	1.841927e-06	7.064011e-09
2.705525e+01	1.858253e-06	4.710165e-09
2.716219e+01	1.842687e-06	5.545103e-09
2.726915e+01	1.827506e-06	2.516684e-09
2.737726e+01	1.835843e-06	2.908016e-08
2.748772e+01	1.838502e-06	2.490421e-08
2.759646e+01	1.846859e-06	1.123623e-08
2.770422e+01	1.828642e-06	8.208715e-09
2.781346e+01	1.858622e-06	1.692421e-08
2.792197e+01	1.815737e-06	9.733602e-09
2.803299e+01	1.833201e-06	9.023803e-10
2.814184e+01	1.836614e-06	5.548092e-09
2.825096e+01	1.822958e-06	1.114494e-08
2.835912e+01	1.850666e-06	1.153836e-08
2.846995e+01	1.830557e-06	2.633109e-08
2.858178e+01	1.816509e-06	1.531700e-08
2.868893e+01	1.844974e-06	1.495123e-08
2.879698e+01	1.840042e-06	1.836507e-08
2.890390e+01	1.856355e-06	4.330039e-09
2.901271e+01	1.812331e-06	9.621767e-09
2.912043e+01	1.829032e-06	1.266588e-08
2.922906e+01	1.824467e-06	8.590551e-09
2.933571e+01	1.854461e-06	1.002229e-08
2.944937e+01	1.806636e-06	8.480210e-09
2.955557e+01	1.845351e-06	1.001721e-08
2.966452e+01	1.844209e-06	3.564498e-09
2.977175e+01	1.833584e-06	8.113694e-09
2.987811e+01	1.846108e-06	5.463160e-09
2.998436e+01	1.818397e-06	4.039113e-09
3.009430e+01	1.839656e-06	6.598737e-09
3.020069e+01	1.805490e-06	7.840331e-09
3.030970e+01	1.831308e-06	9.631108e-09
3.042149e+01	1.843063e-06	1.199766e-08
3.053336e+01	1.823720e-06	1.570033e-08
3.064223e+01	1.859765e-06	8.193984e-09
3.074949e+01	1.843449e-06	5.276440e-10
3.085761e+01	1.835118e-06	3.923705e-08
3.096388e+01	1.828262e-06	9.348245e-09
3.107262e+01	1.826365e-06	8.969398e-09
3.118013e+01	1.833570e-06	2.149096e-08
3.128962e+01	1.842688e-06	4.027157e-09
3.139851e+01	1.853692e-06	8.196973e-09
3.150640e+01	1.853696e-06	1.365038e-09
3.161443e+01	1.842688e-06	3.267595e-09
3.172399e+01	1.825998e-06	1.721940e-08
3.183368e+01	1.838890e-06	7.824479e-09
3.194230e+01	1.829797e-06	2.329423e-08
3.205053e+01	1.830151e-06	2.718524e-08
3.215723e+01	1.837746e-06	1.883221e-08
3.226460e+01	1.842688e-06	2.509210e-09
3.237208e+01	1.812708e-06	6.205692e-09
3.247943e+01	1.846483e-06	3.265726e-09
3.258950e+01	1.827886e-06	2.136716e-09
3.269645e+01	1.825229e-06	2.517805e-09
3.280336e+01	1.820292e-06	8.972387e-09
3.291323e+01	1.848383e-06	1.508807e-10
3.302214e+01	1.832443e-06	2.419953e-09
3.313031e+01	1.839660e-06	1.494921e-08
3.324027e+01	1.839276e-06	5.459797e-09
3.334842e+01	1.823339e-06	1.304286e-08
3.345751e+01	1.825992e-06	6.592012e-09
3.356600e+01	1.850283e-06	5.085434e-09
3.367290e+01	1.825606e-06	8.210799e-09
3.378118e+01	1.816504e-06	5.448587e-09
3.388832e+01	1.832435e-06	1.427981e-08
3.399583e+01	1.833574e-06	1.238152e-08
3.411284e+01	1.843451e-06	5.841044e-09
3.421942e+01	1.824483e-06	2.405059e-08
3.432756e+01	1.837382e-06	1.115204e-08
3.443545e+01	1.801314e-06	1.125865e-08
3.454310e+01	1.814990e-06	1.607523e-08
3.465005e+01	1.844589e-06	3.944466e-09
3.475831e+01	1.835485e-06	1.456737e-08
3.486684e+01	1.843826e-06	4.405788e-09
3.497444e+01	1.849891e-06	2.034418e-08
3.508591e+01	1.836238e-06	1.662848e-09
3.519306e+01	1.825231e-06	2.037211e-09
3.530085e+01	1.845715e-06	2.148440e-08
3.540816e+01	1.824086e-06	1.048847e-08
3.552445e+01	1.836243e-06	1.077229e-08
3.563298e+01	1.828268e-06	2.797679e-09
3.574128e+01	1.843842e-06	2.823535e-08
3.584946e+01	1.836619e-06	5.078708e-09
3.595875e+01	1.872302e-06	1.648322e-08
3.606703e+01	1.822204e-06	2.025401e-08
3.617433e+01	1.856742e-06	1.989123e-08
3.628175e+01	1.856365e-06	2.330731e-08
3.638804e+01	1.846493e-06	1.722949e-08
3.649545e+01	1.851420e-06	9.113484e-10
3.660443e+01	1.844210e-06	5.842006e-09
3.671412e+01	1.838137e-06	5.839017e-09
3.682167e+01	1.855975e-06	3.190509e-09
3.693094e+01	1.826368e-06	1.378490e-09
3.703833e+01	1.833582e-06	3.559268e-09
3.714672e+01	1.841179e-06	1.570893e-08
3.725461e+01	1.836230e-06	1.503750e-08
3.736269e+01	1.844583e-06	8.201457e-09
3.747048e+01	1.836620e-06	6.597243e-09
3.757998e+01	1.827504e-06	7.070522e-09
3.768750e+01	1.872291e-06	5.531119e-09
3.779364e+01	1.838884e-06	1.997040e-08
3.790128e+01	1.818775e-06	6.695627e-09
3.801048e+01	1.858256e-06	1.078313e-08
3.811850e+01	1.846486e-06	1.288112e-09
3.822720e+01	1.844208e-06	5.286064e-10
3.833533e+01	1.835471e-06	1.579685e-08
3.844545e+01	1.862420e-06	1.084938e-08
3.855288e+01	1.833961e-06	3.180262e-09
3.866108e+01	1.846858e-06	1.275476e-08
3.876993e+01	1.847627e-06	7.741415e-09
3.887663e+01	1.859764e-06	9.711930e-09
3.898632e+01	1.822941e-06	2.529106e-08
3.909251e+01	1.846483e-06	4.784850e-09
3.919857e+01	1.813834e-06	2.074112e-08
3.930756e+01	1.843067e-06	4.406162e-09
3.941598e+01	1.845336e-06	2.110539e-08
3.952595e+01	1.835477e-06	3.650925e-09
3.963348e+01	1.806625e-06	1.505149e-08
3.974109e+01	1.840793e-06	1.665090e-09
3.984953e+01	1.843058e-06	2.262446e-08
3.996139e+01	1.834718e-06	2.133353e-09
4.007167e+01	1.856731e-06	3.640463e-09
4.017915e+01	1.837760e-06	1.001348e-08
4.028740e+01	1.826365e-06	7.451452e-09
4.039530e+01	1.828639e-06	1.428168e-08
4.050173e+01	1.837762e-06	1.456849e-08
4.061097e+01	1.829407e-06	4.695966e-09
4.071943e+01	1.824475e-06	7.350826e-09
4.082771e+01	1.854832e-06	5.539713e-09
4.093588e+01	1.850269e-06	2.224113e-08
4.104211e+01	1.848758e-06	7.060648e-09
4.115212e+01	1.862423e-06	4.776415e-09
4.126001e+01	1.837762e-06	1.380893e-08
4.136993e+01	1.837376e-06	2.343181e-10
4.147898e+01	1.815743e-06	2.412321e-09
4.158696e+01	1.855216e-06	2.431163e-09
4.169700e+01	1.838130e-06	9.342799e-09
4.180466e+01	1.862042e-06	8.951247e-09
4.191263e+01	1.849140e-06	3.644788e-09
4.201993e+01	1.815345e-06	3.592277e-08
4.212849e+01	1.849527e-06	1.115861e-08
4.223753e+01	1.831302e-06	3.273200e-09
4.234541e+01	1.802456e-06	4.805933e-09
4.245493e+01	1.829410e-06	9.250393e-09
4.256357e+01	1.830159e-06	1.124504e-08
4.267070e+01	1.800180e-06	1.011600e-09
4.277699e+01	1.823334e-06	3.934004e-09
4.288452e+01	1.811950e-06	7.723853e-09
4.299383e+01	1.852551e-06	1.237218e-08
4.310248e+01	1.831676e-06	1.276224e-08
4.321113e+01	1.841173e-06	3.563004e-09
4.331900e+01	1.849527e-06	1.343553e-08
4.342624e+01	1.830169e-06	8.491794e-09
4.353329e+01	1.835101e-06	4.319577e-09
4.364243e+01	1.833947e-06	2.642499e-08
4.375051e+01	1.822966e-06	2.632676e-08
4.385835e+01	1.825232e-06	4.314719e-09
4.396663e+01	1.836617e-06	1.283254e-09
4.407431e+01	1.829401e-06	9.726876e-09
4.418355e+01	1.841169e-06	4.786877e-09
4.429296e+01	1.840033e-06	1.664716e-09
4.439996e+01	1.855599e-06	1.040204e-08
4.450871e+01	1.825224e-06	1.162666e-08
4.461727e+01	1.844211e-06	8.119514e-09
4.472634e+01	1.832431e-06	2.263028e-08
4.486610e+01	1.825231e-06	2.037211e-09
4.497632e+01	1.841563e-06	2.292024e-08
4.508575e+01	1.844968e-06	2.805899e-09
4.519254e+01	1.845716e-06	2.072601e-08
4.530115e+01	1.845721e-06	9.339651e-09
4.540949e+01	1.844588e-06	1.666958e-09
4.551644e+01	1.835489e-06	2.215828e-08
4.562347e+01	1.832436e-06	1.200230e-08
4.573274e+01	1.838138e-06	6.597990e-09
4.584097e+01	1.845731e-06	1.039718e-08
4.594703e+01	1.840422e-06	1.950401e-08
4.605485e+01	1.838132e-06	4.029399e-09
4.616197e+01	1.830550e-06	1.266722e-08
4.627087e+01	1.851419e-06	6.065976e-10
4.638035e+01	1.843059e-06	2.034754e-08
4.648754e+01	1.853310e-06	1.388975e-08
4.659572e+01	1.835094e-06	9.344293e-09
4.670341e+01	1.835861e-06	7.356431e-09
4.681713e+01	1.853308e-06	1.768521e-08
4.692443e+01	1.843074e-06	9.257119e-09
4.703173e+01	1.843821e-06	1.503377e-08
4.713799e+01	1.841920e-06	2.224583e-08
4.724584e+01	1.850274e-06	1.389184e-08
4.735293e+01	1.859384e-06	1.236882e-08
4.746141e+01	1.832053e-06	1.769567e-08
4.757006e+01	1.846860e-06	9.718282e-09
4.767974e+01	1.835101e-06	5.837523e-09
4.778685e+01	1.852935e-06	5.160866e-09
4.789314e+01	1.847246e-06	4.324966e-09
4.800121e+01	1.828268e-06	3.557241e-09
4.811090e+01	1.831676e-06	1.200267e-08
4.822766e+01	1.831287e-06	3.363683e-08
4.833491e+01	1.855212e-06	4.400183e-09
4.844326e+01	1.844200e-06	1.541277e-08
4.855066e+01	1.859384e-06	1.009190e-08
4.865808e+01	1.829779e-06	1.086544e-08
4.876458e+01	1.849538e-06	3.393133e-08
4.887309e+01	1.831675e-06	1.579813e-08
4.898223e+01	1.832444e-06	5.456434e-09
4.909074e+01	1.849137e-06	8.958188e-09
4.919910e+01	1.846858e-06	1.275476e-08
4.930634e+01	1.855590e-06	7.816258e-09
4.941357e+01	1.848759e-06	7.819621e-09
4.952186e+01	1.855596e-06	3.570103e-09
4.963078e+01	1.849523e-06	2.808141e-09
4.973945e+01	1.859372e-06	3.590051e-08
4.984833e+01	1.841165e-06	1.313676e-08
4.995597e+01	1.854074e-06	4.021552e-09
5.006234e+01	1.852175e-06	6.679775e-09
5.016982e+01	1.835472e-06	1.200081e-08
5.027776e+01	1.851808e-06	1.875005e-08
5.038526e+01	1.832826e-06	9.631855e-09
5.049323e+01	1.829395e-06	2.111324e-08
5.060518e+01	1.833967e-06	1.380706e-08
5.071365e+01	1.841942e-06	2.329962e-08
5.082347e+01	1.839652e-06	2.510116e-09
5.093359e+01	1.839648e-06	1.161956e-08
5.104358e+01	1.834342e-06	5.078176e-09
5.115369e+01	1.843826e-06	5.165350e-09
5.126222e+01	1.846095e-06	2.186399e-08
5.137212e+01	1.831685e-06	3.938114e-09
5.148034e+01	1.827512e-06	1.038821e-08
5.158674e+01	1.856734e-06	1.672937e-09
5.169338e+01	1.835471e-06	1.427831e-08
5.180080e+01	1.830930e-06	1.228762e-08
5.191047e+01	1.809670e-06	2.408743e-09
5.202154e+01	1.861289e-06	3.952687e-09
5.212920e+01	1.852935e-06	3.642920e-09
5.223805e+01	1.848762e-06	1.289821e-09
5.234444e+01	1.821430e-06	9.351019e-09
5.245465e+01	1.817643e-06	8.106436e-09
5.256263e+01	1.857112e-06	2.240143e-10
5.267062e+01	1.838900e-06	1.115279e-08
5.277865e+01	1.834718e-06	1.373791e-09
5.288913e+01	1.830546e-06	2.798800e-09
5.299635e+01	1.858997e-06	2.641265e-08
5.310553e+01	1.879882e-06	6.285766e-09
5.321340e+01	1.859383e-06	1.464632e-08
5.332068e+01	1.849896e-06	9.716788e-09
5.342691e+01	1.840412e-06	9.917964e-10
5.353797e+01	1.811944e-06	5.180455e-09
5.364550e+01	1.846475e-06	1.996667e-08
5.375319e+01	1.840791e-06	6.124177e-10
5.386069e+01	1.860536e-06	1.533868e-08
5.397760e+01	1.858253e-06	3.951192e-09
5.408732e+01	1.860911e-06	7.368762e-09
5.419520e+01	1.827133e-06	1.076722e-08
5.430423e+01	1.856350e-06	7.815885e-09
5.441228e+01	1.866991e-06	2.027606e-08
5.452121e+01	1.870023e-06	1.268665e-08
5.462902e+01	1.838134e-06	2.510864e-09
5.473747e+01	1.837755e-06	6.133236e-10
5.484712e+01	1.847257e-06	2.709769e-08
5.495561e+01	1.855607e-06	2.558385e-08
5.506511e+01	1.851043e-06	7.363904e-09
5.517411e+01	1.839277e-06	6.978331e-09
5.528237e+01	1.870012e-06	1.008608e-08
5.539023e+01	1.844592e-06	9.257866e-09
5.549972e+01	1.844592e-06	9.257866e-09
5.561131e+01	1.816505e-06	1.000301e-08
5.571961e+01	1.848007e-06	8.121383e-09
5.582700e+01	1.835103e-06	8.115030e-09
5.593505e+01	1.851794e-06	1.085461e-08
5.604189e+01	1.865836e-06	1.046791e-08
5.615000e+01	1.851424e-06	9.261818e-09
5.625984e+01	1.859771e-06	3.951939e-09
5.637065e+01	1.851043e-06	8.122288e-09
5.648031e+01	1.848375e-06	1.654888e-08
5.658790e+01	1.842297e-06	2.642029e-08
5.669687e+01	1.868884e-06	1.078836e-08
5.680399e+01	1.885590e-06	2.446045e-08
5.691290e+01	1.881026e-06	4.721375e-09
5.701936e+01	1.838515e-06	1.663969e-09
5.712761e+01	1.850646e-06	2.793471e-08
5.723725e+01	1.857871e-06	2.242295e-10
5.734556e+01	1.858627e-06	7.814763e-09
5.745337e+01	1.846474e-06	2.148461e-08
5.756094e+01	1.837767e-06	2.291837e-08
5.767095e+01	1.846484e-06	9.888076e-10
5.777922e+01	1.836221e-06	3.401477e-08
5.788650e+01	1.849520e-06	2.505259e-09
5.799373e+01	1.853312e-06	1.085386e-08
5.810268e+01	1.856735e-06	3.950445e-09
5.821392e+01	1.867353e-06	1.502159e-08
5.832231e+01	1.844218e-06	2.102382e-08
5.843283e+01	1.833958e-06	4.410646e-09
5.854115e+01	1.841563e-06	2.443878e-08
5.864912e+01	1.841549e-06	4.406909e-09
5.875731e+01	1.870376e-06	4.158887e-08
5.886609e+01	1.843825e-06	7.442858e-09
5.897374e+01	1.851798e-06	2.272189e-10
5.908321e+01	1.852569e-06	2.254588e-08
5.919044e+01	1.833208e-06	1.532522e-08
5.929931e+01	1.845720e-06	1.237554e-08
5.940883e+01	1.855966e-06	1.502720e-08
5.951604e+01	1.843819e-06	1.958760e-08
5.962425e+01	1.826739e-06	1.921682e-08
5.973412e+01	1.861285e-06	3.638221e-09
5.984185e+01	1.841160e-06	2.300517e-08
5.994952e+01	6.050875e-04	6.032150e-04
6.005715e+01	1.368429e-03	1.377238e-04
6.016543e+01	1.472629e-03	6.429888e-05
6.027293e+01	1.376429e-03	6.407303e-05
6.038233e+01	1.285532e-03	5.443189e-05
6.049132e+01	1.212007e-03	4.570522e-05
6.060317e+01	1.152635e-03	3.759706e-05
6.071164e+01	1.106001e-03	3.243204e-05
6.082133e+01	1.067560e-03	2.863195e-05
6.092838e+01	1.035484e-03	2.591391e-05
6.103920e+01	1.009102e-03	2.337141e-05
6.114892e+01	9.868754e-04	2.121931e-05
6.125744e+01	9.680195e-04	1.992898e-05
6.136596e+01	9.522007e-04	1.862284e-05
6.147317e+01	9.383018e-04	1.751189e-05
6.158079e+01	9.262452e-04	1.670221e-05
6.169290e+01	9.148488e-04	1.565950e-05
6.180222e+01	9.053599e-04	1.529181e-05
6.191082e+01	8.967108e-04	1.469295e-05
6.201923e+01	8.887986e-04	1.427444e-05
6.212943e+01	8.818367e-04	1.381824e-05
6.223759e+01	8.754993e-04	1.339324e-05
6.235140e+01	8.696390e-04	1.297595e-05
6.245973e+01	8.645168e-04	1.268018e-05
6.256703e+01	8.597395e-04	1.257207e-05
6.267570e+01	8.553596e-04	1.233052e-05
6.278474e+01	8.514201e-04	1.209712e-05
