Averaged ion signal for bare Si BNL, m/z=118
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	4.075131e-12	2.257993e-12
6.500000e+00	-1.631233e-11	2.864808e-12
1.290000e+01	7.818501e-12	1.649376e-12
1.940000e+01	8.708394e-12	7.074089e-12
2.580000e+01	1.259872e-12	7.785746e-12
3.230000e+01	-2.763736e-12	1.913781e-12
3.880000e+01	1.635800e-12	1.109328e-12
4.520000e+01	-8.787915e-12	1.439340e-11
5.170000e+01	1.481670e-12	3.157542e-12
5.810000e+01	4.999005e-12	6.713480e-12
6.460000e+01	-3.283459e-12	5.176411e-12
7.100000e+01	-8.114674e-12	1.788794e-11
7.750000e+01	1.690768e-12	7.930924e-12
8.390000e+01	2.359746e-12	5.597258e-12
9.040000e+01	-7.373712e-12	1.405514e-11
9.680000e+01	-1.048073e-11	1.143348e-11
1.033000e+02	-4.576991e-12	3.498371e-13
1.097000e+02	4.895487e-12	3.693997e-12
1.162000e+02	9.915879e-12	5.010324e-13
1.226000e+02	5.745858e-12	3.084633e-12
1.291000e+02	6.032250e-12	3.261402e-12
1.355000e+02	-1.572232e-11	3.559814e-12
1.420000e+02	-6.556080e-12	1.325347e-11
1.484000e+02	-6.669901e-12	3.864606e-12
1.549000e+02	-7.933509e-12	1.524164e-11
1.613000e+02	4.742469e-12	2.496025e-12
1.678000e+02	3.171861e-12	5.590010e-12
1.742000e+02	-8.621610e-12	1.447411e-11
1.807000e+02	-1.299977e-11	1.280662e-11
1.871000e+02	-5.269290e-12	8.995214e-12
1.936000e+02	-4.476898e-12	1.217751e-12
2.000000e+02	-6.758369e-12	1.705787e-11
2.065000e+02	-5.635271e-13	4.667381e-12
2.130000e+02	-1.285349e-11	1.167699e-11
2.194000e+02	-1.114631e-11	1.049716e-11
2.259000e+02	-1.071752e-11	1.589778e-11
2.323000e+02	-1.222634e-11	1.538119e-11
2.388000e+02	3.220249e-12	6.660251e-12
2.452000e+02	-2.164792e-11	3.549773e-12
2.517000e+02	-9.678801e-13	4.482381e-12
2.581000e+02	-1.210855e-11	7.632404e-12
2.646000e+02	-1.381201e-11	8.925488e-12
2.710000e+02	-6.373675e-12	1.497534e-12
2.775000e+02	-4.854139e-12	1.326464e-11
2.839000e+02	5.799696e-12	8.460835e-12
2.904000e+02	7.171231e-12	5.552273e-12
2.968000e+02	-1.012293e-11	9.390795e-12
3.033000e+02	-9.011448e-12	1.775095e-11
3.097000e+02	-9.710513e-12	1.645038e-11
3.162000e+02	-5.718528e-12	6.340342e-13
3.226000e+02	-1.216519e-11	3.073944e-12
3.291000e+02	5.361996e-13	2.506979e-12
3.355000e+02	4.786678e-12	3.555187e-12
3.420000e+02	-3.512430e-12	3.449652e-12
3.484000e+02	-2.156952e-12	4.197183e-12
3.549000e+02	6.000441e-12	3.089782e-12
