Ion signal for P950-InO2 1, m/z=167
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.817918e-11	1.190694e-11
6.500000e+00	1.101357e-11	1.190694e-11
1.290000e+01	1.411769e-11	1.190694e-11
1.940000e+01	-7.855920e-12	1.190694e-11
2.580000e+01	-1.752291e-11	1.190694e-11
3.230000e+01	-1.335341e-11	1.190694e-11
3.870000e+01	1.289370e-11	1.190694e-11
4.520000e+01	-1.467291e-11	1.190694e-11
5.160000e+01	-1.111680e-11	1.190694e-11
5.810000e+01	6.159860e-14	1.190694e-11
6.450000e+01	-8.832290e-12	1.190694e-11
7.100000e+01	4.499105e-12	1.190694e-11
7.740000e+01	-2.243784e-12	1.190694e-11
8.390000e+01	-9.773889e-13	1.190694e-11
9.030000e+01	1.443872e-11	1.190694e-11
9.680000e+01	-4.110883e-12	1.190694e-11
1.033000e+02	8.900512e-12	1.190694e-11
1.097000e+02	1.275562e-11	1.190694e-11
1.162000e+02	1.238902e-11	1.190694e-11
1.226000e+02	1.545713e-11	1.190694e-11
1.291000e+02	6.182524e-12	1.190694e-11
1.355000e+02	6.835636e-12	1.190694e-11
1.420000e+02	1.890306e-13	1.190694e-11
1.484000e+02	4.477142e-12	1.190694e-11
1.549000e+02	6.101537e-12	1.190694e-11
1.613000e+02	1.039365e-11	1.190694e-11
1.678000e+02	1.430431e-13	1.190694e-11
1.742000e+02	-7.898453e-13	1.190694e-11
1.807000e+02	3.060549e-12	1.190694e-11
1.871000e+02	1.153466e-11	1.190694e-11
1.936000e+02	-1.235794e-11	1.190694e-11
2.000000e+02	-2.187123e-11	1.190694e-11
2.065000e+02	-1.383044e-11	1.190694e-11
2.129000e+02	2.422673e-12	1.190694e-11
2.194000e+02	-2.713932e-12	1.190694e-11
2.258000e+02	1.455018e-11	1.190694e-11
2.323000e+02	-3.425745e-15	1.190694e-11
2.387000e+02	2.756686e-12	1.190694e-11
2.452000e+02	2.426080e-12	1.190694e-11
2.516000e+02	4.540192e-12	1.190694e-11
2.581000e+02	-9.441413e-12	1.190694e-11
2.645000e+02	-6.422302e-12	1.190694e-11
2.710000e+02	-4.547907e-12	1.190694e-11
2.774000e+02	8.893205e-12	1.190694e-11
2.839000e+02	3.997599e-12	1.190694e-11
2.903000e+02	8.435711e-12	1.190694e-11
2.968000e+02	1.186911e-11	1.190694e-11
3.033000e+02	6.823500e-12	1.190694e-11
3.097000e+02	-1.502039e-11	1.190694e-11
3.162000e+02	-1.438799e-11	1.190694e-11
3.226000e+02	1.479118e-12	1.190694e-11
3.291000e+02	-3.624875e-13	1.190694e-11
3.355000e+02	5.275624e-12	1.190694e-11
3.420000e+02	-1.527498e-11	1.190694e-11
3.484000e+02	1.106913e-11	1.190694e-11
3.549000e+02	-1.922048e-11	1.190694e-11
