Averaged ion signal for bare Si BNL, m/z=126
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-2.130251e-12	3.336886e-12
6.500000e+00	-7.588616e-12	4.217429e-12
1.290000e+01	7.042564e-12	8.686307e-12
1.940000e+01	6.321999e-13	1.368008e-12
2.580000e+01	-5.038470e-12	1.193412e-11
3.230000e+01	7.051515e-12	9.566913e-12
3.880000e+01	-2.089602e-12	7.996484e-13
4.520000e+01	-8.883169e-12	1.574783e-11
5.170000e+01	7.805213e-12	1.595377e-11
5.810000e+01	1.849147e-12	1.361675e-11
6.460000e+01	8.679029e-12	4.451193e-12
7.100000e+01	-3.309038e-12	6.884176e-12
7.750000e+01	5.098098e-12	5.185361e-12
8.390000e+01	-5.834722e-12	8.609097e-12
9.040000e+01	-5.490865e-13	2.308378e-11
9.680000e+01	-1.003841e-11	1.402702e-11
1.033000e+02	6.666229e-12	5.037703e-12
1.097000e+02	-2.390911e-13	5.686939e-12
1.162000e+02	7.255446e-13	1.164762e-11
1.226000e+02	3.620724e-12	1.434640e-12
1.291000e+02	-1.850640e-12	6.641044e-12
1.355000e+02	-6.836460e-12	1.568478e-11
1.420000e+02	-3.682824e-12	1.260847e-11
1.484000e+02	-4.692644e-12	6.745799e-12
1.549000e+02	-7.429909e-12	9.791014e-12
1.613000e+02	-9.204579e-12	2.284037e-11
1.678000e+02	-1.342064e-11	1.948376e-11
1.742000e+02	-2.768013e-12	9.395043e-12
1.807000e+02	1.173612e-11	9.707228e-12
1.871000e+02	1.032280e-11	6.050464e-12
1.936000e+02	1.330644e-11	4.165149e-12
2.000000e+02	-1.369388e-11	6.042615e-12
2.065000e+02	2.407536e-13	7.099070e-12
2.130000e+02	-2.470364e-12	3.491508e-12
2.194000e+02	5.620069e-12	1.154099e-11
2.259000e+02	9.227451e-12	9.269929e-12
2.323000e+02	4.644885e-12	3.410412e-12
2.388000e+02	-8.914633e-12	5.774550e-12
2.452000e+02	7.722003e-13	1.450933e-11
2.517000e+02	6.270083e-12	1.193277e-11
2.581000e+02	-5.254984e-12	9.830754e-12
2.646000e+02	-1.247175e-11	2.065484e-11
2.710000e+02	7.658315e-13	9.773175e-12
2.775000e+02	4.365714e-12	7.125613e-12
2.839000e+02	-1.220615e-11	2.231840e-11
2.904000e+02	2.230293e-13	1.294853e-11
2.968000e+02	6.903463e-12	4.952016e-12
3.033000e+02	4.033845e-12	1.673195e-11
3.097000e+02	4.462278e-12	3.591437e-12
3.162000e+02	-1.373334e-11	1.862376e-12
3.226000e+02	-1.203406e-12	6.485358e-12
3.291000e+02	3.582295e-13	3.629569e-13
3.355000e+02	3.885409e-12	3.617779e-12
3.420000e+02	1.589045e-12	1.788464e-12
3.484000e+02	-5.842275e-12	4.977300e-12
3.549000e+02	4.723361e-12	1.999385e-12
