Averaged ion signal for bare Si BNL, m/z=2
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.829339e-09	3.406790e-10
6.500000e+00	2.857514e-10	1.280437e-11
1.290000e+01	-8.594415e-11	4.216107e-10
1.940000e+01	3.551463e-10	4.405146e-10
2.580000e+01	-2.330492e-10	3.404005e-10
3.230000e+01	-7.395869e-11	2.427513e-11
3.880000e+01	-2.604910e-10	3.584730e-10
4.520000e+01	-1.290637e-10	1.929351e-10
5.170000e+01	-4.995960e-10	1.636832e-10
5.810000e+01	1.152331e-09	4.356454e-10
6.460000e+01	9.262989e-10	7.318935e-10
7.100000e+01	1.417262e-10	2.086444e-10
7.750000e+01	-4.568330e-11	1.790191e-10
8.390000e+01	5.541212e-10	1.065862e-12
9.040000e+01	9.027117e-10	3.263088e-10
9.680000e+01	1.965162e-10	4.392239e-10
1.033000e+02	5.491066e-10	7.840143e-11
1.097000e+02	3.434111e-10	5.440136e-10
1.162000e+02	3.370016e-10	2.746117e-10
1.226000e+02	2.878061e-10	4.346966e-10
1.291000e+02	4.843966e-10	2.183219e-10
1.355000e+02	1.792011e-10	1.894069e-10
1.420000e+02	-1.582085e-10	2.940322e-10
1.484000e+02	3.020960e-10	1.953829e-10
1.549000e+02	-7.331348e-11	2.922424e-10
1.613000e+02	5.639910e-10	3.651726e-10
1.678000e+02	-1.949185e-10	1.839527e-10
1.742000e+02	-7.461403e-11	3.155376e-10
1.807000e+02	5.204765e-10	1.326629e-10
1.871000e+02	7.382809e-10	3.125214e-11
1.936000e+02	7.348714e-10	3.036268e-10
2.000000e+02	-1.323241e-10	9.054189e-11
2.065000e+02	-5.873361e-11	4.691657e-11
2.130000e+02	1.137341e-10	3.621684e-10
2.194000e+02	3.216614e-10	3.402063e-10
2.259000e+02	4.326290e-10	4.249582e-10
2.323000e+02	3.680563e-10	2.725039e-10
2.388000e+02	4.740240e-10	1.675205e-11
2.452000e+02	4.899513e-10	4.067142e-10
2.517000e+02	5.239190e-10	3.970377e-10
2.581000e+02	4.213463e-10	5.157558e-11
2.646000e+02	4.063139e-10	2.026726e-10
2.710000e+02	5.907412e-10	2.558653e-10
2.775000e+02	2.707089e-10	4.986172e-10
2.839000e+02	-3.378638e-10	4.681551e-10
2.904000e+02	7.236039e-10	1.274069e-10
2.968000e+02	6.425312e-10	3.604448e-10
3.033000e+02	2.749989e-10	2.763033e-10
3.097000e+02	5.099261e-10	1.507346e-10
3.162000e+02	-1.610617e-11	3.535135e-10
3.226000e+02	1.143211e-10	1.139757e-10
3.291000e+02	-4.175884e-10	3.100990e-12
3.355000e+02	2.421608e-11	5.381408e-11
3.420000e+02	1.998066e-10	1.171888e-10
3.484000e+02	2.061111e-10	1.423962e-10
3.549000e+02	2.270154e-11	5.959785e-10
