Ion signal for P950-Hf15x1 1, m/z=8
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-3.933728e-12	8.507652e-12
6.500000e+00	-4.570118e-12	8.507652e-12
1.290000e+01	-3.889790e-12	8.507652e-12
1.940000e+01	5.391200e-13	8.507652e-12
2.580000e+01	-2.403952e-12	8.507652e-12
3.230000e+01	1.520206e-11	8.507652e-12
3.880000e+01	-5.094632e-12	8.507652e-12
4.520000e+01	1.577720e-11	8.507652e-12
5.170000e+01	2.732506e-12	8.507652e-12
5.810000e+01	2.564233e-11	8.507652e-12
6.460000e+01	-5.042055e-12	8.507652e-12
7.100000e+01	-3.575727e-12	8.507652e-12
7.750000e+01	2.877278e-11	8.507652e-12
8.390000e+01	-5.732489e-12	8.507652e-12
9.040000e+01	-6.174679e-12	8.507652e-12
9.680000e+01	1.127975e-11	8.507652e-12
1.033000e+02	-8.308540e-12	8.507652e-12
1.097000e+02	-4.192212e-12	8.507652e-12
1.162000e+02	-5.003802e-12	8.507652e-12
1.226000e+02	1.767203e-11	8.507652e-12
1.291000e+02	2.598234e-11	8.507652e-12
1.355000e+02	-5.334736e-12	8.507652e-12
1.420000e+02	-8.279526e-12	8.507652e-12
1.484000e+02	-4.170597e-12	8.507652e-12
1.549000e+02	-6.143887e-12	8.507652e-12
1.613000e+02	1.349044e-11	8.507652e-12
1.678000e+02	-4.904949e-12	8.507652e-12
1.742000e+02	-5.145421e-12	8.507652e-12
1.807000e+02	-4.339911e-12	8.507652e-12
1.871000e+02	-5.876283e-12	8.507652e-12
1.936000e+02	-3.798473e-12	8.507652e-12
2.000000e+02	3.140786e-11	8.507652e-12
2.065000e+02	-5.396934e-12	8.507652e-12
2.130000e+02	2.317648e-11	8.507652e-12
2.194000e+02	-5.728696e-12	8.507652e-12
2.259000e+02	-4.525886e-12	8.507652e-12
2.323000e+02	-6.299358e-12	8.507652e-12
2.388000e+02	-3.149548e-12	8.507652e-12
2.452000e+02	2.836058e-11	8.507652e-12
2.517000e+02	-6.768109e-12	8.507652e-12
2.581000e+02	-5.086981e-12	8.507652e-12
2.646000e+02	-8.592541e-12	8.507652e-12
2.710000e+02	1.495386e-11	8.507652e-12
2.775000e+02	-6.650533e-12	8.507652e-12
2.839000e+02	-5.405205e-12	8.507652e-12
2.904000e+02	2.211931e-11	8.507652e-12
2.968000e+02	-6.700466e-12	8.507652e-12
3.033000e+02	1.401044e-11	8.507652e-12
3.097000e+02	-5.181228e-12	8.507652e-12
3.162000e+02	1.929558e-11	8.507652e-12
3.226000e+02	2.580241e-11	8.507652e-12
3.291000e+02	1.788472e-11	8.507652e-12
3.355000e+02	-5.636752e-12	8.507652e-12
3.420000e+02	-5.443942e-12	8.507652e-12
3.484000e+02	-6.586713e-12	8.507652e-12
3.549000e+02	1.262200e-11	8.507652e-12
