Ion signal for P950-Hf15x1 2, m/z=152
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-6.899478e-13	9.763670e-12
6.400000e+00	-2.304487e-11	9.763670e-12
1.290000e+01	2.797068e-12	9.763670e-12
1.930000e+01	5.450146e-12	9.763670e-12
2.580000e+01	1.064084e-12	9.763670e-12
3.230000e+01	-1.931978e-12	9.763670e-12
3.870000e+01	1.740310e-11	9.763670e-12
4.520000e+01	2.150378e-13	9.763670e-12
5.160000e+01	1.349115e-12	9.763670e-12
5.810000e+01	1.384005e-11	9.763670e-12
6.450000e+01	1.070713e-11	9.763670e-12
7.100000e+01	-1.564931e-12	9.763670e-12
7.740000e+01	-1.207853e-12	9.763670e-12
8.390000e+01	1.642085e-12	9.763670e-12
9.030000e+01	3.616163e-12	9.763670e-12
9.680000e+01	-2.305260e-11	9.763670e-12
1.032000e+02	8.232179e-12	9.763670e-12
1.097000e+02	1.204612e-11	9.763670e-12
1.161000e+02	1.220919e-11	9.763670e-12
1.226000e+02	-2.501937e-11	9.763670e-12
1.290000e+02	-1.139979e-11	9.763670e-12
1.355000e+02	-1.795095e-11	9.763670e-12
1.419000e+02	-2.000117e-11	9.763670e-12
1.484000e+02	6.716436e-14	9.763670e-12
1.548000e+02	-5.118758e-12	9.763670e-12
1.613000e+02	2.379180e-12	9.763670e-12
1.677000e+02	-1.764874e-11	9.763670e-12
1.742000e+02	-2.271410e-11	9.763670e-12
1.806000e+02	1.495027e-11	9.763670e-12
1.871000e+02	-3.796788e-12	9.763670e-12
1.936000e+02	-1.113850e-12	9.763670e-12
2.000000e+02	1.082923e-11	9.763670e-12
2.065000e+02	-8.449834e-12	9.763670e-12
2.129000e+02	-2.177126e-11	9.763670e-12
2.194000e+02	1.496018e-11	9.763670e-12
2.258000e+02	-2.225554e-11	9.763670e-12
2.323000e+02	-2.885803e-12	9.763670e-12
2.387000e+02	-2.241725e-12	9.763670e-12
2.452000e+02	-1.461779e-11	9.763670e-12
2.516000e+02	1.192329e-11	9.763670e-12
2.581000e+02	-2.192117e-11	9.763670e-12
2.645000e+02	-2.338589e-11	9.763670e-12
2.710000e+02	1.260245e-12	9.763670e-12
2.774000e+02	-1.476775e-13	9.763670e-12
2.839000e+02	-3.063739e-12	9.763670e-12
2.903000e+02	-3.457662e-12	9.763670e-12
2.968000e+02	-2.627702e-11	9.763670e-12
3.032000e+02	-2.575335e-11	9.763670e-12
3.097000e+02	-3.327708e-12	9.763670e-12
3.161000e+02	-2.003543e-11	9.763670e-12
3.226000e+02	4.644308e-12	9.763670e-12
3.290000e+02	1.550386e-12	9.763670e-12
3.355000e+02	-3.059676e-12	9.763670e-12
3.419000e+02	5.594402e-12	9.763670e-12
3.484000e+02	-5.822660e-12	9.763670e-12
3.548000e+02	-2.563583e-12	9.763670e-12
