Averaged ion signal for P950-Hf10x4, m/z=47
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-2.876434e-13	2.594355e-12
6.500000e+00	2.519446e-12	3.705584e-12
1.290000e+01	3.266672e-16	5.357714e-12
1.940000e+01	6.266916e-12	2.336725e-12
2.580000e+01	-6.585203e-12	3.466573e-12
3.230000e+01	2.834386e-12	1.931339e-13
3.870000e+01	-5.365233e-12	2.975068e-12
4.520000e+01	-5.497644e-12	5.279493e-12
5.160000e+01	5.237737e-12	5.945709e-12
5.810000e+01	1.274327e-12	6.241148e-12
6.450000e+01	-9.182929e-13	5.681650e-12
7.100000e+01	2.133797e-12	4.077711e-12
7.740000e+01	-1.236323e-12	1.572991e-12
8.390000e+01	-5.093733e-12	4.543570e-12
9.030000e+01	3.283371e-12	1.428355e-12
9.680000e+01	-9.032631e-13	4.237429e-12
1.032000e+02	1.548341e-12	5.224004e-12
1.097000e+02	-2.822293e-12	3.304212e-12
1.161000e+02	-1.555669e-11	6.483637e-12
1.226000e+02	-7.274823e-12	7.356468e-13
1.291000e+02	-4.573333e-14	7.150708e-12
1.355000e+02	-5.814353e-12	6.834942e-13
1.420000e+02	3.680737e-12	5.108567e-12
1.484000e+02	-4.644883e-12	7.196352e-13
1.549000e+02	-1.972824e-11	1.066702e-11
1.613000e+02	-1.630913e-12	2.759724e-12
1.678000e+02	7.720677e-12	5.129715e-12
1.742000e+02	-4.548443e-12	1.382417e-12
1.807000e+02	-8.728529e-13	4.077144e-12
1.871000e+02	-3.693472e-12	9.919418e-13
1.936000e+02	-1.571883e-12	2.086497e-12
2.000000e+02	-2.210002e-12	5.328199e-12
2.065000e+02	5.275873e-13	5.597638e-12
2.129000e+02	-5.204532e-12	1.327340e-12
2.194000e+02	-1.456443e-12	5.603721e-12
2.258000e+02	-2.306062e-12	3.604519e-12
2.323000e+02	8.200275e-13	6.369420e-12
2.387000e+02	-8.245092e-12	9.881222e-13
2.452000e+02	8.337498e-12	2.443439e-12
2.516000e+02	3.051378e-12	9.012632e-13
2.581000e+02	-7.523532e-12	3.842025e-13
2.645000e+02	-3.672652e-12	8.090420e-14
2.710000e+02	-2.947562e-12	1.763843e-12
2.774000e+02	-1.053682e-12	6.576545e-12
2.839000e+02	5.485908e-12	7.567016e-12
2.903000e+02	4.536012e-12	3.415090e-12
2.968000e+02	7.677378e-12	3.436125e-12
3.032000e+02	-1.907518e-12	6.738949e-12
3.097000e+02	-6.933152e-12	3.357335e-13
3.161000e+02	-6.208548e-12	2.276308e-12
3.226000e+02	5.018182e-13	7.744093e-12
3.290000e+02	-7.159578e-12	1.827333e-12
3.355000e+02	8.515788e-12	1.065452e-12
3.419000e+02	-7.001079e-13	3.455265e-13
3.484000e+02	-3.267416e-13	4.163105e-13
3.548000e+02	-1.571138e-12	1.892115e-12
