Averaged ion signal for P950-Hf10x4, m/z=40
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	8.607079e-12	3.504461e-12
6.500000e+00	4.442002e-12	5.854627e-12
1.290000e+01	6.096850e-12	5.314036e-12
1.940000e+01	-8.553227e-12	8.451876e-12
2.580000e+01	-2.433802e-13	4.107466e-12
3.230000e+01	8.546543e-12	1.886622e-12
3.870000e+01	-1.067861e-11	8.739686e-13
4.520000e+01	1.216313e-12	4.524881e-12
5.160000e+01	3.386160e-12	2.050471e-12
5.810000e+01	8.131083e-12	3.041383e-12
6.450000e+01	1.258593e-11	4.051974e-12
7.100000e+01	2.354085e-11	4.492886e-12
7.740000e+01	2.593070e-11	5.191524e-12
8.390000e+01	1.865062e-11	1.835612e-12
9.030000e+01	1.894567e-11	5.475178e-12
9.680000e+01	2.053539e-11	5.500891e-12
1.032000e+02	1.936544e-11	7.733199e-13
1.097000e+02	2.549516e-11	1.847606e-12
1.161000e+02	1.776521e-11	1.711817e-12
1.226000e+02	2.676493e-11	6.961039e-13
1.291000e+02	3.035486e-11	1.100192e-12
1.355000e+02	2.195471e-11	5.753987e-13
1.420000e+02	2.305463e-11	9.928689e-12
1.484000e+02	1.976948e-11	1.848099e-12
1.549000e+02	1.712440e-11	4.622813e-12
1.613000e+02	2.828425e-11	7.941596e-12
1.678000e+02	2.256417e-11	6.568409e-14
1.742000e+02	1.804402e-11	1.011009e-11
1.807000e+02	3.120894e-11	1.290818e-12
1.871000e+02	2.420379e-11	5.614089e-13
1.936000e+02	1.871371e-11	1.802679e-12
2.000000e+02	1.663856e-11	3.847911e-12
2.065000e+02	9.293480e-12	4.808824e-12
2.129000e+02	1.938833e-11	6.249414e-12
2.194000e+02	3.404325e-11	3.610326e-12
2.258000e+02	2.480810e-11	7.159083e-12
2.323000e+02	2.877802e-11	8.396829e-12
2.387000e+02	2.005787e-11	1.002419e-12
2.452000e+02	2.522779e-11	1.158331e-12
2.516000e+02	1.365764e-11	6.963922e-12
2.581000e+02	2.222256e-11	3.754834e-12
2.645000e+02	2.145241e-11	4.950424e-12
2.710000e+02	2.354233e-11	5.336336e-12
2.774000e+02	2.095718e-11	5.926927e-12
2.839000e+02	1.137210e-11	6.582161e-12
2.903000e+02	1.718215e-11	1.946372e-12
2.968000e+02	1.594687e-11	2.044341e-12
3.032000e+02	1.411692e-11	7.989869e-12
3.097000e+02	7.631642e-12	4.409156e-12
3.161000e+02	4.191688e-12	2.216633e-12
3.226000e+02	7.526412e-12	1.566735e-11
3.290000e+02	-3.023542e-12	3.013136e-12
3.355000e+02	-4.803817e-12	2.871151e-12
3.419000e+02	8.436229e-12	2.555362e-12
3.484000e+02	-2.190470e-13	2.035352e-12
3.548000e+02	1.300999e-12	2.421141e-12
