Ion signal for bare Si BNL 1, m/z=80
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	4.863611e-12	9.438550e-12
6.500000e+00	1.056861e-11	9.438550e-12
1.290000e+01	-8.938264e-14	9.438550e-12
1.940000e+01	7.296620e-12	9.438550e-12
2.580000e+01	7.294623e-12	9.438550e-12
3.230000e+01	-2.375217e-11	9.438550e-12
3.880000e+01	-3.022371e-12	9.438550e-12
4.520000e+01	3.572632e-12	9.438550e-12
5.170000e+01	1.025264e-11	9.438550e-12
5.810000e+01	6.362638e-12	9.438550e-12
6.460000e+01	1.151164e-11	9.438550e-12
7.100000e+01	1.587964e-11	9.438550e-12
7.750000e+01	1.084965e-11	9.438550e-12
8.390000e+01	-5.803500e-13	9.438550e-12
9.040000e+01	1.191665e-11	9.438550e-12
9.680000e+01	-5.453344e-12	9.438550e-12
1.033000e+02	5.627659e-12	9.438550e-12
1.097000e+02	6.505662e-12	9.438550e-12
1.162000e+02	-3.855335e-12	9.438550e-12
1.226000e+02	4.794668e-12	9.438550e-12
1.291000e+02	-3.313329e-12	9.438550e-12
1.355000e+02	-2.799326e-12	9.438550e-12
1.420000e+02	1.335168e-11	9.438550e-12
1.484000e+02	9.202680e-12	9.438550e-12
1.549000e+02	3.871683e-12	9.438550e-12
1.613000e+02	1.250169e-11	9.438550e-12
1.678000e+02	5.801689e-12	9.438550e-12
1.742000e+02	-1.629308e-12	9.438550e-12
1.807000e+02	6.469455e-14	9.438550e-12
1.871000e+02	-3.873303e-12	9.438550e-12
1.936000e+02	-8.902300e-12	9.438550e-12
2.000000e+02	7.347034e-13	9.438550e-12
2.065000e+02	7.894706e-12	9.438550e-12
2.130000e+02	8.596709e-12	9.438550e-12
2.194000e+02	-3.271288e-12	9.438550e-12
2.259000e+02	9.288715e-12	9.438550e-12
2.323000e+02	-3.760282e-12	9.438550e-12
2.388000e+02	-1.252279e-12	9.438550e-12
2.452000e+02	-4.937276e-12	9.438550e-12
2.517000e+02	6.897272e-13	9.438550e-12
2.581000e+02	1.692730e-12	9.438550e-12
2.646000e+02	8.572733e-12	9.438550e-12
2.710000e+02	-4.262639e-13	9.438550e-12
2.775000e+02	1.277174e-11	9.438550e-12
2.839000e+02	1.312742e-12	9.438550e-12
2.904000e+02	9.269745e-12	9.438550e-12
2.968000e+02	3.571748e-12	9.438550e-12
3.033000e+02	-4.873249e-12	9.438550e-12
3.097000e+02	-2.012461e-13	9.438550e-12
3.162000e+02	1.365876e-11	9.438550e-12
3.226000e+02	7.763760e-12	9.438550e-12
3.291000e+02	5.274763e-12	9.438550e-12
3.355000e+02	-2.125234e-12	9.438550e-12
3.420000e+02	5.022769e-12	9.438550e-12
3.484000e+02	-6.468228e-12	9.438550e-12
3.549000e+02	-4.889225e-12	9.438550e-12
