Averaged ion signal for P950-AlO2, m/z=139
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-6.418246e-12	1.375414e-11
6.400000e+00	-2.119277e-12	1.537509e-12
1.290000e+01	-5.506175e-12	1.017615e-11
1.930000e+01	2.213349e-12	6.786780e-12
2.580000e+01	3.227901e-12	2.512429e-12
3.220000e+01	3.909475e-12	3.085499e-13
3.870000e+01	-1.417474e-12	4.045841e-12
4.510000e+01	-9.775849e-12	1.132113e-11
5.160000e+01	1.636652e-12	4.386611e-12
5.800000e+01	2.086226e-12	5.853590e-12
6.450000e+01	2.794278e-12	7.491183e-13
7.090000e+01	-8.841478e-13	1.155686e-11
7.740000e+01	-6.224346e-12	1.582610e-11
8.380000e+01	-1.499802e-11	2.236891e-14
9.030000e+01	3.922530e-12	7.505422e-12
9.680000e+01	-6.292063e-12	1.373193e-11
1.032000e+02	1.027656e-12	7.088193e-12
1.097000e+02	-8.654388e-12	1.803879e-11
1.161000e+02	6.692815e-13	5.280463e-12
1.226000e+02	-2.314741e-11	1.718909e-12
1.290000e+02	-7.544643e-12	1.377682e-11
1.355000e+02	-1.275404e-11	8.765971e-12
1.419000e+02	2.046033e-12	2.395035e-13
1.484000e+02	-4.493100e-13	2.328600e-12
1.548000e+02	6.066159e-12	5.863726e-12
1.613000e+02	-7.342184e-12	7.811830e-12
1.677000e+02	4.810785e-12	6.681456e-12
1.742000e+02	-1.800841e-11	4.985290e-12
1.806000e+02	-4.488789e-12	2.012601e-11
1.871000e+02	-1.070593e-11	1.315671e-11
1.935000e+02	-6.142964e-12	9.609153e-13
2.000000e+02	5.169693e-12	3.938981e-12
2.064000e+02	7.385162e-12	1.538855e-12
2.129000e+02	5.218319e-12	5.553749e-12
2.193000e+02	-4.941412e-12	1.771407e-11
2.258000e+02	5.617945e-12	9.521522e-12
2.322000e+02	-5.202586e-12	9.659396e-12
2.387000e+02	-4.971929e-12	9.147708e-12
2.451000e+02	-5.370260e-12	1.783497e-11
2.516000e+02	4.387197e-12	5.320621e-13
2.580000e+02	-1.442834e-12	1.263436e-12
2.645000e+02	-7.975283e-12	4.723773e-12
2.709000e+02	-8.685809e-12	1.544831e-11
2.774000e+02	-4.540707e-12	1.451255e-11
2.838000e+02	8.694917e-12	5.320523e-12
2.903000e+02	6.047469e-12	1.579268e-12
2.967000e+02	3.483043e-12	8.723247e-12
3.032000e+02	5.324595e-12	4.637038e-12
3.096000e+02	-6.188831e-12	6.289983e-12
3.161000e+02	-6.127932e-14	4.037809e-12
3.226000e+02	-7.162249e-14	1.517705e-12
3.290000e+02	1.584847e-12	5.582579e-12
3.355000e+02	3.471003e-12	5.669975e-12
3.419000e+02	-1.092578e-11	1.037640e-11
3.484000e+02	5.562129e-12	8.662546e-13
3.548000e+02	7.200982e-13	1.516112e-11
