Ion signal for P950-AlO4 1, m/z=45
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-3.332892e-12	6.425718e-12
6.500000e+00	2.346687e-12	6.425718e-12
1.290000e+01	9.707283e-14	6.425718e-12
1.940000e+01	-2.835348e-12	6.425718e-12
2.580000e+01	-8.069962e-12	6.425718e-12
3.230000e+01	-4.030383e-12	6.425718e-12
3.880000e+01	1.268220e-11	6.425718e-12
4.520000e+01	-6.254418e-12	6.425718e-12
5.170000e+01	-3.161838e-12	6.425718e-12
5.810000e+01	-6.644525e-13	6.425718e-12
6.460000e+01	1.463213e-11	6.425718e-12
7.100000e+01	2.413451e-11	6.425718e-12
7.750000e+01	2.369709e-11	6.425718e-12
8.390000e+01	2.953948e-11	6.425718e-12
9.040000e+01	2.379206e-11	6.425718e-12
9.680000e+01	2.618444e-11	6.425718e-12
1.033000e+02	2.501702e-11	6.425718e-12
1.097000e+02	2.712941e-11	6.425718e-12
1.162000e+02	2.689199e-11	6.425718e-12
1.226000e+02	2.234437e-11	6.425718e-12
1.291000e+02	3.220695e-11	6.425718e-12
1.355000e+02	3.815934e-11	6.425718e-12
1.420000e+02	3.517192e-11	6.425718e-12
1.484000e+02	1.652430e-11	6.425718e-12
1.549000e+02	2.396688e-11	6.425718e-12
1.613000e+02	1.908927e-11	6.425718e-12
1.678000e+02	2.209185e-11	6.425718e-12
1.742000e+02	3.532423e-11	6.425718e-12
1.807000e+02	1.446681e-11	6.425718e-12
1.871000e+02	2.725920e-11	6.425718e-12
1.936000e+02	2.094178e-11	6.425718e-12
2.000000e+02	2.703416e-11	6.425718e-12
2.065000e+02	2.003674e-11	6.425718e-12
2.129000e+02	1.882913e-11	6.425718e-12
2.194000e+02	1.240171e-11	6.425718e-12
2.258000e+02	1.974409e-11	6.425718e-12
2.323000e+02	1.805667e-11	6.425718e-12
2.387000e+02	2.782906e-11	6.425718e-12
2.452000e+02	2.125164e-11	6.425718e-12
2.516000e+02	1.364402e-11	6.425718e-12
2.581000e+02	1.941660e-11	6.425718e-12
2.646000e+02	2.550918e-11	6.425718e-12
2.710000e+02	1.659157e-11	6.425718e-12
2.775000e+02	-1.748519e-13	6.425718e-12
2.839000e+02	1.476653e-11	6.425718e-12
2.904000e+02	1.897911e-11	6.425718e-12
2.968000e+02	1.125650e-11	6.425718e-12
3.033000e+02	6.481078e-12	6.425718e-12
3.097000e+02	4.174464e-12	6.425718e-12
3.162000e+02	5.476043e-12	6.425718e-12
3.226000e+02	-7.562571e-12	6.425718e-12
3.291000e+02	-3.812991e-12	6.425718e-12
3.355000e+02	1.072739e-11	6.425718e-12
3.420000e+02	-2.484026e-12	6.425718e-12
3.484000e+02	-4.620640e-12	6.425718e-12
3.549000e+02	-1.439061e-12	6.425718e-12
