Averaged ion signal for bare Si BNL, m/z=61
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-4.799845e-12	1.173533e-12
6.500000e+00	-6.282369e-12	2.242992e-13
1.290000e+01	-8.936916e-12	7.886961e-12
1.940000e+01	5.117559e-12	4.048273e-12
2.580000e+01	9.507512e-12	1.674889e-12
3.230000e+01	5.223488e-12	2.392845e-12
3.880000e+01	-3.810496e-12	3.823620e-12
4.520000e+01	6.993416e-12	2.567583e-12
5.170000e+01	3.136433e-12	3.563192e-12
5.810000e+01	9.673448e-13	2.795989e-12
6.460000e+01	4.230861e-12	1.982264e-12
7.100000e+01	7.233273e-12	8.335610e-13
7.750000e+01	-1.382512e-13	5.374205e-12
8.390000e+01	-2.645298e-12	2.650633e-12
9.040000e+01	1.034677e-12	2.224633e-12
9.680000e+01	-1.052870e-12	8.754705e-12
1.033000e+02	4.083606e-12	9.430061e-12
1.097000e+02	3.021559e-12	4.070777e-12
1.162000e+02	-2.254659e-13	3.275489e-12
1.226000e+02	-2.756513e-12	5.223492e-13
1.291000e+02	5.942463e-12	1.000832e-13
1.355000e+02	-9.660635e-12	1.594497e-11
1.420000e+02	6.277891e-12	4.554845e-12
1.484000e+02	5.490844e-12	4.433007e-12
1.549000e+02	2.070819e-12	5.276273e-12
1.613000e+02	-5.221228e-12	6.455654e-13
1.678000e+02	-4.789752e-12	1.300201e-12
1.742000e+02	4.180201e-12	2.193363e-12
1.807000e+02	2.474676e-12	3.742129e-12
1.871000e+02	5.386291e-13	4.645290e-12
1.936000e+02	-2.358395e-12	1.521443e-12
2.000000e+02	-2.214442e-12	6.722718e-12
2.065000e+02	5.053315e-14	4.559016e-12
2.130000e+02	2.435049e-12	4.604290e-12
2.194000e+02	-8.281538e-12	2.220588e-12
2.259000e+02	3.614978e-12	5.188862e-12
2.323000e+02	-4.501100e-13	4.786340e-12
2.388000e+02	-8.800937e-13	2.111434e-12
2.452000e+02	-3.741682e-12	9.703268e-12
2.517000e+02	-8.356653e-13	6.215494e-12
2.581000e+02	2.995247e-12	3.944304e-12
2.646000e+02	-6.180237e-12	1.424216e-13
2.710000e+02	-7.973825e-12	6.938758e-13
2.775000e+02	-3.623084e-13	8.462850e-12
2.839000e+02	-1.587396e-12	7.720948e-12
2.904000e+02	5.941200e-13	6.969777e-12
2.968000e+02	7.675032e-12	4.950980e-12
3.033000e+02	6.543548e-12	5.060705e-12
3.097000e+02	-2.356539e-12	4.545908e-12
3.162000e+02	2.500477e-12	7.374133e-12
3.226000e+02	-1.818111e-12	7.397836e-12
3.291000e+02	-9.366353e-13	1.146602e-12
3.355000e+02	-5.237682e-12	8.567639e-13
3.420000e+02	1.516293e-12	3.782970e-12
3.484000e+02	3.839246e-12	2.258192e-12
3.549000e+02	4.637215e-13	7.966958e-12
