Ion signal for P950-AlO4 2, m/z=54
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	4.950785e-12	1.931491e-12
6.400000e+00	-3.246211e-12	1.931491e-12
1.290000e+01	-1.272535e-12	1.931491e-12
1.930000e+01	1.945468e-12	1.931491e-12
2.580000e+01	-6.288559e-13	1.931491e-12
3.220000e+01	1.712148e-12	1.931491e-12
3.870000e+01	1.643824e-12	1.931491e-12
4.510000e+01	5.320827e-12	1.931491e-12
5.160000e+01	3.608503e-12	1.931491e-12
5.800000e+01	3.942507e-12	1.931491e-12
6.450000e+01	8.925183e-12	1.931491e-12
7.090000e+01	1.202719e-11	1.931491e-12
7.740000e+01	9.742862e-12	1.931491e-12
8.380000e+01	3.688660e-13	1.931491e-12
9.030000e+01	-3.442458e-12	1.931491e-12
9.670000e+01	7.065546e-12	1.931491e-12
1.032000e+02	-1.780779e-12	1.931491e-12
1.096000e+02	-1.927775e-12	1.931491e-12
1.161000e+02	6.779901e-12	1.931491e-12
1.225000e+02	7.604905e-12	1.931491e-12
1.290000e+02	7.044580e-12	1.931491e-12
1.354000e+02	5.457584e-12	1.931491e-12
1.419000e+02	3.141260e-12	1.931491e-12
1.483000e+02	1.628264e-12	1.931491e-12
1.548000e+02	3.237939e-12	1.931491e-12
1.612000e+02	-8.905682e-14	1.931491e-12
1.677000e+02	4.955619e-12	1.931491e-12
1.742000e+02	2.825295e-12	1.931491e-12
1.806000e+02	-3.870156e-14	1.931491e-12
1.871000e+02	-1.760258e-13	1.931491e-12
1.935000e+02	2.503978e-12	1.931491e-12
2.000000e+02	1.168654e-12	1.931491e-12
2.064000e+02	-3.915343e-12	1.931491e-12
2.129000e+02	3.610333e-12	1.931491e-12
2.193000e+02	2.082337e-12	1.931491e-12
2.258000e+02	-3.869987e-12	1.931491e-12
2.322000e+02	3.141017e-12	1.931491e-12
2.387000e+02	-3.087308e-12	1.931491e-12
2.451000e+02	-7.013039e-13	1.931491e-12
2.516000e+02	3.462372e-12	1.931491e-12
2.580000e+02	-1.938624e-12	1.931491e-12
2.645000e+02	1.116905e-11	1.931491e-12
2.709000e+02	-3.208945e-12	1.931491e-12
2.774000e+02	-2.143269e-12	1.931491e-12
2.838000e+02	-5.952654e-13	1.931491e-12
2.903000e+02	3.777410e-12	1.931491e-12
2.967000e+02	3.495414e-12	1.931491e-12
3.032000e+02	3.218090e-12	1.931491e-12
3.096000e+02	-8.919063e-13	1.931491e-12
3.161000e+02	-3.008231e-12	1.931491e-12
3.225000e+02	-1.608227e-12	1.931491e-12
3.290000e+02	2.770449e-12	1.931491e-12
3.354000e+02	7.684528e-13	1.931491e-12
3.419000e+02	-2.200872e-12	1.931491e-12
3.483000e+02	-1.491868e-12	1.931491e-12
3.548000e+02	-2.091192e-12	1.931491e-12
