Averaged ion signal for P950-Hf10x4, m/z=75
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-3.276197e-12	1.680485e-13
6.500000e+00	3.119334e-12	7.383442e-12
1.290000e+01	-1.875127e-12	7.971107e-12
1.940000e+01	-3.227096e-12	8.038832e-13
2.580000e+01	2.364942e-12	4.203165e-12
3.230000e+01	-5.179527e-12	3.296325e-12
3.870000e+01	4.763512e-12	4.102766e-13
4.520000e+01	7.972043e-12	2.199767e-12
5.160000e+01	1.666082e-12	8.887183e-13
5.810000e+01	1.971613e-12	2.090208e-12
6.450000e+01	3.149651e-12	1.565840e-12
7.100000e+01	-1.979817e-12	5.214650e-12
7.740000e+01	5.103721e-12	2.649898e-12
8.390000e+01	8.009252e-12	7.854082e-13
9.030000e+01	2.979768e-12	3.461934e-12
9.680000e+01	9.356322e-12	5.131533e-12
1.032000e+02	1.301338e-12	1.249151e-11
1.097000e+02	8.148916e-13	5.922975e-12
1.161000e+02	7.810907e-12	1.871950e-12
1.226000e+02	5.165961e-12	5.932917e-12
1.291000e+02	1.637993e-12	5.689069e-13
1.355000e+02	3.755310e-13	1.509359e-12
1.420000e+02	4.359562e-12	1.091165e-11
1.484000e+02	-1.501399e-12	6.493003e-13
1.549000e+02	-3.653681e-13	7.807710e-12
1.613000e+02	4.312670e-12	8.661242e-12
1.678000e+02	-2.047298e-12	8.419232e-12
1.742000e+02	9.901740e-12	5.329816e-12
1.807000e+02	4.260271e-12	1.592674e-12
1.871000e+02	1.590810e-12	2.067125e-12
1.936000e+02	2.437841e-12	8.114885e-12
2.000000e+02	2.227879e-12	6.696067e-12
2.065000e+02	3.728411e-12	3.432443e-12
2.129000e+02	6.657449e-12	3.239491e-12
2.194000e+02	-3.894520e-12	3.205012e-13
2.258000e+02	1.417019e-12	7.813950e-12
2.323000e+02	-6.148450e-12	2.399441e-12
2.387000e+02	9.772589e-12	4.141608e-12
2.452000e+02	2.460120e-12	3.588822e-13
2.516000e+02	-7.212842e-12	1.347166e-12
2.581000e+02	-7.007311e-12	3.633239e-13
2.645000e+02	-2.393772e-12	3.982224e-12
2.710000e+02	-4.932241e-12	3.508734e-12
2.774000e+02	8.487798e-12	3.581783e-12
2.839000e+02	1.682884e-14	2.169793e-12
2.903000e+02	6.293845e-12	1.559182e-12
2.968000e+02	-7.845601e-12	1.536535e-11
3.032000e+02	1.553414e-12	5.791377e-12
3.097000e+02	-9.166032e-12	3.038909e-12
3.161000e+02	3.361484e-12	1.620435e-12
3.226000e+02	3.273038e-12	5.837968e-12
3.290000e+02	2.815554e-12	4.476507e-12
3.355000e+02	-1.300892e-12	3.094026e-12
3.419000e+02	-2.285877e-12	3.969949e-12
3.484000e+02	8.051773e-13	5.072084e-12
3.548000e+02	-1.600981e-11	6.124110e-12
