Averaged ion signal for P950-InO2, m/z=88
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.265798e-11	1.426915e-11
6.500000e+00	-1.477832e-11	9.466058e-12
1.290000e+01	4.041275e-12	4.853724e-12
1.940000e+01	1.315132e-11	4.165569e-14
2.580000e+01	-2.370572e-12	1.436151e-11
3.230000e+01	2.690474e-12	1.491114e-12
3.870000e+01	-1.876420e-12	2.224736e-12
4.520000e+01	4.901263e-13	1.972615e-12
5.160000e+01	1.856233e-12	2.729534e-12
5.810000e+01	2.177779e-12	7.796547e-13
6.450000e+01	3.009386e-12	4.546304e-12
7.100000e+01	-1.467069e-12	1.085425e-12
7.740000e+01	9.363538e-12	3.753926e-12
8.390000e+01	-2.755416e-12	5.154305e-12
9.030000e+01	1.174691e-12	3.094156e-12
9.680000e+01	8.028737e-12	2.759535e-12
1.033000e+02	8.597548e-12	7.897680e-12
1.097000e+02	-8.095961e-12	1.230009e-11
1.162000e+02	3.425201e-12	8.041410e-12
1.226000e+02	8.039042e-12	4.763005e-12
1.291000e+02	-4.181647e-12	4.297640e-12
1.355000e+02	7.878194e-12	3.373775e-12
1.420000e+02	1.313901e-11	1.368370e-12
1.484000e+02	6.577847e-12	8.253046e-12
1.549000e+02	3.239159e-12	4.149600e-12
1.613000e+02	1.027999e-12	1.251816e-12
1.678000e+02	3.578111e-13	3.490330e-12
1.742000e+02	-3.323848e-12	2.924414e-12
1.807000e+02	7.056964e-12	6.139559e-12
1.871000e+02	8.357804e-12	6.061856e-12
1.936000e+02	6.250616e-12	9.772289e-12
2.000000e+02	-1.241959e-11	1.219192e-11
2.065000e+02	2.198003e-12	5.352468e-13
2.129000e+02	7.983609e-12	5.199104e-12
2.194000e+02	-1.503345e-12	1.214483e-12
2.258000e+02	1.578762e-12	4.391666e-12
2.323000e+02	-6.312692e-12	9.620787e-12
2.387000e+02	5.500415e-12	4.420063e-12
2.452000e+02	-1.124040e-12	1.248206e-11
2.516000e+02	-5.840933e-12	1.805879e-11
2.581000e+02	2.673613e-12	5.209673e-12
2.645000e+02	3.731220e-12	4.923977e-12
2.710000e+02	3.698266e-12	8.430403e-12
2.774000e+02	8.231372e-12	1.023525e-11
2.839000e+02	5.699418e-12	8.704632e-12
2.903000e+02	3.839025e-12	7.213983e-12
2.968000e+02	1.783571e-12	4.097862e-12
3.033000e+02	1.037382e-12	4.782008e-12
3.097000e+02	3.872318e-14	7.090780e-14
3.162000e+02	-2.535465e-12	2.902376e-13
3.226000e+02	9.504376e-12	6.761779e-13
3.291000e+02	-8.344312e-12	6.803533e-12
3.355000e+02	-1.647972e-12	1.100255e-11
3.420000e+02	7.725340e-12	1.326803e-12
3.484000e+02	1.409181e-12	3.689218e-12
3.549000e+02	5.844927e-13	8.445728e-13
