Averaged ion signal for P950-InO4, m/z=7
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-8.160082e-12	2.967622e-12
6.500000e+00	2.283530e-11	3.322082e-12
1.290000e+01	-6.418105e-12	2.610709e-12
1.940000e+01	6.240282e-12	1.363533e-11
2.580000e+01	-8.663478e-12	2.984146e-12
3.230000e+01	-8.039057e-12	8.672411e-13
3.870000e+01	-8.601101e-12	3.989433e-12
4.520000e+01	-1.050045e-11	3.598503e-12
5.170000e+01	6.963568e-13	8.500061e-12
5.810000e+01	-3.240287e-14	8.968115e-12
6.460000e+01	-7.746166e-12	3.016526e-12
7.100000e+01	-7.537526e-12	3.983302e-12
7.750000e+01	7.509811e-12	1.176839e-11
8.390000e+01	-9.079589e-12	2.875510e-13
9.040000e+01	-7.640913e-12	1.829100e-12
9.680000e+01	2.505628e-12	1.121138e-11
1.033000e+02	5.634114e-12	4.586863e-12
1.097000e+02	2.656905e-12	6.224437e-12
1.162000e+02	-7.631859e-12	9.884737e-13
1.226000e+02	1.805031e-12	1.303150e-11
1.291000e+02	-9.979032e-12	2.715894e-13
1.355000e+02	-7.061642e-12	2.135937e-12
1.420000e+02	-7.920505e-12	2.802248e-12
1.484000e+02	-6.445715e-12	3.195974e-12
1.549000e+02	-7.916628e-12	2.432035e-12
1.613000e+02	-7.882538e-12	2.932861e-12
1.678000e+02	1.857799e-12	1.146727e-11
1.742000e+02	-8.925411e-12	1.198398e-12
1.807000e+02	-7.100925e-12	2.971859e-12
1.871000e+02	-9.416619e-12	1.462590e-12
1.936000e+02	-7.363998e-12	1.908896e-12
2.000000e+02	-7.667557e-12	1.943372e-12
2.065000e+02	-8.228371e-12	6.859326e-13
2.129000e+02	-6.554630e-12	1.244009e-12
2.194000e+02	-7.869594e-12	1.041420e-12
2.259000e+02	-8.431838e-12	1.879280e-12
2.323000e+02	7.467983e-12	1.134289e-11
2.388000e+02	8.861304e-12	1.630810e-11
2.452000e+02	2.478610e-12	8.588656e-12
2.517000e+02	-6.366019e-12	4.361889e-13
2.581000e+02	-5.928563e-12	2.298381e-12
2.646000e+02	7.944908e-12	1.623903e-11
2.710000e+02	-5.699086e-12	5.967675e-13
2.775000e+02	1.851285e-12	1.033679e-11
2.839000e+02	8.349940e-12	1.533050e-11
2.904000e+02	-3.609638e-12	4.596600e-12
2.968000e+02	-2.666798e-12	3.853176e-12
3.033000e+02	1.504054e-11	1.054687e-12
3.097000e+02	-8.151906e-12	1.952248e-12
3.162000e+02	9.444565e-12	1.433968e-11
3.226000e+02	-7.400739e-12	1.531645e-12
3.291000e+02	2.077469e-11	1.339392e-13
3.355000e+02	-5.509017e-12	4.030872e-13
3.420000e+02	-6.087131e-12	3.592522e-13
3.484000e+02	-6.532391e-12	4.817582e-14
3.549000e+02	-5.993554e-12	3.833348e-13
