Averaged TEY data for P950-InO4
Time(s)	MeanTEY	Std
5.975437e+00	1.866634e-06	2.523741e-08
6.081849e+00	1.824840e-06	3.326231e-08
6.188968e+00	1.846494e-06	1.160846e-08
6.297011e+00	1.844214e-06	1.464692e-08
6.405329e+00	1.840420e-06	3.254572e-09
6.513257e+00	1.822946e-06	1.769157e-08
6.621683e+00	1.861686e-06	1.084394e-08
6.731918e+00	1.840036e-06	1.882540e-08
6.841060e+00	1.819152e-06	4.780332e-09
6.948346e+00	1.812302e-06	5.035562e-08
7.055759e+00	1.842707e-06	2.409089e-08
7.165459e+00	1.821803e-06	2.870594e-08
7.273807e+00	1.839660e-06	7.052618e-09
7.382037e+00	1.845359e-06	4.721957e-09
7.491267e+00	1.816486e-06	3.022640e-08
7.597682e+00	1.852192e-06	7.428936e-09
7.706013e+00	1.821051e-06	2.880861e-09
7.815824e+00	1.835476e-06	2.642298e-08
7.922351e+00	1.844218e-06	1.734558e-09
8.029714e+00	1.823703e-06	2.908481e-08
8.142010e+00	1.848400e-06	1.080019e-08
8.252723e+00	1.814208e-06	2.718811e-08
8.359701e+00	1.846499e-06	4.342864e-09
8.469029e+00	1.833210e-06	1.763132e-08
8.578500e+00	1.818770e-06	1.123603e-08
8.686888e+00	1.832061e-06	1.616998e-08
8.794688e+00	1.832821e-06	1.313139e-08
8.902412e+00	1.829022e-06	1.844922e-08
9.012492e+00	1.837755e-06	2.794120e-08
9.122100e+00	1.847256e-06	5.531483e-09
9.229707e+00	1.852191e-06	1.122676e-08
9.338903e+00	1.860927e-06	7.805786e-09
9.445768e+00	1.844606e-06	2.523032e-08
9.556989e+00	1.837379e-06	1.237000e-08
9.666043e+00	1.827124e-06	1.579142e-08
9.772374e+00	1.858650e-06	2.489745e-09
9.880437e+00	1.834716e-06	2.642320e-08
9.987817e+00	1.854852e-06	3.250312e-09
1.009724e+01	1.804341e-06	2.125758e-09
1.020478e+01	1.851442e-06	2.371286e-08
1.031479e+01	1.830558e-06	3.927800e-08
1.042218e+01	1.849149e-06	2.338057e-08
1.052928e+01	1.838517e-06	1.806699e-08
1.063896e+01	1.852574e-06	1.732092e-09
1.074685e+01	1.818392e-06	4.020521e-09
1.085354e+01	1.829410e-06	1.003455e-08
1.096279e+01	1.789526e-06	1.390302e-08
1.107352e+01	1.846115e-06	8.949623e-09
1.118168e+01	1.833583e-06	8.573304e-09
1.129341e+01	1.831311e-06	1.573184e-08
1.140329e+01	1.858266e-06	1.730171e-08
1.151144e+01	1.825606e-06	1.351353e-08
1.162142e+01	1.841181e-06	9.754194e-10
1.173066e+01	1.823702e-06	2.756533e-08
1.184098e+01	1.845732e-06	2.224270e-08
1.194900e+01	1.833585e-06	1.300678e-09
1.205811e+01	1.851425e-06	3.477336e-08
1.216916e+01	1.841178e-06	6.292723e-09
1.227617e+01	1.846498e-06	1.305079e-09
1.238413e+01	1.847631e-06	2.034323e-08
1.249454e+01	1.840802e-06	2.442272e-09
1.260317e+01	1.829780e-06	2.376571e-08
1.271137e+01	1.849531e-06	1.540479e-08
1.282076e+01	1.829402e-06	1.882913e-08
1.292879e+01	1.833205e-06	5.977558e-10
1.303635e+01	1.829405e-06	8.194520e-09
1.314466e+01	1.837003e-06	5.966347e-10
1.325280e+01	1.836623e-06	9.767647e-10
1.336402e+01	1.848017e-06	5.454913e-10
1.347415e+01	1.830543e-06	1.161258e-08
1.358076e+01	1.835481e-06	1.047165e-08
1.368796e+01	1.829781e-06	1.920844e-08
1.379581e+01	1.837390e-06	2.332928e-08
1.390404e+01	1.807373e-06	2.415234e-08
1.401128e+01	1.843456e-06	1.312825e-08
1.411865e+01	1.824464e-06	1.921001e-08
1.422673e+01	1.848397e-06	2.444514e-09
1.433526e+01	1.854465e-06	2.945516e-08
1.444500e+01	1.841563e-06	1.079759e-08
1.455365e+01	1.846115e-06	7.430730e-09
1.466079e+01	1.835866e-06	9.657029e-09
1.476885e+01	1.831686e-06	1.358240e-09
1.487697e+01	1.851819e-06	1.497845e-08
1.498503e+01	1.852957e-06	1.156098e-08
1.509250e+01	1.852951e-06	9.707051e-09
1.520052e+01	1.829792e-06	1.725029e-08
1.531061e+01	1.837394e-06	3.852057e-08
1.541783e+01	1.839662e-06	5.430252e-10
1.552601e+01	1.822189e-06	7.817221e-09
1.563724e+01	1.839662e-06	2.821364e-09
1.574570e+01	1.816498e-06	1.154963e-08
1.585309e+01	1.844984e-06	1.801481e-08
1.596463e+01	1.833592e-06	2.332816e-08
1.607220e+01	1.851436e-06	3.964893e-09
1.618105e+01	1.852198e-06	9.281832e-09
1.628908e+01	1.829028e-06	2.195602e-10
1.639626e+01	1.818024e-06	3.357815e-08
1.650439e+01	1.825994e-06	1.421138e-08
1.661329e+01	1.830551e-06	1.421214e-08
1.672568e+01	1.841944e-06	1.421550e-08
1.683529e+01	1.831686e-06	5.987935e-10
1.694414e+01	1.830555e-06	2.712567e-08
1.705264e+01	1.825613e-06	1.231236e-08
1.716248e+01	1.822951e-06	2.213539e-10
1.727081e+01	1.851431e-06	1.350532e-08
1.737811e+01	1.849154e-06	6.670387e-09
1.748504e+01	1.824095e-06	1.610973e-08
1.759377e+01	1.838909e-06	2.408977e-08
1.770378e+01	1.824481e-06	3.547838e-08
1.781218e+01	1.863593e-06	1.612139e-08
1.791924e+01	1.826373e-06	1.003366e-08
1.802740e+01	1.816495e-06	3.194544e-09
1.813524e+01	1.830920e-06	2.034757e-08
1.824347e+01	1.830170e-06	1.155426e-08
1.835169e+01	1.822570e-06	4.399305e-09
1.845918e+01	1.855988e-06	1.426342e-08
1.856681e+01	1.824852e-06	6.994832e-09
1.867520e+01	1.831683e-06	1.275170e-08
1.878322e+01	1.827129e-06	9.193434e-10
1.889245e+01	1.837003e-06	1.622225e-10
1.900032e+01	1.855237e-06	1.459944e-08
1.910841e+01	1.838901e-06	2.494985e-09
1.921668e+01	1.839664e-06	7.379221e-09
1.932440e+01	1.842320e-06	9.238275e-10
1.943243e+01	1.834345e-06	2.179908e-10
1.953989e+01	1.844599e-06	9.245002e-10
1.964987e+01	1.819913e-06	5.371957e-10
1.976166e+01	1.865491e-06	1.574193e-08
1.986974e+01	1.861312e-06	1.004397e-08
1.997807e+01	1.833583e-06	8.573304e-09
2.008761e+01	1.827513e-06	1.649076e-08
2.019525e+01	1.836240e-06	1.123088e-08
2.030378e+01	1.831687e-06	2.439582e-09
2.041135e+01	1.867768e-06	6.628071e-09
2.051761e+01	1.851442e-06	2.371286e-08
2.062692e+01	1.836630e-06	2.256961e-08
2.073488e+01	1.861699e-06	3.548996e-08
2.084391e+01	1.814980e-06	1.534760e-08
2.095293e+01	1.844605e-06	2.143250e-08
2.106236e+01	1.803586e-06	1.458420e-08
2.117040e+01	1.832078e-06	4.003848e-08
2.128024e+01	1.853345e-06	3.700579e-08
2.138892e+01	1.837775e-06	4.193907e-08
2.149633e+01	1.824099e-06	2.978213e-08
2.160563e+01	1.835109e-06	1.801189e-08
2.171269e+01	1.820677e-06	1.724819e-08
2.182203e+01	1.841175e-06	1.768619e-08
2.194225e+01	1.839666e-06	1.725379e-08
2.205171e+01	1.848401e-06	1.459801e-08
2.215939e+01	1.827128e-06	4.397960e-09
2.226705e+01	1.818016e-06	6.993403e-09
2.237671e+01	1.843082e-06	6.240766e-09
2.248504e+01	1.828269e-06	3.578037e-09
2.259379e+01	1.831682e-06	1.351115e-08
2.270408e+01	1.818771e-06	6.679355e-09
2.281133e+01	1.844607e-06	2.902814e-08
2.291875e+01	1.837760e-06	8.192643e-09
2.302587e+01	1.881815e-06	8.939085e-09
2.313550e+01	1.829788e-06	2.819039e-09
2.324370e+01	1.803955e-06	2.529282e-08
2.335288e+01	1.859408e-06	7.806235e-09
2.346114e+01	1.822189e-06	1.085560e-08
2.356955e+01	1.827885e-06	1.123393e-08
2.367971e+01	1.852577e-06	8.142480e-09
2.378871e+01	1.844596e-06	7.431178e-09
2.389902e+01	1.861688e-06	4.007741e-09
2.400624e+01	1.828647e-06	1.359137e-09
2.411877e+01	1.827507e-06	3.258384e-09
2.422643e+01	1.813455e-06	5.920889e-09
2.433847e+01	1.835865e-06	3.580279e-09
2.444742e+01	1.853720e-06	2.067574e-08
2.455554e+01	1.852190e-06	1.426454e-08
2.466786e+01	1.834338e-06	2.300492e-08
2.477578e+01	1.846498e-06	2.823971e-09
2.488311e+01	1.877642e-06	5.870950e-09
2.499199e+01	1.867392e-06	2.067978e-08
2.510071e+01	1.862444e-06	1.616102e-08
2.520894e+01	1.851815e-06	1.306059e-09
2.531732e+01	1.822951e-06	5.380924e-10
2.542380e+01	1.860171e-06	2.828007e-09
2.553878e+01	1.842701e-06	5.860636e-09
2.564585e+01	1.841556e-06	1.426827e-08
2.575310e+01	1.863971e-06	9.664736e-09
2.586201e+01	1.869665e-06	1.718634e-10
2.597076e+01	1.843459e-06	9.753360e-10
2.608021e+01	1.859033e-06	9.283850e-09
2.618766e+01	1.828270e-06	7.375858e-09
2.629719e+01	1.840041e-06	2.875256e-09
2.640492e+01	1.843457e-06	6.292050e-09
2.651301e+01	1.837760e-06	8.192643e-09
2.662130e+01	1.845739e-06	2.823158e-09
2.672991e+01	1.833964e-06	2.117014e-09
2.683793e+01	1.863204e-06	1.312242e-08
2.694852e+01	1.870428e-06	1.308503e-08
2.705642e+01	1.843083e-06	1.231752e-08
2.716266e+01	1.857134e-06	7.384378e-09
2.727486e+01	1.844603e-06	1.307741e-08
2.738435e+01	1.844216e-06	1.160854e-08
2.749288e+01	1.871564e-06	5.524418e-10
2.760409e+01	1.848401e-06	1.459801e-08
2.771221e+01	1.868907e-06	5.488943e-09
2.782049e+01	1.835099e-06	1.768798e-08
2.792893e+01	1.861308e-06	3.627835e-09
2.803753e+01	1.836247e-06	1.079602e-08
2.814478e+01	1.834345e-06	2.060938e-09
2.825201e+01	1.851432e-06	1.122639e-08
2.836125e+01	1.830167e-06	1.607938e-10
2.846857e+01	1.851443e-06	2.827071e-08
2.857682e+01	1.868900e-06	1.653854e-08
2.868613e+01	1.866251e-06	1.574216e-08
2.879341e+01	1.861306e-06	8.945139e-09
2.890076e+01	1.854841e-06	3.895019e-08
2.900899e+01	1.869281e-06	1.388007e-08
2.911628e+01	1.866629e-06	8.526056e-09
2.922452e+01	1.856379e-06	2.333489e-08
2.933674e+01	1.850678e-06	9.281383e-09
2.944368e+01	1.858275e-06	1.232200e-08
2.955125e+01	1.845363e-06	1.611601e-08
2.966016e+01	1.841558e-06	8.191522e-09
2.976900e+01	1.824470e-06	2.209055e-10
2.987912e+01	1.833587e-06	5.857946e-09
2.998671e+01	1.839660e-06	7.052618e-09
3.009588e+01	1.827506e-06	8.575098e-09
3.020547e+01	1.798265e-06	6.086584e-10
3.031144e+01	1.842698e-06	7.051721e-09
3.042368e+01	1.832822e-06	1.161190e-08
3.053119e+01	1.861313e-06	1.308234e-08
3.063868e+01	1.841180e-06	3.254348e-09
3.074820e+01	1.852193e-06	3.631115e-09
3.085625e+01	1.858649e-06	4.008638e-09
3.096633e+01	1.848020e-06	8.900581e-09
3.107371e+01	1.849911e-06	1.502525e-08
3.118228e+01	1.846120e-06	5.482217e-09
3.128902e+01	1.843456e-06	1.236880e-08
3.140038e+01	1.839663e-06	5.100293e-09
3.150726e+01	1.851057e-06	5.863692e-09
3.161504e+01	1.871947e-06	1.156600e-08
3.172534e+01	1.846129e-06	3.814372e-08
3.183228e+01	1.847261e-06	1.041984e-08
3.194097e+01	1.856000e-06	2.751261e-08
3.205275e+01	1.826749e-06	2.202328e-10
3.216003e+01	1.848773e-06	1.084775e-08
3.226699e+01	1.846116e-06	5.911248e-09
3.237534e+01	1.838907e-06	1.725298e-08
3.248206e+01	1.825991e-06	4.336811e-09
3.259112e+01	1.868530e-06	1.650228e-08
3.270052e+01	1.840047e-06	2.067171e-08
3.280878e+01	1.863208e-06	5.499754e-10
3.291598e+01	1.838519e-06	1.047076e-08
3.302368e+01	1.842320e-06	1.637919e-10
3.313212e+01	1.863965e-06	1.084326e-08
3.323916e+01	1.848777e-06	5.457156e-10
3.334999e+01	1.841555e-06	1.806609e-08
3.345910e+01	1.859035e-06	1.536060e-08
3.356899e+01	1.848399e-06	7.761229e-09
3.367824e+01	1.846126e-06	2.826915e-08
3.378619e+01	1.851427e-06	2.717771e-08
3.389536e+01	1.849909e-06	2.034197e-08
3.400534e+01	1.863588e-06	5.893765e-10
3.411535e+01	1.867015e-06	3.017422e-08
3.422250e+01	1.865491e-06	1.422304e-08
3.432901e+01	1.868531e-06	2.106013e-08
3.443854e+01	1.854092e-06	4.769429e-09
3.455037e+01	1.843834e-06	1.730538e-08
3.466008e+01	1.862451e-06	8.904841e-09
3.476693e+01	1.857125e-06	2.223934e-08
3.487780e+01	1.821814e-06	6.994524e-09
3.498622e+01	1.837762e-06	2.115893e-09
3.509397e+01	1.824848e-06	5.917526e-09
3.520222e+01	1.859411e-06	2.068337e-09
3.530964e+01	1.851432e-06	8.188607e-09
3.541897e+01	1.852947e-06	2.186055e-08
3.552858e+01	1.841179e-06	5.533276e-09
3.563496e+01	1.847636e-06	1.353532e-09
3.574300e+01	1.857881e-06	3.667036e-08
3.585076e+01	1.860924e-06	1.692032e-08
3.595939e+01	1.821809e-06	1.047569e-08
3.606766e+01	1.834347e-06	7.377652e-09
3.617822e+01	1.844593e-06	2.034354e-08
3.628720e+01	1.843080e-06	1.640163e-10
3.639462e+01	1.834339e-06	1.768821e-08
3.650488e+01	1.823706e-06	1.617186e-08
3.661406e+01	1.857885e-06	1.920074e-08
3.672339e+01	1.837763e-06	9.218932e-10
3.683172e+01	1.824081e-06	3.250309e-08
3.693808e+01	1.828644e-06	1.275260e-08
3.704624e+01	1.833212e-06	2.370807e-08
3.715658e+01	1.846498e-06	2.823971e-09
3.726590e+01	1.819915e-06	7.372803e-09
3.737403e+01	1.832063e-06	8.574342e-09
3.748580e+01	1.813458e-06	3.193647e-09
3.759661e+01	1.800164e-06	1.746973e-09
3.770488e+01	1.835858e-06	1.996669e-08
3.781310e+01	1.843467e-06	2.333107e-08
3.792238e+01	1.832069e-06	9.655908e-09
3.802960e+01	1.815352e-06	1.313595e-08
3.813659e+01	1.830924e-06	8.954107e-09
3.824564e+01	1.830168e-06	4.717473e-09
3.835538e+01	1.845360e-06	7.000885e-09
3.846377e+01	1.832827e-06	5.098275e-09
3.857178e+01	1.835486e-06	4.719631e-09
3.867824e+01	1.824860e-06	3.282072e-08
3.878693e+01	1.825613e-06	1.231236e-08
3.889492e+01	1.845355e-06	9.709293e-09
3.900328e+01	1.849537e-06	3.584315e-09
3.911184e+01	1.858271e-06	5.903569e-10
3.922157e+01	1.839284e-06	9.278020e-09
3.933023e+01	1.829788e-06	2.059003e-09
3.943772e+01	1.841940e-06	2.494677e-09
3.954897e+01	1.821813e-06	4.715596e-09
3.965832e+01	1.824088e-06	8.196678e-09
3.976685e+01	1.852951e-06	9.707051e-09
3.987817e+01	1.848401e-06	1.459801e-08
3.998703e+01	1.852955e-06	2.445860e-09
4.009544e+01	1.856758e-06	2.143609e-08
4.020494e+01	1.846128e-06	3.434590e-08
4.031293e+01	1.833966e-06	3.199701e-09
4.043548e+01	1.842704e-06	1.421631e-08
4.054293e+01	1.847637e-06	5.940850e-10
4.064943e+01	1.853715e-06	4.725012e-09
4.075862e+01	1.855226e-06	2.413881e-08
4.086706e+01	1.854851e-06	6.288687e-09
4.097559e+01	1.870811e-06	2.713697e-08
4.108372e+01	1.843850e-06	3.814304e-08
4.119116e+01	1.814214e-06	5.921254e-09
4.129923e+01	1.829028e-06	1.299333e-09
4.141056e+01	1.838144e-06	8.138219e-09
4.152099e+01	1.842699e-06	4.013935e-09
4.163183e+01	1.842328e-06	2.447020e-08
4.174314e+01	1.831299e-06	2.452530e-08
4.185241e+01	1.823713e-06	6.615067e-09
4.196206e+01	1.830541e-06	1.996825e-08
4.207136e+01	1.832825e-06	2.497368e-09
4.218039e+01	1.845737e-06	4.772485e-09
4.228861e+01	1.844974e-06	1.692562e-08
4.239626e+01	1.826367e-06	8.196006e-09
4.250359e+01	1.835096e-06	2.908145e-08
4.261148e+01	1.846122e-06	1.459675e-08
4.272110e+01	1.841566e-06	1.915326e-08
4.283079e+01	1.844980e-06	5.861309e-09
4.293994e+01	1.864344e-06	9.703688e-09
4.304959e+01	1.860933e-06	1.346225e-08
4.315672e+01	1.855230e-06	8.187486e-09
4.326393e+01	1.854469e-06	1.198553e-08
4.337249e+01	1.833584e-06	2.497144e-09
4.347951e+01	1.857895e-06	1.194187e-08
4.358698e+01	1.828266e-06	4.777642e-09
4.369711e+01	1.875743e-06	4.731514e-09
4.380426e+01	1.832073e-06	2.180882e-08
4.391256e+01	1.860927e-06	7.805786e-09
4.401978e+01	1.868154e-06	2.751620e-08
4.412803e+01	1.849158e-06	7.002006e-09
4.423605e+01	1.837381e-06	7.053290e-09
4.434445e+01	1.836617e-06	2.300425e-08
4.445369e+01	1.857505e-06	1.882083e-08
4.456442e+01	1.841561e-06	1.683050e-09
4.467636e+01	1.841942e-06	8.139340e-09
4.478511e+01	1.838911e-06	3.092537e-08
4.489380e+01	1.852193e-06	3.631115e-09
4.500402e+01	1.814972e-06	1.123715e-08
4.511353e+01	1.857140e-06	3.017131e-08
4.522243e+01	1.839660e-06	6.293171e-09
4.533035e+01	1.855607e-06	1.768193e-08
4.543971e+01	1.834722e-06	8.193539e-09
4.554715e+01	1.841185e-06	1.345583e-08
4.565410e+01	1.861691e-06	6.626277e-09
4.576569e+01	1.834723e-06	2.876236e-09
4.587537e+01	1.831307e-06	2.819487e-09
4.598325e+01	1.867393e-06	2.371816e-08
4.609248e+01	1.852572e-06	7.808842e-09
4.620114e+01	1.851817e-06	7.382809e-09
4.630858e+01	1.833215e-06	3.282260e-08
4.641620e+01	1.835869e-06	1.725267e-08
4.652767e+01	1.851437e-06	6.243822e-09
4.663589e+01	1.853331e-06	7.808029e-09
4.674417e+01	1.837768e-06	1.763266e-08
4.685270e+01	1.833970e-06	1.763154e-08
4.696064e+01	1.844215e-06	1.388747e-08
4.706858e+01	1.843076e-06	1.122945e-08
4.717763e+01	1.830168e-06	5.477508e-09
4.728756e+01	1.840040e-06	3.634113e-09
4.739708e+01	1.847259e-06	5.862571e-09
4.750497e+01	1.847651e-06	4.877759e-08
4.761278e+01	1.824852e-06	5.475939e-09
4.772254e+01	1.827888e-06	1.679014e-09
4.782968e+01	1.853710e-06	1.426468e-08
4.793740e+01	1.860173e-06	8.904757e-09
4.804461e+01	1.833585e-06	2.182151e-10
4.815374e+01	1.839666e-06	1.725379e-08
4.826469e+01	1.877261e-06	1.692998e-09
4.837308e+01	1.825610e-06	1.677752e-09
4.848126e+01	1.857889e-06	7.807273e-09
4.858834e+01	1.852957e-06	1.156098e-08
4.869877e+01	1.851435e-06	9.259289e-10
4.880723e+01	1.830919e-06	2.566487e-08
4.891565e+01	1.852952e-06	7.428712e-09
4.902441e+01	1.839661e-06	2.495350e-09
4.913306e+01	1.824465e-06	1.617223e-08
4.924135e+01	1.857141e-06	3.169020e-08
4.934969e+01	1.854473e-06	2.111549e-09
4.945669e+01	1.827892e-06	1.459137e-08
4.956409e+01	1.850299e-06	1.118018e-08
4.967586e+01	1.839665e-06	1.193649e-08
4.978598e+01	1.853342e-06	2.865129e-08
4.989474e+01	1.851437e-06	7.762715e-09
5.000380e+01	1.841565e-06	1.535544e-08
5.011377e+01	1.835870e-06	2.105049e-08
5.022119e+01	1.847258e-06	3.583642e-09
5.033264e+01	1.840052e-06	3.738189e-08
5.044131e+01	1.838907e-06	1.725298e-08
5.054916e+01	1.825227e-06	1.161415e-08
5.066200e+01	1.851055e-06	9.730940e-10
5.077158e+01	1.846120e-06	7.761145e-09
5.088252e+01	1.835110e-06	2.029082e-08
5.098975e+01	1.850300e-06	1.497800e-08
5.109701e+01	1.845735e-06	1.008920e-08
5.120468e+01	1.849538e-06	7.382136e-09
5.131572e+01	1.848020e-06	8.900581e-09
5.142343e+01	1.860561e-06	3.662849e-08
5.153169e+01	1.857896e-06	1.498025e-08
5.164057e+01	1.860934e-06	1.422111e-08
5.174775e+01	1.838906e-06	1.345516e-08
5.185656e+01	1.850294e-06	4.770550e-09
5.196496e+01	1.860173e-06	8.904757e-09
5.207361e+01	1.863206e-06	6.286221e-09
5.218227e+01	1.853334e-06	2.123856e-10
5.229062e+01	1.849920e-06	1.459787e-08
5.240143e+01	1.869285e-06	2.830698e-09
5.251190e+01	1.858655e-06	1.649936e-08
5.261946e+01	1.848026e-06	3.016862e-08
5.272916e+01	1.858652e-06	2.067523e-09
5.283728e+01	1.858278e-06	2.219657e-08
5.294644e+01	1.844594e-06	1.654571e-08
5.305429e+01	1.854475e-06	9.282504e-09
5.316251e+01	1.868151e-06	2.068000e-08
5.327270e+01	1.843460e-06	2.822485e-09
5.338278e+01	1.848776e-06	2.137310e-10
5.349322e+01	1.855230e-06	9.706379e-09
5.360062e+01	1.825241e-06	3.623864e-08
5.370906e+01	1.826752e-06	1.193268e-08
5.381641e+01	1.844982e-06	1.041917e-08
5.392585e+01	1.852198e-06	9.281832e-09
5.403502e+01	1.861311e-06	4.726665e-09
5.414329e+01	1.851060e-06	1.649712e-08
5.425247e+01	1.859792e-06	8.524627e-09
5.436123e+01	1.861314e-06	1.536127e-08
5.446795e+01	1.866254e-06	2.333780e-08
5.457644e+01	1.863208e-06	9.695065e-10
5.468489e+01	1.873849e-06	2.485953e-08
5.479247e+01	1.840805e-06	1.307629e-08
5.490011e+01	1.852961e-06	2.599223e-08
5.500729e+01	1.823707e-06	1.085515e-08
5.511664e+01	1.858272e-06	4.726357e-09
5.522432e+01	1.842324e-06	1.383618e-08
5.533261e+01	1.857140e-06	3.017131e-08
5.544024e+01	1.834725e-06	1.681032e-09
5.555519e+01	1.845743e-06	1.725559e-08
5.566456e+01	1.847636e-06	2.112978e-09
5.577122e+01	1.821811e-06	1.361154e-09
5.587800e+01	1.841566e-06	1.763378e-08
5.598659e+01	1.849542e-06	2.181339e-08
5.609629e+01	1.863968e-06	2.098359e-10
5.620455e+01	1.840041e-06	2.875256e-09
5.631286e+01	1.852576e-06	7.383033e-09
5.642160e+01	1.815349e-06	2.377056e-08
5.653137e+01	1.835482e-06	4.395494e-09
5.663906e+01	1.834343e-06	4.775848e-09
5.674775e+01	1.837756e-06	2.186504e-08
5.685674e+01	1.830167e-06	1.358688e-09
5.696474e+01	1.852197e-06	1.004128e-08
5.707244e+01	1.833585e-06	5.412315e-10
5.718526e+01	1.839660e-06	7.052618e-09
5.729340e+01	1.834723e-06	2.876236e-09
5.740346e+01	1.829788e-06	2.059003e-09
5.751271e+01	1.847259e-06	4.343089e-09
5.762095e+01	1.873086e-06	1.194635e-08
5.772868e+01	1.862064e-06	1.502166e-08
5.783689e+01	1.837760e-06	9.711536e-09
5.794391e+01	1.845365e-06	2.295221e-08
5.805384e+01	1.866623e-06	1.046305e-08
5.816166e+01	1.847261e-06	1.345821e-08
5.827006e+01	1.862067e-06	7.426021e-09
5.837926e+01	1.872327e-06	1.422447e-08
5.848610e+01	1.819162e-06	2.940006e-08
5.859216e+01	1.852953e-06	3.630890e-09
5.870380e+01	1.852575e-06	2.825765e-09
5.881427e+01	1.837006e-06	1.003679e-08
5.892262e+01	1.835865e-06	3.580279e-09
5.903129e+01	1.873461e-06	4.383694e-09
5.913887e+01	1.829786e-06	3.257711e-09
5.924745e+01	1.856373e-06	3.585743e-09
5.935629e+01	1.880296e-06	7.420051e-09
5.946390e+01	1.839286e-06	1.231640e-08
5.957152e+01	1.867388e-06	7.007387e-09
5.968027e+01	1.842706e-06	2.029306e-08
5.978753e+01	1.861306e-06	1.046462e-08
5.989838e+01	1.835107e-06	1.041625e-08
6.000654e+01	4.944179e-04	4.925473e-04
6.011505e+01	6.129387e-04	6.110985e-04
6.022318e+01	1.087563e-03	6.030860e-05
6.033469e+01	1.180082e-03	1.031882e-04
6.044322e+01	1.111188e-03	9.436985e-05
6.055033e+01	1.048151e-03	8.088253e-05
6.066132e+01	9.950243e-04	6.803167e-05
6.077101e+01	9.520794e-04	5.697762e-05
6.087783e+01	9.177315e-04	4.772893e-05
6.098558e+01	8.899433e-04	4.057586e-05
6.109602e+01	8.630925e-04	3.991696e-05
6.120542e+01	8.495913e-04	3.098167e-05
6.131334e+01	8.346561e-04	2.772967e-05
6.142161e+01	8.220955e-04	2.492968e-05
6.152807e+01	8.116960e-04	2.265210e-05
6.163601e+01	8.024998e-04	2.089441e-05
6.174743e+01	7.946584e-04	1.951343e-05
6.185850e+01	7.880259e-04	1.834367e-05
6.196785e+01	7.822294e-04	1.712437e-05
6.207776e+01	7.773401e-04	1.627416e-05
6.218633e+01	7.729375e-04	1.551930e-05
6.229587e+01	7.692606e-04	1.481828e-05
6.240414e+01	7.659446e-04	1.438779e-05
6.251348e+01	7.630835e-04	1.387919e-05
6.262440e+01	7.603835e-04	1.351340e-05
6.273429e+01	7.580626e-04	1.311355e-05
6.284409e+01	7.558332e-04	1.296631e-05
6.295513e+01	7.539262e-04	1.259698e-05
