Averaged ion signal for P950-InO2, m/z=130
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.299392e-12	1.675247e-11
6.500000e+00	3.457990e-12	1.086722e-12
1.290000e+01	1.132872e-11	7.278597e-12
1.940000e+01	-1.729797e-11	1.422041e-13
2.580000e+01	-1.635266e-11	1.851175e-12
3.230000e+01	1.011685e-11	2.498324e-12
3.870000e+01	8.578672e-12	7.135446e-12
4.520000e+01	1.328958e-11	6.070527e-13
5.160000e+01	7.191398e-12	2.325718e-12
5.810000e+01	6.601307e-12	2.697781e-12
6.450000e+01	-3.468375e-12	5.714511e-12
7.100000e+01	1.892853e-11	6.029905e-13
7.740000e+01	7.273351e-12	6.833761e-12
8.390000e+01	1.847776e-11	1.526238e-12
9.030000e+01	-3.923422e-12	9.530532e-12
9.680000e+01	5.504987e-12	4.849534e-12
1.033000e+02	5.524985e-12	3.347876e-12
1.097000e+02	1.125421e-11	8.931305e-12
1.162000e+02	8.959211e-12	3.971044e-13
1.226000e+02	-7.884410e-12	1.355993e-11
1.291000e+02	-5.709620e-13	1.937407e-11
1.355000e+02	-8.593233e-12	1.469675e-11
1.420000e+02	-8.156885e-12	6.809111e-12
1.484000e+02	1.175739e-11	1.421201e-13
1.549000e+02	8.585391e-12	1.070371e-11
1.613000e+02	-3.381380e-12	4.583108e-12
1.678000e+02	7.370618e-12	3.794820e-13
1.742000e+02	1.357735e-11	1.688163e-12
1.807000e+02	-1.303676e-11	6.085854e-12
1.871000e+02	4.071573e-12	1.898935e-12
1.936000e+02	1.473071e-12	4.300025e-12
2.000000e+02	-4.228000e-12	1.901451e-11
2.065000e+02	4.918209e-12	1.069271e-11
2.129000e+02	3.079026e-12	8.252198e-14
2.194000e+02	-2.253715e-12	2.283463e-11
2.258000e+02	1.520253e-12	1.960625e-11
2.323000e+02	-3.438882e-13	2.290780e-11
2.387000e+02	-2.608520e-12	1.502979e-12
2.452000e+02	-4.187612e-12	2.385522e-12
2.516000e+02	1.448206e-12	7.296707e-12
2.581000e+02	-3.814485e-12	1.405281e-11
2.645000e+02	-6.574567e-12	7.047936e-12
2.710000e+02	1.045342e-12	1.764957e-11
2.774000e+02	6.905660e-12	5.808836e-12
2.839000e+02	1.032357e-11	6.740337e-12
2.903000e+02	-4.527614e-12	3.734892e-12
2.968000e+02	-9.182355e-12	1.793626e-11
3.033000e+02	1.048079e-11	7.790699e-12
3.097000e+02	6.738022e-12	8.421880e-12
3.162000e+02	2.058019e-12	9.159471e-12
3.226000e+02	8.476248e-12	1.396165e-11
3.291000e+02	4.212461e-13	8.093758e-12
3.355000e+02	1.003847e-11	1.347942e-11
3.420000e+02	-1.365527e-12	1.725986e-12
3.484000e+02	-8.925799e-12	4.098305e-12
3.549000e+02	-4.976801e-12	2.228129e-11
