Averaged ion signal for P950-AlO4, m/z=60
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-6.388958e-12	6.116793e-12
6.500000e+00	5.230763e-12	4.820562e-12
1.290000e+01	-7.718765e-12	8.974558e-12
1.940000e+01	1.060246e-11	2.641173e-12
2.580000e+01	-6.518072e-12	1.238618e-11
3.230000e+01	1.964149e-12	3.525092e-12
3.880000e+01	-4.036641e-12	2.937650e-12
4.520000e+01	-3.503158e-12	3.550643e-12
5.170000e+01	-1.234448e-12	8.551146e-13
5.810000e+01	-1.089746e-11	7.334378e-12
6.460000e+01	1.441724e-11	8.475620e-12
7.100000e+01	2.422823e-11	5.301131e-13
7.750000e+01	4.162244e-11	1.076986e-11
8.390000e+01	5.543092e-11	1.631519e-13
9.040000e+01	5.088563e-11	2.909909e-12
9.680000e+01	6.004961e-11	4.265832e-13
1.033000e+02	5.340032e-11	2.622826e-12
1.097000e+02	4.878981e-11	1.674182e-12
1.162000e+02	5.057902e-11	5.965607e-13
1.226000e+02	5.616450e-11	2.563447e-12
1.291000e+02	4.871471e-11	4.378296e-12
1.355000e+02	4.743069e-11	8.738788e-12
1.420000e+02	4.210040e-11	3.140031e-12
1.484000e+02	4.653639e-11	2.444766e-13
1.549000e+02	4.754360e-11	4.413266e-12
1.613000e+02	4.074908e-11	4.610258e-12
1.678000e+02	3.831529e-11	1.376999e-12
1.742000e+02	3.767076e-11	2.966005e-12
1.807000e+02	3.447348e-11	2.397640e-13
1.871000e+02	2.655145e-11	1.953260e-12
1.936000e+02	2.592967e-11	8.414711e-13
2.000000e+02	3.171715e-11	1.514754e-13
2.065000e+02	2.497137e-11	4.988206e-12
2.129000e+02	3.497734e-11	9.288710e-12
2.194000e+02	2.768306e-11	5.439412e-13
2.258000e+02	2.808553e-11	6.780545e-13
2.323000e+02	2.000475e-11	3.233676e-12
2.387000e+02	2.397873e-11	5.067181e-12
2.452000e+02	1.912045e-11	4.897411e-12
2.516000e+02	1.819042e-11	4.759157e-13
2.581000e+02	1.901864e-11	4.932646e-12
2.646000e+02	2.101135e-11	5.556889e-12
2.710000e+02	1.912933e-11	2.564619e-12
2.775000e+02	1.662254e-11	2.922124e-12
2.839000e+02	2.132253e-11	1.730616e-12
2.904000e+02	1.842024e-11	2.305141e-12
2.968000e+02	8.494719e-12	3.769851e-12
3.033000e+02	1.119093e-11	2.766594e-12
3.097000e+02	-9.360881e-13	7.644087e-12
3.162000e+02	-1.626378e-12	3.348329e-12
3.226000e+02	6.181105e-12	7.735678e-12
3.291000e+02	6.479815e-12	1.647564e-12
3.355000e+02	-2.327021e-13	2.894443e-12
3.420000e+02	-1.223349e-11	8.742991e-13
3.484000e+02	6.462491e-12	2.722083e-13
3.549000e+02	-7.467799e-12	8.203966e-12
