# TEY data for sample P950-Hf10x4 1
# time(s)	normalized_TEY
0.000000e+00	1.799674e-06
1.072690e-01	1.823953e-06
2.155020e-01	1.817883e-06
3.227340e-01	1.833058e-06
4.299700e-01	1.842921e-06
5.381970e-01	1.861130e-06
6.464220e-01	1.841404e-06
7.556290e-01	1.848232e-06
8.639020e-01	1.865683e-06
9.711270e-01	1.842921e-06
1.079816e+00	1.855819e-06
1.190124e+00	1.844438e-06
1.301381e+00	1.905895e-06
1.410329e+00	1.834575e-06
1.517801e+00	1.855061e-06
1.625967e+00	1.811813e-06
1.732860e+00	1.875546e-06
1.843222e+00	1.793604e-06
1.954920e+00	1.876304e-06
2.064592e+00	1.876304e-06
2.170865e+00	1.851267e-06
2.280204e+00	1.874029e-06
2.392360e+00	1.813330e-06
2.502989e+00	1.827747e-06
2.611535e+00	1.845955e-06
2.719374e+00	1.858855e-06
2.827595e+00	1.845197e-06
2.935961e+00	1.855819e-06
3.043601e+00	1.842162e-06
3.150867e+00	1.873270e-06
3.258315e+00	1.846715e-06
3.364952e+00	1.845955e-06
3.473673e+00	1.822436e-06
3.580674e+00	1.873270e-06
3.688691e+00	1.852025e-06
3.796498e+00	1.883891e-06
3.903727e+00	1.872511e-06
4.013192e+00	1.838368e-06
4.120686e+00	1.828505e-06
4.231962e+00	1.841404e-06
4.340253e+00	1.801192e-06
4.449409e+00	1.839127e-06
4.558403e+00	1.855061e-06
4.666281e+00	1.818642e-06
4.776191e+00	1.837610e-06
4.887155e+00	1.798915e-06
4.994586e+00	1.818642e-06
5.101397e+00	1.813330e-06
5.208191e+00	1.837610e-06
5.314366e+00	1.845197e-06
5.421701e+00	1.848991e-06
5.528767e+00	1.812572e-06
5.636523e+00	1.863406e-06
5.744703e+00	1.842162e-06
5.852889e+00	1.864923e-06
5.960902e+00	1.815607e-06
6.068185e+00	1.851267e-06
6.175661e+00	1.798156e-06
6.281618e+00	1.836092e-06
6.389833e+00	1.811055e-06
6.497612e+00	1.824711e-06
6.604994e+00	1.847473e-06
6.712892e+00	1.834575e-06
6.821284e+00	1.833058e-06
6.928005e+00	1.845197e-06
7.035543e+00	1.817883e-06
7.141898e+00	1.792087e-06
7.253185e+00	1.802709e-06
7.360714e+00	1.835334e-06
7.468133e+00	1.859613e-06
7.577161e+00	1.837610e-06
7.685377e+00	1.847473e-06
7.794580e+00	1.846715e-06
7.902442e+00	1.843679e-06
8.009322e+00	1.854302e-06
8.117023e+00	1.827747e-06
8.223511e+00	1.796639e-06
8.330729e+00	1.811055e-06
8.438746e+00	1.833058e-06
8.546641e+00	1.852785e-06
8.654795e+00	1.846715e-06
8.761089e+00	1.841404e-06
8.869676e+00	1.808779e-06
8.976343e+00	1.827747e-06
9.083260e+00	1.806502e-06
9.192510e+00	1.848232e-06
9.300635e+00	1.815607e-06
9.410388e+00	1.858095e-06
9.519100e+00	1.790569e-06
9.626230e+00	1.842921e-06
9.733223e+00	1.850508e-06
9.842298e+00	1.856578e-06
9.952593e+00	1.836851e-06
1.006075e+01	1.817124e-06
1.016869e+01	1.803468e-06
1.027588e+01	1.842162e-06
1.038318e+01	1.796639e-06
1.049053e+01	1.814849e-06
1.059940e+01	1.861130e-06
1.070851e+01	1.789052e-06
1.081635e+01	1.851267e-06
1.092608e+01	1.869476e-06
1.103526e+01	1.803468e-06
1.114442e+01	1.813330e-06
1.125073e+01	1.841404e-06
1.135797e+01	1.819400e-06
1.146485e+01	1.854302e-06
1.157433e+01	1.831540e-06
1.168475e+01	1.827747e-06
1.179298e+01	1.852025e-06
1.189911e+01	1.842921e-06
1.200652e+01	1.833058e-06
1.211307e+01	1.813330e-06
1.222336e+01	1.837610e-06
1.233102e+01	1.831540e-06
1.243840e+01	1.823953e-06
1.254663e+01	1.807262e-06
1.265505e+01	1.808020e-06
1.276290e+01	1.829264e-06
1.287115e+01	1.867959e-06
1.297737e+01	1.836092e-06
1.308529e+01	1.841404e-06
1.319367e+01	1.840645e-06
1.330109e+01	1.877063e-06
1.341018e+01	1.800432e-06
1.351968e+01	1.818642e-06
1.362623e+01	1.841404e-06
1.373377e+01	1.820918e-06
1.384218e+01	1.853543e-06
1.395060e+01	1.835334e-06
1.405858e+01	1.829264e-06
1.416701e+01	1.823953e-06
1.427741e+01	1.827747e-06
1.438392e+01	1.861889e-06
1.449081e+01	1.818642e-06
1.460215e+01	1.812572e-06
1.471335e+01	1.863406e-06
1.482154e+01	1.823953e-06
1.492905e+01	1.820160e-06
1.503689e+01	1.852025e-06
1.514855e+01	1.814090e-06
1.525634e+01	1.887685e-06
1.536512e+01	1.843679e-06
1.547156e+01	1.829264e-06
1.558081e+01	1.835334e-06
1.568961e+01	1.840645e-06
1.579908e+01	1.826988e-06
1.590773e+01	1.827747e-06
1.601621e+01	1.836092e-06
1.612412e+01	1.841404e-06
1.623175e+01	1.833058e-06
1.633932e+01	1.848232e-06
1.644661e+01	1.846715e-06
1.655508e+01	1.843679e-06
1.666411e+01	1.848991e-06
1.677140e+01	1.846715e-06
1.687863e+01	1.837610e-06
1.698602e+01	1.821677e-06
1.709374e+01	1.851267e-06
1.720447e+01	1.892997e-06
1.731317e+01	1.842921e-06
1.742295e+01	1.848991e-06
1.752928e+01	1.834575e-06
1.763906e+01	1.856578e-06
1.774768e+01	1.845955e-06
1.785522e+01	1.842921e-06
1.796284e+01	1.896790e-06
1.807275e+01	1.823194e-06
1.818359e+01	1.822436e-06
1.829434e+01	1.852025e-06
1.840241e+01	1.823953e-06
1.851013e+01	1.848991e-06
1.861938e+01	1.884651e-06
1.872985e+01	1.842162e-06
1.884113e+01	1.851267e-06
1.894855e+01	1.856578e-06
1.905577e+01	1.835334e-06
1.916365e+01	1.840645e-06
1.926994e+01	1.880098e-06
1.937694e+01	1.866442e-06
1.948709e+01	1.862648e-06
1.959581e+01	1.847473e-06
1.970556e+01	1.839127e-06
1.981292e+01	1.819400e-06
1.992066e+01	1.847473e-06
2.002718e+01	1.834575e-06
2.013538e+01	1.819400e-06
2.024263e+01	1.843679e-06
2.035120e+01	1.877823e-06
2.045831e+01	1.853543e-06
2.056742e+01	1.865683e-06
2.067605e+01	1.837610e-06
2.078465e+01	1.828505e-06
2.089468e+01	1.860372e-06
2.100353e+01	1.800432e-06
2.111142e+01	1.842921e-06
2.121865e+01	1.814849e-06
2.132673e+01	1.841404e-06
2.143325e+01	1.842162e-06
2.154149e+01	1.835334e-06
2.165011e+01	1.796639e-06
2.176010e+01	1.818642e-06
2.186711e+01	1.853543e-06
2.197562e+01	1.843679e-06
2.208317e+01	1.845955e-06
2.219169e+01	1.842162e-06
2.229932e+01	1.862648e-06
2.240814e+01	1.812572e-06
2.251719e+01	1.839885e-06
2.262616e+01	1.828505e-06
2.273305e+01	1.859613e-06
2.284027e+01	1.855061e-06
2.294897e+01	1.885410e-06
2.305549e+01	1.834575e-06
2.316290e+01	1.845955e-06
2.327189e+01	1.848232e-06
2.337912e+01	1.862648e-06
2.348609e+01	1.783741e-06
2.359448e+01	1.842162e-06
2.370259e+01	1.848232e-06
2.381142e+01	1.816366e-06
2.391942e+01	1.841404e-06
2.402609e+01	1.839885e-06
2.413293e+01	1.852025e-06
2.424087e+01	1.841404e-06
2.434792e+01	1.845197e-06
2.445723e+01	1.889203e-06
2.456866e+01	1.842921e-06
2.467679e+01	1.865683e-06
2.478624e+01	1.836851e-06
2.489507e+01	1.815607e-06
2.500303e+01	1.847473e-06
2.511069e+01	1.842921e-06
2.521823e+01	1.867959e-06
2.532568e+01	1.826988e-06
2.543494e+01	1.851267e-06
2.554499e+01	1.854302e-06
2.565191e+01	1.858095e-06
2.575929e+01	1.833058e-06
2.586745e+01	1.839885e-06
2.597512e+01	1.819400e-06
2.608321e+01	1.804226e-06
2.619094e+01	1.855061e-06
2.629946e+01	1.842162e-06
2.640731e+01	1.836851e-06
2.651509e+01	1.852785e-06
2.662216e+01	1.834575e-06
2.672954e+01	1.852025e-06
2.683878e+01	1.841404e-06
2.694666e+01	1.848991e-06
2.705525e+01	1.853543e-06
2.716219e+01	1.848232e-06
2.726915e+01	1.830023e-06
2.737726e+01	1.864923e-06
2.748772e+01	1.863406e-06
2.759646e+01	1.858095e-06
2.770422e+01	1.836851e-06
2.781346e+01	1.875546e-06
2.792197e+01	1.825470e-06
2.803299e+01	1.832298e-06
2.814184e+01	1.842162e-06
2.825096e+01	1.811813e-06
2.835912e+01	1.839127e-06
2.846995e+01	1.804226e-06
2.858178e+01	1.801192e-06
2.868893e+01	1.830023e-06
2.879698e+01	1.821677e-06
2.890390e+01	1.852025e-06
2.901271e+01	1.802709e-06
2.912043e+01	1.816366e-06
2.922906e+01	1.833058e-06
2.933571e+01	1.844438e-06
2.944937e+01	1.798156e-06
2.955557e+01	1.835334e-06
2.966452e+01	1.840645e-06
2.977175e+01	1.825470e-06
2.987811e+01	1.840645e-06
2.998436e+01	1.822436e-06
3.009430e+01	1.833058e-06
3.020069e+01	1.813330e-06
3.030970e+01	1.821677e-06
3.042149e+01	1.855061e-06
3.053336e+01	1.808020e-06
3.064223e+01	1.867959e-06
3.074949e+01	1.842921e-06
3.085761e+01	1.795881e-06
3.096388e+01	1.837610e-06
3.107262e+01	1.835334e-06
3.118013e+01	1.855061e-06
3.128962e+01	1.846715e-06
3.139851e+01	1.861889e-06
3.150640e+01	1.855061e-06
3.161443e+01	1.845955e-06
3.172399e+01	1.808779e-06
3.183368e+01	1.846715e-06
3.194230e+01	1.806502e-06
3.205053e+01	1.857336e-06
3.215723e+01	1.856578e-06
3.226460e+01	1.845197e-06
3.237208e+01	1.806502e-06
3.247943e+01	1.849749e-06
3.258950e+01	1.830023e-06
3.269645e+01	1.827747e-06
3.280336e+01	1.829264e-06
3.291323e+01	1.848232e-06
3.302214e+01	1.830023e-06
3.313031e+01	1.824711e-06
3.324027e+01	1.833817e-06
3.334842e+01	1.810296e-06
3.345751e+01	1.819400e-06
3.356600e+01	1.845197e-06
3.367290e+01	1.833817e-06
3.378118e+01	1.811055e-06
3.388832e+01	1.846715e-06
3.399583e+01	1.845955e-06
3.411284e+01	1.837610e-06
3.421942e+01	1.800432e-06
3.432756e+01	1.826230e-06
3.443545e+01	1.812572e-06
3.454310e+01	1.798915e-06
3.465005e+01	1.840645e-06
3.475831e+01	1.820918e-06
3.486684e+01	1.848232e-06
3.497444e+01	1.870235e-06
3.508591e+01	1.834575e-06
3.519306e+01	1.823194e-06
3.530085e+01	1.867200e-06
3.540816e+01	1.834575e-06
3.552445e+01	1.825470e-06
3.563298e+01	1.825470e-06
3.574128e+01	1.815607e-06
3.584946e+01	1.831540e-06
3.595875e+01	1.855819e-06
3.606703e+01	1.801950e-06
3.617433e+01	1.836851e-06
3.628175e+01	1.833058e-06
3.638804e+01	1.829264e-06
3.649545e+01	1.850508e-06
3.660443e+01	1.838368e-06
3.671412e+01	1.832298e-06
3.682167e+01	1.852785e-06
3.693094e+01	1.827747e-06
3.703833e+01	1.830023e-06
3.714672e+01	1.825470e-06
3.725461e+01	1.851267e-06
3.736269e+01	1.852785e-06
3.747048e+01	1.830023e-06
3.757998e+01	1.834575e-06
3.768750e+01	1.877823e-06
3.779364e+01	1.858855e-06
3.790128e+01	1.825470e-06
3.801048e+01	1.847473e-06
3.811850e+01	1.845197e-06
3.822720e+01	1.843679e-06
3.833533e+01	1.851267e-06
3.844545e+01	1.873270e-06
3.855288e+01	1.830781e-06
3.866108e+01	1.859613e-06
3.876993e+01	1.839885e-06
3.887663e+01	1.869476e-06
3.898632e+01	1.848232e-06
3.909251e+01	1.851267e-06
3.919857e+01	1.834575e-06
3.930756e+01	1.847473e-06
3.941598e+01	1.866442e-06
3.952595e+01	1.839127e-06
3.963348e+01	1.821677e-06
3.974109e+01	1.839127e-06
3.984953e+01	1.865683e-06
3.996139e+01	1.836851e-06
4.007167e+01	1.860372e-06
4.017915e+01	1.827747e-06
4.028740e+01	1.833817e-06
4.039530e+01	1.842921e-06
4.050173e+01	1.823194e-06
4.061097e+01	1.824711e-06
4.071943e+01	1.817124e-06
4.082771e+01	1.860372e-06
4.093588e+01	1.872511e-06
4.104211e+01	1.855819e-06
4.115212e+01	1.867200e-06
4.126001e+01	1.823953e-06
4.136993e+01	1.837610e-06
4.147898e+01	1.813330e-06
4.158696e+01	1.852785e-06
4.169700e+01	1.847473e-06
4.180466e+01	1.870993e-06
4.191263e+01	1.852785e-06
4.201993e+01	1.851267e-06
4.212849e+01	1.838368e-06
4.223753e+01	1.834575e-06
4.234541e+01	1.807262e-06
4.245493e+01	1.820160e-06
4.256357e+01	1.841404e-06
4.267070e+01	1.801192e-06
4.277699e+01	1.819400e-06
4.288452e+01	1.804226e-06
4.299383e+01	1.864923e-06
