Averaged ion signal for P950-AlO2, m/z=14
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	2.064525e-11	6.695988e-12
6.400000e+00	-3.674074e-12	1.416993e-11
1.290000e+01	-6.903734e-12	8.395794e-12
1.930000e+01	-6.588476e-12	4.272726e-12
2.580000e+01	1.281186e-11	1.607004e-12
3.220000e+01	3.452122e-12	3.649477e-12
3.870000e+01	1.247462e-12	9.560199e-12
4.510000e+01	-1.480228e-11	1.714668e-11
5.160000e+01	1.980593e-13	2.547599e-12
5.800000e+01	4.921332e-11	2.135612e-11
6.450000e+01	1.198787e-10	7.055396e-12
7.090000e+01	1.295889e-10	1.849892e-11
7.740000e+01	1.520493e-10	1.510319e-11
8.380000e+01	1.272745e-10	2.517136e-13
9.030000e+01	1.077149e-10	1.107401e-11
9.680000e+01	1.286998e-10	1.032485e-11
1.032000e+02	1.106704e-10	5.931211e-12
1.097000e+02	1.075554e-10	5.387647e-12
1.161000e+02	1.143210e-10	2.658652e-14
1.226000e+02	1.138460e-10	7.124556e-12
1.290000e+02	1.205966e-10	3.006159e-13
1.355000e+02	1.089666e-10	1.912676e-11
1.419000e+02	1.142222e-10	2.383218e-11
1.484000e+02	1.052172e-10	1.851896e-11
1.548000e+02	9.959784e-11	2.917498e-11
1.613000e+02	7.661776e-11	1.898837e-12
1.677000e+02	9.154844e-11	4.177223e-12
1.742000e+02	1.036984e-10	5.383366e-12
1.806000e+02	9.645904e-11	1.123943e-11
1.871000e+02	9.029896e-11	2.744432e-12
1.935000e+02	8.937963e-11	1.994163e-11
2.000000e+02	7.185455e-11	1.427704e-13
2.064000e+02	7.933523e-11	3.791169e-12
2.129000e+02	1.014202e-10	8.549973e-12
2.193000e+02	9.987083e-11	1.265603e-11
2.258000e+02	7.113075e-11	7.217825e-12
2.322000e+02	9.052643e-11	9.506765e-12
2.387000e+02	7.915635e-11	2.111062e-11
2.451000e+02	8.517202e-11	4.378445e-16
2.516000e+02	6.562194e-11	4.434199e-13
2.580000e+02	6.562262e-11	3.197360e-12
2.645000e+02	7.224796e-11	3.866638e-12
2.709000e+02	6.858822e-11	1.529984e-11
2.774000e+02	7.740356e-11	1.145944e-11
2.838000e+02	6.082382e-11	4.557045e-12
2.903000e+02	6.459916e-11	1.428777e-11
2.967000e+02	5.831442e-11	5.809248e-12
3.032000e+02	3.267975e-11	1.174003e-11
3.096000e+02	6.715013e-12	1.022855e-11
3.161000e+02	4.735353e-12	2.771722e-13
3.226000e+02	2.110272e-12	2.183145e-13
3.290000e+02	1.427095e-11	1.657563e-11
3.355000e+02	-8.609130e-12	1.253052e-11
3.419000e+02	-5.318452e-12	3.334229e-13
3.484000e+02	-6.885323e-13	2.822719e-12
3.548000e+02	-1.147285e-11	5.713779e-12
