# TEY data for sample P950-InO4 1
# time(s)	normalized_TEY
0.000000e+00	1.840638e-06
1.077680e-01	1.852028e-06
2.150340e-01	1.841396e-06
3.212620e-01	1.848231e-06
4.284960e-01	1.826209e-06
5.357250e-01	1.820136e-06
6.429500e-01	1.849749e-06
7.501850e-01	1.834563e-06
8.584080e-01	1.883920e-06
9.666510e-01	1.841396e-06
1.074502e+00	1.833044e-06
1.181732e+00	1.810264e-06
1.288930e+00	1.848231e-06
1.396218e+00	1.865696e-06
1.505880e+00	1.883161e-06
1.615684e+00	1.820136e-06
1.723335e+00	1.852028e-06
1.831943e+00	1.851268e-06
1.939334e+00	1.864178e-06
2.046609e+00	1.816339e-06
2.155328e+00	1.904422e-06
2.263331e+00	1.867214e-06
2.371149e+00	1.841396e-06
2.477927e+00	1.824691e-06
2.587039e+00	1.868733e-06
2.694544e+00	1.804189e-06
2.806188e+00	1.852028e-06
2.926403e+00	1.845953e-06
3.035217e+00	1.823932e-06
3.144435e+00	1.831526e-06
3.251729e+00	1.886198e-06
3.361003e+00	1.822413e-06
3.468883e+00	1.826209e-06
3.577322e+00	1.860381e-06
3.685426e+00	1.803429e-06
3.796244e+00	1.822413e-06
3.903475e+00	1.883920e-06
4.014263e+00	1.846712e-06
4.124475e+00	1.865696e-06
4.232171e+00	1.833803e-06
4.340364e+00	1.854306e-06
4.450993e+00	1.839119e-06
4.558769e+00	1.846712e-06
4.667382e+00	1.814819e-06
4.776414e+00	1.859621e-06
4.884684e+00	1.823932e-06
4.991413e+00	1.878605e-06
5.101160e+00	1.839878e-06
5.209409e+00	1.837599e-06
5.317322e+00	1.846712e-06
5.427143e+00	1.864178e-06
5.536794e+00	1.870251e-06
5.647028e+00	1.873289e-06
5.755165e+00	1.790521e-06
5.867357e+00	1.854306e-06
5.975437e+00	1.841396e-06
6.081849e+00	1.858103e-06
6.188968e+00	1.858103e-06
6.297011e+00	1.858861e-06
6.405329e+00	1.843674e-06
6.513257e+00	1.840638e-06
6.621683e+00	1.872530e-06
6.731918e+00	1.858861e-06
6.841060e+00	1.823932e-06
6.948346e+00	1.862658e-06
7.055759e+00	1.818616e-06
7.165459e+00	1.850509e-06
7.273807e+00	1.846712e-06
7.382037e+00	1.840638e-06
7.491267e+00	1.846712e-06
7.597682e+00	1.859621e-06
7.706013e+00	1.823932e-06
7.815824e+00	1.861899e-06
7.922351e+00	1.845953e-06
8.029714e+00	1.852787e-06
8.142010e+00	1.837599e-06
8.252723e+00	1.841396e-06
8.359701e+00	1.842156e-06
8.469029e+00	1.815579e-06
8.578500e+00	1.830006e-06
8.686888e+00	1.848231e-06
8.794688e+00	1.845953e-06
8.902412e+00	1.847471e-06
9.012492e+00	1.865696e-06
9.122100e+00	1.852787e-06
9.229707e+00	1.863418e-06
9.338903e+00	1.868733e-06
9.445768e+00	1.819376e-06
9.556989e+00	1.849749e-06
9.666043e+00	1.842916e-06
9.772374e+00	1.861139e-06
9.880437e+00	1.861139e-06
9.987817e+00	1.858103e-06
1.009724e+01	1.806467e-06
1.020478e+01	1.827729e-06
1.031479e+01	1.791280e-06
1.042218e+01	1.872530e-06
1.052928e+01	1.856584e-06
1.063896e+01	1.854306e-06
1.074685e+01	1.822413e-06
1.085354e+01	1.819376e-06
1.096279e+01	1.803429e-06
1.107352e+01	1.855065e-06
1.118168e+01	1.842156e-06
1.129341e+01	1.815579e-06
1.140329e+01	1.875568e-06
1.151144e+01	1.839119e-06
1.162142e+01	1.842156e-06
1.173066e+01	1.851268e-06
1.184098e+01	1.867974e-06
1.194900e+01	1.832284e-06
1.205811e+01	1.886198e-06
1.216916e+01	1.847471e-06
1.227617e+01	1.845193e-06
1.238413e+01	1.867974e-06
1.249454e+01	1.838359e-06
1.260317e+01	1.853546e-06
1.271137e+01	1.864936e-06
1.282076e+01	1.848231e-06
1.292879e+01	1.833803e-06
1.303635e+01	1.837599e-06
1.314466e+01	1.837599e-06
1.325280e+01	1.837599e-06
1.336402e+01	1.847471e-06
1.347415e+01	1.842156e-06
1.358076e+01	1.845953e-06
1.368796e+01	1.848990e-06
1.379581e+01	1.814061e-06
1.390404e+01	1.831526e-06
1.401128e+01	1.856584e-06
1.411865e+01	1.843674e-06
1.422673e+01	1.845953e-06
1.433526e+01	1.883920e-06
1.444500e+01	1.830766e-06
1.455365e+01	1.853546e-06
1.466079e+01	1.826209e-06
1.476885e+01	1.833044e-06
1.487697e+01	1.836841e-06
1.498503e+01	1.841396e-06
1.509250e+01	1.862658e-06
1.520052e+01	1.812542e-06
1.531061e+01	1.798874e-06
1.541783e+01	1.839119e-06
1.552601e+01	1.830006e-06
1.563724e+01	1.836841e-06
1.574570e+01	1.804949e-06
1.585309e+01	1.826969e-06
1.596463e+01	1.810264e-06
1.607220e+01	1.847471e-06
1.618105e+01	1.842916e-06
1.628908e+01	1.829247e-06
1.639626e+01	1.784446e-06
1.650439e+01	1.811782e-06
1.661329e+01	1.816339e-06
