Averaged ion signal for P950-AlO4, m/z=54
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.974316e-12	2.976469e-12
6.500000e+00	-6.304291e-13	2.615782e-12
1.290000e+01	-2.311265e-12	1.038730e-12
1.940000e+01	2.842989e-12	8.975207e-13
2.580000e+01	-1.275347e-12	6.464914e-13
3.230000e+01	8.329073e-13	8.792406e-13
3.880000e+01	5.659979e-13	1.077826e-12
4.520000e+01	4.475826e-12	8.450019e-13
5.170000e+01	4.322416e-12	7.139129e-13
5.810000e+01	3.202744e-12	7.397632e-13
6.460000e+01	5.231834e-12	3.693348e-12
7.100000e+01	4.270662e-12	7.756525e-12
7.750000e+01	4.617253e-12	5.125610e-12
8.390000e+01	1.487080e-12	1.118214e-12
9.040000e+01	1.200671e-12	4.643129e-12
9.680000e+01	6.910998e-12	1.545472e-13
1.033000e+02	-1.286411e-12	4.943676e-13
1.097000e+02	-1.132583e-12	7.951915e-13
1.162000e+02	3.140507e-12	3.639394e-12
1.226000e+02	2.950335e-12	4.654570e-12
1.291000e+02	1.700925e-12	5.343655e-12
1.355000e+02	2.421753e-12	3.035831e-12
1.420000e+02	5.947344e-12	2.806084e-12
1.484000e+02	5.831171e-12	4.202908e-12
1.549000e+02	1.866762e-12	1.371178e-12
1.613000e+02	2.260894e-13	3.151462e-13
1.678000e+02	5.393680e-12	4.380610e-13
1.742000e+02	7.484844e-12	4.659549e-12
1.807000e+02	2.130598e-12	2.169300e-12
1.871000e+02	3.176762e-12	3.352788e-12
1.936000e+02	3.143016e-12	6.390384e-13
2.000000e+02	-1.238201e-13	1.292474e-12
2.065000e+02	-1.441065e-12	2.474277e-12
2.129000e+02	5.616098e-12	2.005765e-12
2.194000e+02	2.909853e-12	8.275157e-13
2.258000e+02	-3.494836e-13	3.520504e-12
2.323000e+02	2.126271e-12	1.014746e-12
2.387000e+02	-1.400654e-13	2.947242e-12
2.452000e+02	7.168916e-14	7.729931e-13
2.516000e+02	8.673528e-13	2.595019e-12
2.581000e+02	-2.495393e-12	5.567682e-13
2.646000e+02	6.917698e-12	4.251353e-12
2.710000e+02	1.220526e-12	4.429470e-12
2.775000e+02	-1.258884e-12	8.843853e-13
2.839000e+02	2.217944e-12	2.813209e-12
2.904000e+02	1.241034e-12	2.536376e-12
2.968000e+02	3.346862e-12	1.485522e-13
3.033000e+02	4.255453e-12	1.037363e-12
3.097000e+02	-8.707198e-13	2.118648e-14
3.162000e+02	-3.769129e-12	7.608987e-13
3.226000e+02	-1.794302e-12	1.860748e-13
3.291000e+02	1.150289e-12	1.620160e-12
3.355000e+02	4.506166e-13	3.178362e-13
3.420000e+02	6.770716e-14	2.268579e-12
3.484000e+02	-1.693465e-12	2.015975e-13
3.549000e+02	-1.652875e-12	4.383174e-13
