Ion signal for bare Si BNL 1, m/z=71
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.248717e-11	1.826567e-12
6.500000e+00	-1.854131e-13	1.826567e-12
1.290000e+01	-8.168654e-13	1.826567e-12
1.940000e+01	7.015503e-13	1.826567e-12
2.580000e+01	-1.659019e-13	1.826567e-12
3.230000e+01	1.735138e-13	1.826567e-12
3.880000e+01	5.879295e-13	1.826567e-12
4.520000e+01	9.959477e-12	1.826567e-12
5.170000e+01	3.656893e-12	1.826567e-12
5.810000e+01	3.783441e-12	1.826567e-12
6.460000e+01	-1.823144e-12	1.826567e-12
7.100000e+01	6.085404e-12	1.826567e-12
7.750000e+01	2.544820e-12	1.826567e-12
8.390000e+01	1.316337e-11	1.826567e-12
9.040000e+01	9.857833e-13	1.826567e-12
9.680000e+01	2.145331e-12	1.826567e-12
1.033000e+02	1.965747e-12	1.826567e-12
1.097000e+02	5.856294e-12	1.826567e-12
1.162000e+02	1.194671e-11	1.826567e-12
1.226000e+02	1.479258e-12	1.826567e-12
1.291000e+02	2.350674e-12	1.826567e-12
1.355000e+02	8.885221e-12	1.826567e-12
1.420000e+02	5.703637e-12	1.826567e-12
1.484000e+02	5.382185e-12	1.826567e-12
1.549000e+02	1.439601e-12	1.826567e-12
1.613000e+02	4.765148e-12	1.826567e-12
1.678000e+02	3.284564e-12	1.826567e-12
1.742000e+02	1.709112e-12	1.826567e-12
1.807000e+02	4.578527e-12	1.826567e-12
1.871000e+02	4.397075e-12	1.826567e-12
1.936000e+02	5.623491e-12	1.826567e-12
2.000000e+02	2.610039e-12	1.826567e-12
2.065000e+02	1.319545e-11	1.826567e-12
2.130000e+02	3.221870e-12	1.826567e-12
2.194000e+02	8.476418e-12	1.826567e-12
2.259000e+02	-7.916651e-14	1.826567e-12
2.323000e+02	1.264538e-11	1.826567e-12
2.388000e+02	-2.846203e-12	1.826567e-12
2.452000e+02	2.884345e-12	1.826567e-12
2.517000e+02	2.023760e-12	1.826567e-12
2.581000e+02	1.603308e-12	1.826567e-12
2.646000e+02	1.666724e-12	1.826567e-12
2.710000e+02	8.427272e-12	1.826567e-12
2.775000e+02	1.298169e-11	1.826567e-12
2.839000e+02	-1.396765e-12	1.826567e-12
2.904000e+02	5.599651e-12	1.826567e-12
2.968000e+02	4.725199e-12	1.826567e-12
3.033000e+02	7.662614e-12	1.826567e-12
3.097000e+02	2.887162e-12	1.826567e-12
3.162000e+02	3.904578e-12	1.826567e-12
3.226000e+02	4.205125e-12	1.826567e-12
3.291000e+02	-2.862459e-12	1.826567e-12
3.355000e+02	-2.909911e-12	1.826567e-12
3.420000e+02	2.511505e-12	1.826567e-12
3.484000e+02	2.966052e-12	1.826567e-12
3.549000e+02	5.328468e-12	1.826567e-12
