Averaged ion signal for P950-InO2, m/z=171
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	6.425547e-12	2.588659e-12
6.500000e+00	6.333095e-12	1.826651e-12
1.290000e+01	8.637677e-12	1.320494e-11
1.940000e+01	-6.662750e-12	4.102771e-12
2.580000e+01	5.128807e-12	6.840548e-12
3.230000e+01	-9.081270e-12	7.213817e-12
3.870000e+01	-4.978913e-12	1.138570e-11
4.520000e+01	-1.120990e-12	4.705937e-12
5.160000e+01	-5.009434e-12	1.002326e-11
5.810000e+01	-4.496860e-12	1.352054e-11
6.450000e+01	1.079370e-11	5.553860e-12
7.100000e+01	1.129877e-11	8.899644e-12
7.740000e+01	-8.114174e-12	1.756846e-11
8.390000e+01	-3.771651e-12	2.143980e-11
9.030000e+01	-8.254396e-14	1.432457e-11
9.680000e+01	-1.806921e-12	8.992098e-12
1.033000e+02	-1.280017e-11	1.407491e-11
1.097000e+02	1.059166e-11	3.270956e-12
1.162000e+02	7.640707e-12	3.302766e-12
1.226000e+02	1.152629e-11	7.336060e-12
1.291000e+02	-1.702926e-11	7.321470e-12
1.355000e+02	-5.247381e-12	2.381646e-11
1.420000e+02	-8.723433e-12	6.072426e-12
1.484000e+02	5.583049e-12	2.941767e-12
1.549000e+02	5.330597e-12	9.490077e-12
1.613000e+02	-9.878172e-12	1.581772e-11
1.678000e+02	-9.765174e-12	1.593858e-11
1.742000e+02	3.858808e-12	9.810475e-12
1.807000e+02	6.336856e-12	1.078829e-11
1.871000e+02	1.131394e-11	1.436079e-12
1.936000e+02	-5.271564e-12	2.031644e-11
2.000000e+02	-4.476732e-12	2.259448e-11
2.065000e+02	-2.775359e-12	1.071797e-11
2.129000e+02	6.952198e-12	2.623286e-12
2.194000e+02	-5.963229e-12	2.523429e-12
2.258000e+02	-4.452672e-12	2.019689e-11
2.323000e+02	-2.518799e-12	6.855525e-12
2.387000e+02	6.901458e-12	1.273749e-11
2.452000e+02	-1.004822e-11	7.103471e-12
2.516000e+02	1.061609e-11	4.499598e-12
2.581000e+02	7.112661e-12	3.396883e-12
2.645000e+02	-8.198733e-12	1.643315e-11
2.710000e+02	3.497290e-12	7.612986e-12
2.774000e+02	-2.482453e-12	1.151299e-11
2.839000e+02	-6.096680e-12	9.061510e-12
2.903000e+02	1.159148e-11	4.343409e-12
2.968000e+02	1.000550e-12	4.282194e-12
3.033000e+02	2.765598e-12	1.631400e-11
3.097000e+02	1.340918e-11	4.810298e-12
3.162000e+02	-8.116272e-12	5.303919e-13
3.226000e+02	-2.116390e-12	9.663798e-12
3.291000e+02	-7.760192e-12	4.404838e-12
3.355000e+02	8.367440e-12	4.225055e-13
3.420000e+02	-1.110146e-11	4.067634e-12
3.484000e+02	1.111757e-11	8.880109e-12
3.549000e+02	-2.744383e-12	3.478081e-12
