Averaged ion signal for P950-AlO2, m/z=7
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	9.412394e-12	1.375427e-11
6.400000e+00	6.623950e-12	1.277589e-11
1.290000e+01	-5.366385e-12	5.612502e-13
1.930000e+01	1.030374e-11	1.396326e-11
2.580000e+01	-2.592000e-12	1.544302e-12
3.220000e+01	-5.783410e-12	1.662039e-12
3.870000e+01	-3.968315e-12	7.475349e-14
4.510000e+01	-4.406394e-12	2.085443e-12
5.160000e+01	-3.727880e-12	1.040155e-12
5.800000e+01	4.498041e-12	9.408344e-12
6.450000e+01	1.566891e-11	5.201068e-13
7.090000e+01	-3.044274e-12	4.631041e-13
7.740000e+01	9.924891e-12	1.326064e-11
8.380000e+01	1.076461e-11	1.397605e-11
9.030000e+01	-3.201174e-12	2.419400e-13
9.680000e+01	-3.564345e-12	1.429058e-12
1.032000e+02	-3.491139e-12	2.865384e-13
1.097000e+02	-3.964760e-12	1.821905e-13
1.161000e+02	-3.713304e-12	9.695367e-13
1.226000e+02	3.801525e-12	7.049661e-12
1.290000e+02	4.512131e-12	9.848565e-12
1.355000e+02	7.750311e-12	1.004001e-11
1.419000e+02	-4.209933e-12	3.219335e-13
1.484000e+02	1.064790e-11	3.599564e-12
1.548000e+02	7.473552e-12	1.305838e-11
1.613000e+02	-3.174119e-12	1.160484e-12
1.677000e+02	1.155464e-11	1.523803e-11
1.742000e+02	-3.538264e-12	1.355198e-12
1.806000e+02	-2.908728e-12	2.168286e-13
1.871000e+02	-2.020849e-12	2.559481e-12
1.935000e+02	4.315382e-12	9.516998e-12
2.000000e+02	1.259039e-11	1.360388e-11
2.064000e+02	-3.016957e-12	3.555253e-13
2.129000e+02	-2.100328e-12	8.203725e-13
2.193000e+02	5.823778e-13	3.846276e-12
2.258000e+02	-4.315228e-12	1.441908e-13
2.322000e+02	4.632863e-12	6.870472e-12
2.387000e+02	1.213579e-11	1.549267e-11
2.451000e+02	1.217600e-11	1.254593e-11
2.516000e+02	9.989877e-12	1.105968e-11
2.580000e+02	-1.597217e-12	2.570619e-12
2.645000e+02	-3.631802e-12	1.575506e-12
2.709000e+02	-4.509001e-12	2.809837e-12
2.774000e+02	-2.079417e-12	9.585547e-13
2.838000e+02	2.838980e-11	3.825466e-12
2.903000e+02	8.826318e-12	9.227647e-12
2.967000e+02	1.767824e-11	4.477639e-13
3.032000e+02	1.600635e-11	4.128251e-12
3.096000e+02	-3.389756e-12	2.365592e-12
3.161000e+02	1.518154e-11	1.361670e-11
3.226000e+02	8.994618e-12	1.313685e-11
3.290000e+02	-2.016526e-12	2.320498e-12
3.355000e+02	7.212453e-12	8.132550e-12
3.419000e+02	-2.452541e-12	2.779747e-12
3.484000e+02	-1.960962e-12	2.363199e-12
3.548000e+02	1.010354e-11	1.375799e-11
