# TEY data for sample P950-InO4 2
# time(s)	normalized_TEY
0.000000e+00	1.875155e-06
1.071890e-01	1.845523e-06
2.144220e-01	1.770304e-06
3.206540e-01	1.855401e-06
4.288890e-01	1.858440e-06
5.351610e-01	1.828808e-06
6.434210e-01	1.856160e-06
7.512430e-01	1.816651e-06
8.585000e-01	1.872116e-06
9.648300e-01	1.784740e-06
1.075052e+00	1.891111e-06
1.182281e+00	1.803735e-06
1.289516e+00	1.866037e-06
1.397742e+00	1.815132e-06
1.505014e+00	1.859959e-06
1.613484e+00	1.805254e-06
1.721705e+00	1.925301e-06
1.830204e+00	1.768784e-06
1.940135e+00	1.926821e-06
2.049740e+00	1.739153e-06
2.156164e+00	1.863758e-06
2.268412e+00	1.774863e-06
2.376110e+00	1.871356e-06
2.482882e+00	1.834886e-06
2.592878e+00	1.904787e-06
2.701257e+00	1.790819e-06
2.809435e+00	1.875915e-06
2.919661e+00	1.770304e-06
3.028122e+00	1.885032e-06
3.138701e+00	1.780181e-06
3.246930e+00	1.886552e-06
3.353819e+00	1.837165e-06
3.462245e+00	1.864518e-06
3.570494e+00	1.838685e-06
3.677770e+00	1.857681e-06
3.787152e+00	1.855401e-06
3.904216e+00	1.816651e-06
4.011853e+00	1.828048e-06
4.120096e+00	1.844763e-06
4.227083e+00	1.834886e-06
4.336001e+00	1.847803e-06
4.443757e+00	1.856920e-06
4.552089e+00	1.829567e-06
4.661269e+00	1.884273e-06
4.770652e+00	1.772583e-06
4.877820e+00	1.845523e-06
4.985147e+00	1.777902e-06
5.093454e+00	1.809053e-06
5.206163e+00	1.832607e-06
5.313448e+00	1.821970e-06
5.420445e+00	1.840205e-06
5.528048e+00	1.852361e-06
5.637662e+00	1.825009e-06
5.744802e+00	1.862239e-06
5.852666e+00	1.807534e-06
5.960783e+00	1.891871e-06
6.068721e+00	1.791578e-06
6.177786e+00	1.834886e-06
6.286469e+00	1.829567e-06
6.395553e+00	1.837165e-06
6.505555e+00	1.805254e-06
6.613071e+00	1.850842e-06
6.720217e+00	1.821210e-06
6.828508e+00	1.814372e-06
6.934518e+00	1.761947e-06
7.043394e+00	1.866798e-06
7.151784e+00	1.793097e-06
7.257468e+00	1.832607e-06
7.366330e+00	1.850081e-06
7.473143e+00	1.786260e-06
7.582164e+00	1.844763e-06
7.690611e+00	1.818171e-06
7.798049e+00	1.809053e-06
7.906686e+00	1.842484e-06
8.014942e+00	1.794618e-06
8.123214e+00	1.859200e-06
8.232183e+00	1.787020e-06
8.340020e+00	1.850842e-06
8.450443e+00	1.850842e-06
8.559510e+00	1.807534e-06
8.668478e+00	1.815891e-06
8.775280e+00	1.819690e-06
8.882833e+00	1.810573e-06
8.992186e+00	1.809814e-06
9.100048e+00	1.841724e-06
9.208985e+00	1.840964e-06
9.316431e+00	1.853121e-06
9.422777e+00	1.869836e-06
9.529749e+00	1.825009e-06
9.638820e+00	1.811333e-06
9.747238e+00	1.856160e-06
9.855721e+00	1.808293e-06
9.963563e+00	1.851602e-06
1.007048e+01	1.802216e-06
1.017815e+01	1.875155e-06
1.028661e+01	1.869836e-06
1.039553e+01	1.825768e-06
1.050421e+01	1.820450e-06
1.061321e+01	1.850842e-06
1.072047e+01	1.814372e-06
1.082836e+01	1.839445e-06
1.093737e+01	1.775623e-06
1.104710e+01	1.837165e-06
1.115754e+01	1.825009e-06
1.126654e+01	1.847043e-06
1.137445e+01	1.840964e-06
1.148379e+01	1.812092e-06
1.159116e+01	1.840205e-06
1.169906e+01	1.796137e-06
1.180551e+01	1.823489e-06
1.191494e+01	1.834886e-06
1.202327e+01	1.816651e-06
1.213285e+01	1.834886e-06
1.224169e+01	1.847803e-06
1.234835e+01	1.827288e-06
1.245558e+01	1.843244e-06
1.256670e+01	1.806015e-06
1.267615e+01	1.834127e-06
1.278559e+01	1.810573e-06
1.289326e+01	1.832607e-06
1.300154e+01	1.821210e-06
1.310999e+01	1.836406e-06
1.321755e+01	1.835646e-06
1.332622e+01	1.848562e-06
1.343424e+01	1.818931e-06
1.354228e+01	1.825009e-06
1.365092e+01	1.810573e-06
1.375924e+01	1.860719e-06
1.386742e+01	1.783221e-06
1.397553e+01	1.830328e-06
1.408311e+01	1.805254e-06
1.419306e+01	1.850842e-06
1.430246e+01	1.825009e-06
1.440910e+01	1.852361e-06
1.451821e+01	1.838685e-06
1.462665e+01	1.845523e-06
1.473385e+01	1.830328e-06
1.484049e+01	1.866798e-06
1.494940e+01	1.864518e-06
1.505773e+01	1.843244e-06
1.516576e+01	1.847043e-06
1.527479e+01	1.875915e-06
1.538430e+01	1.840205e-06
1.549281e+01	1.814372e-06
1.560113e+01	1.842484e-06
1.571040e+01	1.828048e-06
1.581887e+01	1.862999e-06
1.592604e+01	1.856920e-06
1.603327e+01	1.855401e-06
1.614138e+01	1.861479e-06
1.625128e+01	1.828808e-06
1.636065e+01	1.851602e-06
1.646689e+01	1.840205e-06
1.658055e+01	1.844763e-06
1.668878e+01	1.856160e-06
1.679604e+01	1.831087e-06
1.690554e+01	1.857681e-06
1.701364e+01	1.837926e-06
1.712067e+01	1.822730e-06
1.722823e+01	1.837926e-06
1.734245e+01	1.842484e-06
1.744968e+01	1.840205e-06
1.755691e+01	1.862999e-06
1.766615e+01	1.859959e-06
1.777236e+01	1.879714e-06
1.787988e+01	1.836406e-06
1.798766e+01	1.819690e-06
1.809544e+01	1.810573e-06
1.820418e+01	1.841724e-06
1.831131e+01	1.818171e-06
1.842158e+01	1.841724e-06
1.852876e+01	1.831847e-06
1.863715e+01	1.818931e-06
1.874461e+01	1.828048e-06
1.885300e+01	1.837165e-06
1.895896e+01	1.869836e-06
1.907027e+01	1.836406e-06
1.917771e+01	1.847043e-06
1.928571e+01	1.843244e-06
1.939328e+01	1.834127e-06
1.950099e+01	1.845523e-06
1.960991e+01	1.820450e-06
1.971738e+01	1.881233e-06
1.982831e+01	1.871356e-06
1.993828e+01	1.825009e-06
2.004583e+01	1.844004e-06
2.015231e+01	1.825009e-06
2.026104e+01	1.834127e-06
2.036775e+01	1.874396e-06
2.047510e+01	1.875155e-06
2.058332e+01	1.859200e-06
2.069031e+01	1.897189e-06
2.079864e+01	1.830328e-06
2.090588e+01	1.866037e-06
2.101510e+01	1.818171e-06
2.112270e+01	1.872116e-06
2.123026e+01	1.890350e-06
2.134190e+01	1.879714e-06
2.144994e+01	1.853882e-06
2.155706e+01	1.853121e-06
2.166429e+01	1.837926e-06
2.177303e+01	1.823489e-06
2.188226e+01	1.856920e-06
2.198949e+01	1.862999e-06
2.209574e+01	1.822730e-06
2.220389e+01	1.825009e-06
2.231287e+01	1.849322e-06
2.241953e+01	1.831847e-06
2.252807e+01	1.818171e-06
2.263768e+01	1.812092e-06
2.274524e+01	1.873635e-06
2.285287e+01	1.829567e-06
2.296199e+01	1.872876e-06
2.306800e+01	1.832607e-06
2.317524e+01	1.778662e-06
2.328335e+01	1.851602e-06
2.339262e+01	1.811333e-06
2.350000e+01	1.816651e-06
2.360755e+01	1.860719e-06
2.371474e+01	1.837165e-06
2.382411e+01	1.857681e-06
2.393233e+01	1.827288e-06
2.404242e+01	1.824249e-06
2.414857e+01	1.807534e-06
2.425651e+01	1.839445e-06
2.436326e+01	1.874396e-06
2.447253e+01	1.837926e-06
2.458005e+01	1.811333e-06
2.468858e+01	1.849322e-06
2.479831e+01	1.883513e-06
2.490651e+01	1.888072e-06
2.501267e+01	1.846283e-06
2.511985e+01	1.853121e-06
2.522795e+01	1.823489e-06
2.533698e+01	1.862999e-06
2.544453e+01	1.848562e-06
2.555226e+01	1.827288e-06
2.566281e+01	1.873635e-06
2.577015e+01	1.869836e-06
2.587852e+01	1.842484e-06
2.598692e+01	1.868317e-06
2.609569e+01	1.835646e-06
2.620269e+01	1.837165e-06
2.631168e+01	1.837165e-06
2.641941e+01	1.829567e-06
2.654323e+01	1.848562e-06
2.665045e+01	1.831847e-06
2.675690e+01	1.850081e-06
2.686454e+01	1.883513e-06
2.697191e+01	1.855401e-06
2.707807e+01	1.864518e-06
2.718618e+01	1.857681e-06
2.729375e+01	1.832607e-06
2.740177e+01	1.872116e-06
2.750971e+01	1.862999e-06
2.761727e+01	1.874396e-06
2.772343e+01	1.817411e-06
2.783126e+01	1.857681e-06
2.794058e+01	1.847043e-06
2.804774e+01	1.836406e-06
2.815622e+01	1.840205e-06
2.826556e+01	1.830328e-06
2.837479e+01	1.879714e-06
2.848441e+01	1.852361e-06
2.859341e+01	1.881994e-06
2.870083e+01	1.852361e-06
2.880898e+01	1.815891e-06
2.891682e+01	1.855401e-06
2.902339e+01	1.875155e-06
2.913274e+01	1.879714e-06
2.924136e+01	1.859959e-06
2.934873e+01	1.870597e-06
2.945962e+01	1.861479e-06
2.956726e+01	1.833366e-06
2.967552e+01	1.824249e-06
2.978181e+01	1.839445e-06
2.989046e+01	1.832607e-06
2.999811e+01	1.818931e-06
3.010626e+01	1.797657e-06
3.021599e+01	1.835646e-06
3.032346e+01	1.821210e-06
3.043156e+01	1.874396e-06
3.054049e+01	1.837926e-06
3.064809e+01	1.848562e-06
3.075716e+01	1.854641e-06
3.086457e+01	1.856920e-06
3.097297e+01	1.834886e-06
3.108207e+01	1.851602e-06
3.119111e+01	1.831087e-06
3.129915e+01	1.844763e-06
3.140841e+01	1.856920e-06
3.151773e+01	1.883513e-06
3.162625e+01	1.884273e-06
3.173859e+01	1.857681e-06
3.184681e+01	1.883513e-06
3.195374e+01	1.826529e-06
3.206459e+01	1.837926e-06
3.217194e+01	1.840205e-06
3.228161e+01	1.856160e-06
3.239044e+01	1.830328e-06
3.249950e+01	1.885032e-06
3.260817e+01	1.860719e-06
3.271780e+01	1.863758e-06
3.282898e+01	1.828048e-06
3.293806e+01	1.842484e-06
3.304611e+01	1.853121e-06
3.315449e+01	1.849322e-06
3.326447e+01	1.823489e-06
3.337521e+01	1.874396e-06
3.348548e+01	1.856160e-06
3.359341e+01	1.874396e-06
3.370044e+01	1.824249e-06
3.380867e+01	1.829567e-06
3.391730e+01	1.862999e-06
3.402347e+01	1.897189e-06
3.413144e+01	1.879714e-06
3.423885e+01	1.889591e-06
3.434728e+01	1.849322e-06
3.445486e+01	1.826529e-06
3.456580e+01	1.871356e-06
3.467602e+01	1.834886e-06
3.478405e+01	1.828808e-06
3.489331e+01	1.835646e-06
3.500219e+01	1.818931e-06
3.511440e+01	1.861479e-06
3.522176e+01	1.843244e-06
3.533137e+01	1.831087e-06
3.543980e+01	1.835646e-06
3.554811e+01	1.846283e-06
3.566339e+01	1.821210e-06
3.577227e+01	1.844004e-06
3.587963e+01	1.811333e-06
3.598741e+01	1.841724e-06
3.610013e+01	1.824249e-06
3.620851e+01	1.843244e-06
3.631731e+01	1.816651e-06
3.642453e+01	1.807534e-06
3.653239e+01	1.838685e-06
3.663914e+01	1.838685e-06
3.674586e+01	1.791578e-06
3.685378e+01	1.815891e-06
3.696045e+01	1.856920e-06
3.706879e+01	1.849322e-06
3.718033e+01	1.827288e-06
3.728993e+01	1.823489e-06
3.739847e+01	1.816651e-06
3.750708e+01	1.798417e-06
3.761459e+01	1.815891e-06
3.772346e+01	1.866798e-06
3.783005e+01	1.841724e-06
3.793755e+01	1.802216e-06
3.804528e+01	1.821970e-06
3.815324e+01	1.834886e-06
