Averaged ion signal for P950-AlO4, m/z=137
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	7.091274e-12	4.406014e-12
6.500000e+00	1.360112e-11	9.818667e-13
1.290000e+01	-1.064621e-11	1.056669e-11
1.940000e+01	-2.818150e-13	1.201301e-11
2.580000e+01	-9.582397e-12	3.596539e-12
3.230000e+01	2.589249e-12	2.358113e-12
3.880000e+01	3.416572e-12	1.879489e-12
4.520000e+01	4.236313e-12	2.228764e-12
5.170000e+01	1.084514e-11	8.111231e-14
5.810000e+01	4.010877e-12	2.128595e-13
6.460000e+01	-7.173900e-12	1.268334e-11
7.100000e+01	9.376941e-12	3.293017e-12
7.750000e+01	5.308264e-12	2.675359e-12
8.390000e+01	-1.506194e-12	1.703831e-11
9.040000e+01	-4.355171e-12	1.098198e-11
9.680000e+01	-3.975480e-12	1.539478e-11
1.033000e+02	2.102893e-12	3.889105e-12
1.097000e+02	-7.873316e-12	5.789098e-12
1.162000e+02	-1.674543e-12	4.329272e-12
1.226000e+02	1.421970e-11	1.000024e-12
1.291000e+02	1.017502e-11	7.643352e-12
1.355000e+02	2.404762e-12	2.721099e-12
1.420000e+02	3.576585e-12	1.191397e-11
1.484000e+02	-7.054124e-12	1.220973e-11
1.549000e+02	-1.535200e-11	1.835552e-12
1.613000e+02	-3.857610e-12	6.368155e-12
1.678000e+02	7.407713e-12	4.588221e-12
1.742000e+02	-4.224069e-12	7.564508e-12
1.807000e+02	8.117277e-12	7.411844e-12
1.871000e+02	8.126995e-12	1.283238e-11
1.936000e+02	1.254184e-11	6.260532e-12
2.000000e+02	1.334356e-11	2.119762e-12
2.065000e+02	-5.015595e-12	7.927091e-12
2.129000e+02	4.197623e-12	1.181364e-11
2.194000e+02	-8.683981e-12	1.001624e-11
2.258000e+02	8.075687e-12	6.280485e-12
2.323000e+02	2.947534e-12	1.565134e-11
2.387000e+02	5.588751e-12	6.093921e-13
2.452000e+02	2.883098e-12	1.649960e-12
2.516000e+02	1.671815e-12	3.497311e-13
2.581000e+02	1.205516e-11	3.552916e-12
2.646000e+02	-1.064515e-12	1.033154e-11
2.710000e+02	-1.891287e-11	3.480068e-13
2.775000e+02	2.628549e-12	1.979583e-12
2.839000e+02	-2.812600e-13	1.771488e-11
2.904000e+02	6.823113e-12	1.217206e-12
2.968000e+02	-1.735485e-11	1.538853e-12
3.033000e+02	-1.787587e-11	1.663721e-12
3.097000e+02	1.232042e-11	1.814236e-13
3.162000e+02	-1.776491e-11	1.705975e-13
3.226000e+02	1.275682e-12	1.687750e-11
3.291000e+02	7.648805e-12	7.657924e-12
3.355000e+02	5.475546e-12	4.528823e-12
3.420000e+02	1.520369e-12	7.583011e-13
3.484000e+02	-1.374124e-11	3.710796e-12
3.549000e+02	5.666433e-12	1.904178e-12
