Averaged ion signal for P950-AlO2, m/z=45
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	7.352372e-12	5.111424e-12
6.400000e+00	3.028905e-12	5.878569e-12
1.290000e+01	-1.041833e-12	5.247017e-12
1.930000e+01	2.361972e-12	1.351399e-12
2.580000e+01	-5.825766e-12	5.728139e-13
3.220000e+01	-2.141461e-12	1.648730e-12
3.870000e+01	3.629802e-12	4.491856e-12
4.510000e+01	3.479606e-12	4.593560e-12
5.160000e+01	-2.730631e-12	9.652496e-14
5.800000e+01	6.753174e-12	1.839891e-12
6.450000e+01	2.340294e-11	9.931944e-13
7.090000e+01	3.297324e-11	1.068772e-11
7.740000e+01	3.695300e-11	1.416764e-11
8.380000e+01	3.430331e-11	1.075855e-11
9.030000e+01	3.514807e-11	1.513467e-12
9.680000e+01	3.064861e-11	1.291415e-11
1.032000e+02	3.413814e-11	1.005703e-12
1.097000e+02	3.156867e-11	9.224984e-12
1.161000e+02	3.035821e-11	5.664872e-12
1.226000e+02	4.329374e-11	1.437081e-11
1.290000e+02	2.957327e-11	7.109585e-13
1.355000e+02	3.437881e-11	2.963355e-12
1.419000e+02	3.248834e-11	1.121679e-11
1.484000e+02	3.239387e-11	3.317525e-12
1.548000e+02	2.216841e-11	4.197620e-12
1.613000e+02	2.257894e-11	3.771694e-12
1.677000e+02	2.700847e-11	4.728450e-12
1.742000e+02	2.566901e-11	6.949137e-12
1.806000e+02	1.976854e-11	5.307192e-13
1.871000e+02	1.981908e-11	5.999967e-12
1.935000e+02	2.494861e-11	1.219889e-12
2.000000e+02	2.510414e-11	2.405798e-12
2.064000e+02	2.522868e-11	1.860942e-12
2.129000e+02	2.955921e-11	3.328372e-12
2.193000e+02	1.835374e-11	5.726772e-12
2.258000e+02	2.384928e-11	2.092459e-12
2.322000e+02	2.531381e-11	4.476030e-13
2.387000e+02	2.270935e-11	3.686711e-12
2.451000e+02	2.043388e-11	5.148434e-12
2.516000e+02	1.820441e-11	2.891200e-13
2.580000e+02	2.189895e-11	2.614264e-12
2.645000e+02	1.456171e-11	7.961179e-12
2.709000e+02	1.839401e-11	1.090095e-12
2.774000e+02	2.223878e-11	1.885009e-12
2.838000e+02	1.739508e-11	6.059925e-12
2.903000e+02	2.325384e-11	2.689160e-12
2.967000e+02	1.276065e-11	3.521744e-12
3.032000e+02	8.790910e-12	4.171329e-12
3.096000e+02	-5.393785e-12	6.016414e-12
3.161000e+02	-3.449523e-12	1.954999e-12
3.226000e+02	4.095011e-12	6.457313e-12
3.290000e+02	-6.109556e-13	1.180668e-12
3.355000e+02	-4.834421e-12	3.250982e-12
3.419000e+02	6.703612e-12	8.564662e-12
3.484000e+02	-1.269854e-12	3.845651e-12
3.548000e+02	-9.009821e-12	2.071993e-12
