Ion signal for P950-InO4 1, m/z=198
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	4.112375e-12	9.890291e-12
6.500000e+00	-1.603563e-11	9.890291e-12
1.290000e+01	-1.340252e-11	9.890291e-12
1.940000e+01	6.864380e-12	9.890291e-12
2.580000e+01	1.863679e-11	9.890291e-12
3.230000e+01	1.397589e-12	9.890291e-12
3.870000e+01	3.638003e-12	9.890291e-12
4.520000e+01	5.532798e-12	9.890291e-12
5.170000e+01	1.341259e-11	9.890291e-12
5.810000e+01	-8.712993e-12	9.890291e-12
6.460000e+01	9.988028e-13	9.890291e-12
7.100000e+01	9.840217e-12	9.890291e-12
7.750000e+01	5.179012e-12	9.890291e-12
8.390000e+01	-1.245740e-13	9.890291e-12
9.040000e+01	-1.063779e-12	9.890291e-12
9.680000e+01	-5.818365e-12	9.890291e-12
1.033000e+02	1.118431e-12	9.890291e-12
1.097000e+02	-2.234876e-11	9.890291e-12
1.162000e+02	-4.713601e-13	9.890291e-12
1.226000e+02	-1.456695e-11	9.890291e-12
1.291000e+02	1.223849e-12	9.890291e-12
1.355000e+02	-1.173274e-11	9.890291e-12
1.420000e+02	-2.404724e-11	9.890291e-12
1.484000e+02	1.268347e-11	9.890291e-12
1.549000e+02	3.495268e-12	9.890291e-12
1.613000e+02	-2.370222e-11	9.890291e-12
1.678000e+02	-1.652452e-11	9.890291e-12
1.742000e+02	-2.717109e-12	9.890291e-12
1.807000e+02	-2.535171e-11	9.890291e-12
1.871000e+02	-2.180390e-11	9.890291e-12
1.936000e+02	-2.648440e-11	9.890291e-12
2.000000e+02	-2.206399e-11	9.890291e-12
2.065000e+02	-3.819895e-12	9.890291e-12
2.129000e+02	-3.250481e-12	9.890291e-12
2.194000e+02	-4.573686e-12	9.890291e-12
2.259000e+02	-4.622891e-12	9.890291e-12
2.323000e+02	2.817523e-12	9.890291e-12
2.388000e+02	-6.155681e-12	9.890291e-12
2.452000e+02	-2.460247e-11	9.890291e-12
2.517000e+02	-1.656247e-11	9.890291e-12
2.581000e+02	-2.640666e-11	9.890291e-12
2.646000e+02	-9.232263e-12	9.890291e-12
2.710000e+02	-7.228489e-13	9.890291e-12
2.775000e+02	-2.715054e-12	9.890291e-12
2.839000e+02	-2.390864e-11	9.890291e-12
2.904000e+02	-7.374844e-12	9.890291e-12
2.968000e+02	2.438570e-12	9.890291e-12
3.033000e+02	-9.152635e-12	9.890291e-12
3.097000e+02	4.561779e-12	9.890291e-12
3.162000e+02	-2.490353e-11	9.890291e-12
3.226000e+02	-8.515012e-12	9.890291e-12
3.291000e+02	5.011784e-12	9.890291e-12
3.355000e+02	2.973197e-12	9.890291e-12
3.420000e+02	7.759928e-13	9.890291e-12
3.484000e+02	-9.859593e-12	9.890291e-12
3.549000e+02	-6.766798e-12	9.890291e-12
