Ion signal for P950-InO2 2, m/z=179
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	8.926339e-12	1.048196e-11
6.400000e+00	5.374753e-12	1.048196e-11
1.290000e+01	2.631523e-14	1.048196e-11
1.940000e+01	1.047288e-11	1.048196e-11
2.580000e+01	-2.425121e-11	1.048196e-11
3.230000e+01	-4.491463e-13	1.048196e-11
3.870000e+01	8.874268e-12	1.048196e-11
4.520000e+01	-1.648287e-11	1.048196e-11
5.160000e+01	-1.375475e-11	1.048196e-11
5.810000e+01	-1.943849e-11	1.048196e-11
6.450000e+01	2.011222e-12	1.048196e-11
7.100000e+01	-1.359722e-11	1.048196e-11
7.740000e+01	-1.299480e-11	1.048196e-11
8.390000e+01	-2.076644e-11	1.048196e-11
9.030000e+01	-8.905825e-12	1.048196e-11
9.680000e+01	2.716737e-12	1.048196e-11
1.032000e+02	-1.656455e-11	1.048196e-11
1.097000e+02	1.328171e-11	1.048196e-11
1.161000e+02	-8.308719e-13	1.048196e-11
1.226000e+02	1.122869e-11	1.048196e-11
1.290000e+02	-1.782320e-11	1.048196e-11
1.355000e+02	-2.425333e-12	1.048196e-11
1.419000e+02	1.535808e-11	1.048196e-11
1.484000e+02	8.466432e-13	1.048196e-11
1.548000e+02	1.983106e-11	1.048196e-11
1.613000e+02	-1.330938e-11	1.048196e-11
1.677000e+02	1.761103e-11	1.048196e-11
1.742000e+02	-2.228340e-11	1.048196e-11
1.806000e+02	-1.824989e-11	1.048196e-11
1.871000e+02	-1.853803e-11	1.048196e-11
1.935000e+02	1.573988e-12	1.048196e-11
2.000000e+02	2.999550e-12	1.048196e-11
2.065000e+02	4.304112e-12	1.048196e-11
2.129000e+02	-8.753474e-12	1.048196e-11
2.194000e+02	1.351509e-11	1.048196e-11
2.258000e+02	-6.361497e-12	1.048196e-11
2.323000e+02	-1.851464e-11	1.048196e-11
2.387000e+02	1.523948e-11	1.048196e-11
2.452000e+02	2.331041e-12	1.048196e-11
2.516000e+02	7.665456e-12	1.048196e-11
2.581000e+02	-2.547982e-12	1.048196e-11
2.645000e+02	1.080843e-11	1.048196e-11
2.710000e+02	3.199995e-12	1.048196e-11
2.774000e+02	-1.727749e-11	1.048196e-11
2.839000e+02	1.158297e-11	1.048196e-11
2.903000e+02	2.752386e-12	1.048196e-11
2.968000e+02	1.673095e-11	1.048196e-11
3.032000e+02	-1.321964e-11	1.048196e-11
3.097000e+02	2.113492e-11	1.048196e-11
3.161000e+02	7.729339e-12	1.048196e-11
3.226000e+02	1.264290e-11	1.048196e-11
3.290000e+02	4.829316e-12	1.048196e-11
3.355000e+02	-1.467032e-11	1.048196e-11
3.419000e+02	3.083292e-12	1.048196e-11
3.484000e+02	6.709854e-12	1.048196e-11
3.548000e+02	5.507269e-12	1.048196e-11
