Averaged ion signal for P950-Hf15x1, m/z=144
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	4.826776e-12	1.325850e-11
6.500000e+00	-5.308624e-12	9.119556e-12
1.290000e+01	9.355311e-13	7.617080e-12
1.940000e+01	1.394681e-12	6.064423e-12
2.580000e+01	-5.303514e-12	1.033966e-11
3.230000e+01	1.255916e-11	1.706883e-12
3.880000e+01	-3.401343e-12	4.921270e-12
4.520000e+01	1.701013e-12	6.858566e-12
5.170000e+01	1.128116e-11	1.753063e-12
5.810000e+01	-1.671678e-11	1.829946e-14
6.460000e+01	5.912017e-12	1.453747e-12
7.100000e+01	-4.166378e-12	1.235003e-11
7.750000e+01	7.251372e-12	2.520699e-13
8.390000e+01	3.919077e-12	8.560884e-12
9.040000e+01	7.433727e-12	2.439887e-12
9.680000e+01	1.368243e-11	7.796300e-12
1.033000e+02	1.478731e-12	1.701565e-11
1.097000e+02	-1.686381e-11	1.050171e-13
1.162000e+02	9.573436e-12	4.084520e-12
1.226000e+02	-1.527131e-11	1.634516e-12
1.291000e+02	5.872291e-12	8.031836e-12
1.355000e+02	2.977496e-12	1.198915e-11
1.420000e+02	1.114965e-11	2.663469e-13
1.484000e+02	3.158012e-13	1.603002e-11
1.549000e+02	-1.723492e-13	1.784088e-11
1.613000e+02	-3.716294e-12	6.149284e-12
1.678000e+02	-1.420444e-12	1.723051e-11
1.742000e+02	-1.658489e-11	2.543550e-12
1.807000e+02	1.220421e-11	4.558397e-12
1.871000e+02	1.026567e-14	1.561607e-11
1.936000e+02	8.501187e-12	2.631203e-12
2.000000e+02	3.121271e-12	1.586577e-11
2.065000e+02	-7.029077e-13	1.281506e-11
2.130000e+02	-1.174981e-11	1.545383e-12
2.194000e+02	-7.962803e-12	1.356427e-11
2.259000e+02	8.395467e-13	9.872433e-12
2.323000e+02	-4.831198e-12	7.257697e-12
2.388000e+02	-5.696848e-12	1.226350e-11
2.452000e+02	8.932607e-12	5.373064e-12
2.517000e+02	-7.802694e-12	8.363017e-12
2.581000e+02	2.202462e-12	5.113620e-12
2.646000e+02	1.132761e-11	4.910117e-12
2.710000e+02	7.756316e-12	2.061697e-12
2.775000e+02	5.341466e-12	1.135380e-11
2.839000e+02	-1.467548e-11	3.553636e-12
2.904000e+02	1.015782e-11	1.992016e-12
2.968000e+02	1.842526e-12	3.702170e-12
3.033000e+02	-2.192472e-11	2.151267e-12
3.097000e+02	8.938097e-14	3.147853e-12
3.162000e+02	-2.067219e-12	1.791910e-11
3.226000e+02	-4.744764e-12	9.957536e-12
3.291000e+02	-5.268765e-12	1.682818e-11
3.355000e+02	-8.143809e-12	6.560680e-12
3.420000e+02	6.839240e-12	5.202283e-12
3.484000e+02	5.697445e-12	4.623597e-12
3.549000e+02	-8.242405e-12	3.250100e-12
