# TEY data for sample P950-AlO4 2
# time(s)	normalized_TEY
0.000000e+00	1.947571e-06
1.212270e-01	1.777985e-06
2.294510e-01	1.810686e-06
3.367100e-01	1.974949e-06
4.439320e-01	1.695854e-06
5.511560e-01	1.956697e-06
6.584750e-01	1.902704e-06
7.687700e-01	1.693573e-06
8.780020e-01	1.987116e-06
9.862500e-01	1.805363e-06
1.093483e+00	1.819052e-06
1.203776e+00	1.941487e-06
1.312992e+00	1.770381e-06
1.421227e+00	1.873806e-06
1.529696e+00	1.991679e-06
1.639335e+00	1.703459e-06
1.748465e+00	1.986356e-06
1.857096e+00	1.836542e-06
1.964886e+00	1.759735e-06
2.076115e+00	2.001566e-06
2.185843e+00	1.741482e-06
2.294944e+00	1.840344e-06
2.403546e+00	1.927800e-06
2.510789e+00	1.781028e-06
2.618016e+00	1.906506e-06
2.726875e+00	1.934644e-06
2.835012e+00	1.733118e-06
2.942055e+00	2.027421e-06
3.049476e+00	1.821332e-06
3.156749e+00	1.813727e-06
3.265426e+00	2.014493e-06
3.374166e+00	1.739962e-06
3.482080e+00	1.898902e-06
3.591221e+00	1.918673e-06
3.698310e+00	1.805363e-06
3.807490e+00	1.940728e-06
3.915994e+00	1.898902e-06
4.023449e+00	1.730075e-06
4.131980e+00	2.001566e-06
4.238898e+00	1.767339e-06
4.346831e+00	1.826656e-06
4.452401e+00	1.997763e-06
4.560290e+00	1.738441e-06
4.667861e+00	1.889776e-06
4.775083e+00	1.937685e-06
4.882184e+00	1.806884e-06
4.991298e+00	1.944530e-06
5.098905e+00	1.903464e-06
5.206611e+00	1.768860e-06
5.314086e+00	2.014493e-06
5.421912e+00	1.787111e-06
5.529912e+00	1.815249e-06
5.637906e+00	1.939967e-06
5.745288e+00	1.766578e-06
5.852219e+00	1.917913e-06
5.959118e+00	1.898902e-06
6.067142e+00	1.752130e-06
6.174310e+00	1.919434e-06
6.280510e+00	1.922476e-06
6.388058e+00	1.805363e-06
6.496344e+00	1.984074e-06
6.604742e+00	1.844146e-06
6.713212e+00	1.825135e-06
6.824260e+00	1.930080e-06
6.933545e+00	1.774944e-06
7.040797e+00	1.899661e-06
7.151741e+00	1.889015e-06
7.259416e+00	1.819811e-06
7.367786e+00	1.936925e-06
7.478251e+00	1.820572e-06
7.585484e+00	1.796238e-06
7.694097e+00	1.939207e-06
7.803050e+00	1.771901e-06
7.913316e+00	1.865440e-06
8.022493e+00	1.882931e-06
8.131745e+00	1.774183e-06
8.240177e+00	1.933883e-06
8.346472e+00	1.836542e-06
8.453409e+00	1.808404e-06
8.570467e+00	1.938446e-06
8.678784e+00	1.806884e-06
8.786108e+00	1.844146e-06
8.894565e+00	1.951374e-06
9.001808e+00	1.761255e-06
9.109821e+00	1.888254e-06
9.221105e+00	1.885974e-06
9.328674e+00	1.812968e-06
9.437162e+00	1.943769e-06
9.547246e+00	1.802320e-06
9.655153e+00	1.842626e-06
9.764966e+00	1.936925e-06
9.875056e+00	1.809165e-06
9.983324e+00	1.917913e-06
1.009016e+01	1.944530e-06
1.019985e+01	1.779506e-06
1.031010e+01	1.966583e-06
1.041756e+01	1.873045e-06
1.052551e+01	1.806884e-06
1.063231e+01	1.932362e-06
1.074078e+01	1.809165e-06
1.084782e+01	1.823614e-06
1.095604e+01	1.920955e-06
1.106428e+01	1.835021e-06
1.117150e+01	1.892057e-06
1.127973e+01	1.890536e-06
1.138695e+01	1.755171e-06
1.149453e+01	1.944530e-06
1.160137e+01	1.844907e-06
1.170772e+01	1.804602e-06
1.181585e+01	1.923236e-06
1.192314e+01	1.829698e-06
1.203177e+01	1.881410e-06
1.214280e+01	1.932362e-06
1.225252e+01	1.789393e-06
1.236025e+01	1.888254e-06
1.246733e+01	1.911068e-06
1.257417e+01	1.766578e-06
1.268225e+01	1.933123e-06
1.279094e+01	1.822093e-06
1.289776e+01	1.820572e-06
1.300651e+01	1.949092e-06
1.311341e+01	1.807645e-06
1.323090e+01	1.886733e-06
1.333842e+01	1.921716e-06
1.344582e+01	1.834261e-06
1.355239e+01	1.896620e-06
1.365841e+01	1.895859e-06
1.376556e+01	1.787872e-06
1.387426e+01	1.987877e-06
1.398549e+01	1.803842e-06
1.409541e+01	1.855555e-06
1.420293e+01	1.939207e-06
1.431003e+01	1.812207e-06
1.441765e+01	1.905745e-06
1.452533e+01	1.922476e-06
1.463326e+01	1.793956e-06
1.473881e+01	1.924757e-06
1.484690e+01	1.876847e-06
1.495674e+01	1.814488e-06
1.506398e+01	1.928560e-06
1.517431e+01	1.849471e-06
1.528155e+01	1.876087e-06
1.539107e+01	1.923236e-06
1.549898e+01	1.823614e-06
1.560561e+01	1.892057e-06
1.571184e+01	1.884452e-06
1.581812e+01	1.830459e-06
1.592661e+01	1.923997e-06
1.603388e+01	1.866962e-06
1.614258e+01	1.820572e-06
1.625081e+01	1.952135e-06
1.635827e+01	1.838823e-06
1.646591e+01	1.863919e-06
1.657430e+01	1.892057e-06
1.668273e+01	1.823614e-06
1.679060e+01	1.892057e-06
1.690233e+01	1.895859e-06
1.701262e+01	1.824375e-06
1.712018e+01	1.914111e-06
1.722791e+01	1.852512e-06
1.733590e+01	1.847189e-06
1.744264e+01	1.946812e-06
1.755053e+01	1.830459e-06
1.765905e+01	1.904986e-06
1.776897e+01	1.881410e-06
1.787641e+01	1.835021e-06
1.798459e+01	1.943769e-06
1.809239e+01	1.889776e-06
1.820012e+01	1.844146e-06
1.830735e+01	1.917913e-06
1.841421e+01	1.862399e-06
1.852198e+01	1.836542e-06
1.863383e+01	1.936164e-06
1.874249e+01	1.783308e-06
1.884994e+01	1.907266e-06
1.895766e+01	1.898141e-06
1.906606e+01	1.849471e-06
1.917351e+01	1.875326e-06
1.928278e+01	1.846428e-06
1.939130e+01	1.807645e-06
1.949844e+01	1.936164e-06
1.960579e+01	1.863159e-06
1.971406e+01	1.864680e-06
1.981968e+01	1.896620e-06
1.992693e+01	1.816009e-06
2.003515e+01	1.891297e-06
2.014507e+01	1.872285e-06
2.025514e+01	1.831219e-06
2.036219e+01	1.885213e-06
2.047097e+01	1.841105e-06
2.058049e+01	1.835782e-06
2.069018e+01	1.908027e-06
2.080104e+01	1.806884e-06
2.090904e+01	1.895099e-06
2.101764e+01	1.876847e-06
2.112518e+01	1.809925e-06
2.123663e+01	1.856314e-06
2.134598e+01	1.822854e-06
2.145417e+01	1.829698e-06
2.156235e+01	1.873045e-06
2.166936e+01	1.834261e-06
2.177880e+01	1.838064e-06
2.188719e+01	1.919434e-06
2.199618e+01	1.796997e-06
2.210441e+01	1.879890e-06
2.221064e+01	1.896620e-06
2.231912e+01	1.802320e-06
2.242683e+01	1.902704e-06
2.253422e+01	1.856314e-06
2.264217e+01	1.828177e-06
2.275082e+01	1.895099e-06
2.285851e+01	1.822093e-06
2.296733e+01	1.896620e-06
2.307527e+01	1.886733e-06
2.318302e+01	1.819811e-06
2.329118e+01	1.868483e-06
2.339825e+01	1.879129e-06
2.350477e+01	1.830459e-06
2.361221e+01	1.905745e-06
2.371923e+01	1.823614e-06
2.382654e+01	1.841105e-06
2.393567e+01	1.923236e-06
2.404540e+01	1.870003e-06
2.415214e+01	1.868483e-06
2.425871e+01	1.899661e-06
2.436723e+01	1.831980e-06
2.447391e+01	1.895859e-06
2.458307e+01	1.885213e-06
2.469013e+01	1.806884e-06
2.479821e+01	1.911068e-06
2.490553e+01	1.846428e-06
2.501338e+01	1.848710e-06
2.512012e+01	1.917152e-06
2.522806e+01	1.854794e-06
2.533554e+01	1.860117e-06
2.544221e+01	1.850230e-06
2.554914e+01	1.867722e-06
2.565671e+01	1.879129e-06
2.576394e+01	1.904225e-06
2.587168e+01	1.853273e-06
2.597798e+01	1.936925e-06
