Averaged ion signal for P950-InO2, m/z=122
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	3.503342e-12	1.292878e-11
6.500000e+00	-3.274505e-12	1.651453e-11
1.290000e+01	-6.254290e-12	1.085512e-11
1.940000e+01	9.784102e-12	2.318148e-14
2.580000e+01	9.593378e-12	1.123929e-11
3.230000e+01	-1.818803e-13	5.669576e-12
3.870000e+01	-1.021960e-11	1.291405e-11
4.520000e+01	1.026964e-11	5.612833e-12
5.160000e+01	-1.080586e-12	1.931481e-11
5.810000e+01	-6.856294e-12	1.829954e-11
6.450000e+01	6.927432e-12	2.147437e-12
7.100000e+01	4.816673e-12	2.678652e-12
7.740000e+01	8.884450e-12	1.396795e-13
8.390000e+01	1.016869e-11	3.436105e-12
9.030000e+01	5.539677e-13	5.231578e-12
9.680000e+01	-6.405291e-12	7.771137e-12
1.033000e+02	7.971812e-12	6.914914e-13
1.097000e+02	3.769727e-12	1.085380e-12
1.162000e+02	-6.883670e-12	1.364677e-11
1.226000e+02	5.366745e-12	2.922623e-12
1.291000e+02	1.109235e-11	1.443523e-12
1.355000e+02	-4.253737e-12	1.578263e-11
1.420000e+02	2.497366e-12	1.022528e-11
1.484000e+02	-1.184272e-11	2.799608e-12
1.549000e+02	9.385384e-12	7.469038e-12
1.613000e+02	-2.693701e-12	1.101493e-13
1.678000e+02	-1.039765e-11	1.135685e-11
1.742000e+02	4.018317e-12	8.164907e-12
1.807000e+02	4.139920e-12	2.304947e-12
1.871000e+02	-3.863965e-12	1.775696e-11
1.936000e+02	1.091844e-11	4.200310e-12
2.000000e+02	-3.686147e-12	4.220787e-13
2.065000e+02	4.701094e-12	1.174071e-11
2.129000e+02	1.162037e-11	5.270179e-12
2.194000e+02	-1.203184e-11	1.041149e-11
2.258000e+02	4.133884e-13	5.914064e-12
2.323000e+02	-7.638870e-12	1.023222e-11
2.387000e+02	-1.202249e-11	1.160359e-11
2.452000e+02	1.455648e-12	1.895478e-12
2.516000e+02	4.456424e-12	5.716451e-12
2.581000e+02	-1.255083e-11	7.039265e-12
2.645000e+02	-2.075579e-13	1.352080e-13
2.710000e+02	-2.132316e-12	1.422499e-11
2.774000e+02	-5.266040e-12	6.490535e-12
2.839000e+02	-1.311980e-11	5.427250e-12
2.903000e+02	6.663978e-12	3.293777e-12
2.968000e+02	5.351220e-12	5.908993e-12
3.033000e+02	7.701822e-12	3.652153e-12
3.097000e+02	-1.557376e-11	1.188524e-11
3.162000e+02	1.164334e-11	1.499411e-12
3.226000e+02	-4.315745e-12	1.212522e-12
3.291000e+02	-6.241417e-13	6.278332e-12
3.355000e+02	9.325273e-12	1.201721e-12
3.420000e+02	3.028876e-12	2.521425e-12
3.484000e+02	-1.117721e-11	2.528537e-12
3.549000e+02	-5.400106e-12	8.328172e-13
