Averaged ion signal for P950-Hf10x4, m/z=58
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	9.057267e-13	1.603980e-12
6.500000e+00	7.721540e-14	1.111720e-12
1.290000e+01	4.651043e-13	4.029260e-12
1.940000e+01	-1.484907e-12	1.743940e-12
2.580000e+01	-7.720181e-13	1.010403e-13
3.230000e+01	2.482471e-12	1.540340e-12
3.870000e+01	-7.786405e-13	3.088680e-12
4.520000e+01	1.735848e-12	8.236203e-13
5.160000e+01	-9.347629e-13	4.559900e-12
5.810000e+01	5.055226e-12	2.273100e-12
6.450000e+01	3.072615e-12	8.686198e-13
7.100000e+01	5.892603e-12	2.608180e-12
7.740000e+01	4.114992e-12	4.026602e-13
8.390000e+01	-8.740189e-13	3.046019e-14
9.030000e+01	4.478330e-12	2.006900e-12
9.680000e+01	2.943859e-12	4.807598e-13
1.032000e+02	4.109207e-12	1.337320e-12
1.097000e+02	4.660236e-12	6.355201e-13
1.161000e+02	2.982085e-12	1.062540e-12
1.226000e+02	5.137114e-12	2.719700e-12
1.291000e+02	3.373603e-12	1.613600e-12
1.355000e+02	2.729492e-12	8.794199e-13
1.420000e+02	3.366980e-12	6.201200e-13
1.484000e+02	2.651869e-12	4.002140e-12
1.549000e+02	4.744858e-12	5.076600e-13
1.613000e+02	8.427467e-13	2.351360e-12
1.678000e+02	7.457355e-13	1.047440e-12
1.742000e+02	5.889124e-12	8.079200e-13
1.807000e+02	2.328613e-12	1.485220e-12
1.871000e+02	1.847502e-12	2.122200e-12
1.936000e+02	3.821491e-12	1.386000e-12
2.000000e+02	2.972880e-12	1.047988e-14
2.065000e+02	5.721868e-12	6.002799e-13
2.129000e+02	1.256757e-12	2.809260e-12
2.194000e+02	-6.472541e-13	4.479402e-13
2.258000e+02	3.168635e-12	2.384040e-12
2.323000e+02	1.446624e-12	1.118840e-12
2.387000e+02	3.104012e-12	5.296802e-13
2.452000e+02	1.909001e-12	6.511120e-12
2.516000e+02	1.876890e-12	2.889003e-13
2.581000e+02	-2.099621e-12	8.463997e-13
2.645000e+02	6.162676e-13	2.378620e-12
2.710000e+02	-3.684744e-12	7.841797e-13
2.774000e+02	-1.748548e-13	3.196160e-12
2.839000e+02	5.526134e-12	5.547960e-12
2.903000e+02	2.639483e-12	3.334400e-12
2.968000e+02	-2.420488e-12	8.552396e-13
3.032000e+02	-2.486140e-12	1.353320e-12
3.097000e+02	3.188389e-12	6.400196e-13
3.161000e+02	-2.692262e-12	2.322459e-12
3.226000e+02	-2.360233e-12	1.136700e-12
3.290000e+02	-4.348844e-13	7.537395e-13
3.355000e+02	2.368144e-12	2.680580e-12
3.419000e+02	-1.642507e-12	1.575981e-12
3.484000e+02	-2.799780e-13	1.584641e-12
3.548000e+02	-6.223129e-12	7.027006e-13
