Averaged ion signal for P950-Hf10x4, m/z=38
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	4.066095e-12	1.249354e-12
6.500000e+00	6.914784e-12	4.016578e-12
1.290000e+01	-3.056861e-12	5.105706e-13
1.940000e+01	-2.572172e-12	5.845346e-12
2.580000e+01	-4.628167e-13	7.240505e-12
3.230000e+01	-1.149628e-12	1.476771e-12
3.870000e+01	-1.687726e-13	3.823419e-12
4.520000e+01	-4.345838e-13	2.542305e-12
5.160000e+01	-5.022863e-14	2.528157e-12
5.810000e+01	4.828960e-12	2.052881e-12
6.450000e+01	5.882315e-12	7.019268e-12
7.100000e+01	8.158504e-12	3.209543e-12
7.740000e+01	1.140436e-11	4.688808e-12
8.390000e+01	4.801048e-12	3.052968e-12
9.030000e+01	1.042938e-11	8.799033e-13
9.680000e+01	5.027092e-12	2.100108e-12
1.032000e+02	9.805928e-12	1.301479e-12
1.097000e+02	8.876136e-12	4.567184e-12
1.161000e+02	1.343497e-11	1.436445e-12
1.226000e+02	1.801018e-11	3.735741e-12
1.291000e+02	9.880869e-12	9.685163e-13
1.355000e+02	8.638224e-12	3.583665e-12
1.420000e+02	7.138913e-12	5.056441e-12
1.484000e+02	8.756268e-12	1.774589e-12
1.549000e+02	6.866457e-12	1.571135e-12
1.613000e+02	1.061731e-11	3.397513e-12
1.678000e+02	6.363501e-12	8.717891e-13
1.742000e+02	1.547986e-11	2.406938e-12
1.807000e+02	9.740045e-12	2.191213e-12
1.871000e+02	1.003640e-11	8.716382e-13
1.936000e+02	8.539089e-12	1.500138e-12
2.000000e+02	4.892444e-12	3.852861e-13
2.065000e+02	1.144563e-11	3.875619e-13
2.129000e+02	1.205699e-11	2.640710e-12
2.194000e+02	1.134268e-11	3.097514e-12
2.258000e+02	9.501533e-12	1.710865e-12
2.323000e+02	1.380221e-12	1.352090e-12
2.387000e+02	1.143808e-11	6.006559e-12
2.452000e+02	9.321265e-12	1.538835e-12
2.516000e+02	4.404121e-12	1.765517e-12
2.581000e+02	8.096809e-12	1.450259e-12
2.645000e+02	1.602165e-12	4.041407e-12
2.710000e+02	1.302485e-11	2.653817e-12
2.774000e+02	2.549209e-12	7.519332e-12
2.839000e+02	3.820897e-12	4.261107e-12
2.903000e+02	4.443733e-12	9.112636e-13
2.968000e+02	4.747941e-12	3.370032e-12
3.032000e+02	-2.827723e-12	1.537839e-12
3.097000e+02	-1.200514e-12	1.685456e-12
3.161000e+02	-6.305179e-12	2.179415e-12
3.226000e+02	3.143030e-12	8.528802e-13
3.290000e+02	1.198865e-12	3.474908e-13
3.355000e+02	1.886574e-12	2.675695e-12
3.419000e+02	3.893909e-12	8.084335e-13
3.484000e+02	-6.483882e-12	1.815729e-12
3.548000e+02	-8.917547e-12	1.598577e-13
