Ion signal for P950-AlO4 2, m/z=186
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	8.853868e-12	1.159106e-11
6.400000e+00	5.551699e-12	1.159106e-11
1.290000e+01	-2.130066e-12	1.159106e-11
1.930000e+01	8.790765e-12	1.159106e-11
2.580000e+01	-2.441760e-11	1.159106e-11
3.220000e+01	9.833831e-12	1.159106e-11
3.870000e+01	1.133066e-12	1.159106e-11
4.510000e+01	1.205290e-11	1.159106e-11
5.160000e+01	-1.575987e-11	1.159106e-11
5.800000e+01	-1.287037e-12	1.159106e-11
6.450000e+01	-2.366710e-11	1.159106e-11
7.090000e+01	3.617029e-12	1.159106e-11
7.740000e+01	1.238626e-11	1.159106e-11
8.380000e+01	-1.295990e-11	1.159106e-11
9.030000e+01	2.582330e-12	1.159106e-11
9.670000e+01	-6.578390e-13	1.159106e-11
1.032000e+02	-1.389860e-11	1.159106e-11
1.096000e+02	-1.536677e-11	1.159106e-11
1.161000e+02	1.279646e-11	1.159106e-11
1.225000e+02	2.383293e-12	1.159106e-11
1.290000e+02	1.079528e-12	1.159106e-11
1.354000e+02	-1.989014e-11	1.159106e-11
1.419000e+02	9.704594e-12	1.159106e-11
1.483000e+02	-1.160957e-11	1.159106e-11
1.548000e+02	-1.763864e-11	1.159106e-11
1.612000e+02	-1.941411e-11	1.159106e-11
1.677000e+02	-1.900727e-11	1.159106e-11
1.742000e+02	1.765796e-11	1.159106e-11
1.806000e+02	-1.392081e-13	1.159106e-11
1.871000e+02	-8.180973e-12	1.159106e-11
1.935000e+02	-1.609724e-11	1.159106e-11
2.000000e+02	8.133093e-12	1.159106e-11
2.064000e+02	-8.800761e-13	1.159106e-11
2.129000e+02	-1.922564e-11	1.159106e-11
2.193000e+02	1.896990e-12	1.159106e-11
2.258000e+02	3.981225e-12	1.159106e-11
2.322000e+02	-1.868944e-12	1.159106e-11
2.387000e+02	1.368229e-11	1.159106e-11
2.451000e+02	1.146612e-11	1.159106e-11
2.516000e+02	-1.398164e-11	1.159106e-11
2.580000e+02	1.615188e-12	1.159106e-11
2.645000e+02	9.932423e-12	1.159106e-11
2.709000e+02	3.378254e-12	1.159106e-11
2.774000e+02	-1.463741e-11	1.159106e-11
2.838000e+02	7.838320e-12	1.159106e-11
2.903000e+02	-1.968945e-11	1.159106e-11
2.967000e+02	4.096386e-12	1.159106e-11
3.032000e+02	7.937621e-12	1.159106e-11
3.096000e+02	1.321045e-11	1.159106e-11
3.161000e+02	1.427469e-11	1.159106e-11
3.225000e+02	-1.238448e-11	1.159106e-11
3.290000e+02	1.478575e-11	1.159106e-11
3.354000e+02	4.806584e-12	1.159106e-11
3.419000e+02	-1.223181e-12	1.159106e-11
3.483000e+02	-1.713085e-11	1.159106e-11
3.548000e+02	1.806188e-11	1.159106e-11
