Ion signal for bare Si BNL 2, m/z=94
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	3.075337e-12	4.310395e-12
6.500000e+00	-7.656204e-12	4.310395e-12
1.290000e+01	3.359710e-12	4.310395e-12
1.940000e+01	1.601169e-12	4.310395e-12
2.580000e+01	2.010083e-12	4.310395e-12
3.230000e+01	-5.004458e-12	4.310395e-12
3.870000e+01	6.397456e-12	4.310395e-12
4.520000e+01	-5.620848e-13	4.310395e-12
5.160000e+01	-1.212171e-12	4.310395e-12
5.810000e+01	-1.619712e-12	4.310395e-12
6.450000e+01	-4.291798e-12	4.310395e-12
7.100000e+01	5.979661e-12	4.310395e-12
7.750000e+01	-4.456879e-12	4.310395e-12
8.390000e+01	-7.174966e-12	4.310395e-12
9.040000e+01	6.359494e-12	4.310395e-12
9.680000e+01	8.889407e-12	4.310395e-12
1.033000e+02	7.455867e-12	4.310395e-12
1.097000e+02	-5.489220e-12	4.310395e-12
1.162000e+02	9.251240e-12	4.310395e-12
1.226000e+02	6.504153e-12	4.310395e-12
1.291000e+02	3.277613e-12	4.310395e-12
1.355000e+02	1.312353e-11	4.310395e-12
1.420000e+02	9.537986e-12	4.310395e-12
1.484000e+02	8.437900e-12	4.310395e-12
1.549000e+02	4.563588e-13	4.310395e-12
1.613000e+02	-4.687727e-12	4.310395e-12
1.678000e+02	4.384732e-12	4.310395e-12
1.742000e+02	-6.059354e-12	4.310395e-12
1.807000e+02	7.859105e-12	4.310395e-12
1.871000e+02	5.445019e-12	4.310395e-12
1.936000e+02	9.244478e-12	4.310395e-12
2.000000e+02	9.903392e-12	4.310395e-12
2.065000e+02	1.083785e-11	4.310395e-12
2.129000e+02	1.734765e-12	4.310395e-12
2.194000e+02	2.915224e-12	4.310395e-12
2.258000e+02	-4.350862e-12	4.310395e-12
2.323000e+02	-2.503403e-12	4.310395e-12
2.387000e+02	-2.833489e-12	4.310395e-12
2.452000e+02	-8.894030e-12	4.310395e-12
2.516000e+02	9.857884e-12	4.310395e-12
2.581000e+02	1.442343e-12	4.310395e-12
2.645000e+02	8.470257e-12	4.310395e-12
2.710000e+02	-1.624128e-11	4.310395e-12
2.774000e+02	-2.242370e-12	4.310395e-12
2.839000e+02	6.209089e-12	4.310395e-12
2.903000e+02	-7.849997e-12	4.310395e-12
2.968000e+02	-2.254944e-11	4.310395e-12
3.032000e+02	-1.896624e-12	4.310395e-12
3.097000e+02	-5.601647e-13	4.310395e-12
3.161000e+02	7.427491e-13	4.310395e-12
3.226000e+02	-4.578792e-12	4.310395e-12
3.291000e+02	-3.423332e-12	4.310395e-12
3.355000e+02	-3.370419e-12	4.310395e-12
3.420000e+02	3.969041e-12	4.310395e-12
3.484000e+02	2.116954e-12	4.310395e-12
3.549000e+02	4.592414e-12	4.310395e-12
