Averaged ion signal for P950-InO2, m/z=78
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	4.480501e-12	4.692957e-12
6.500000e+00	-1.489427e-12	5.134208e-12
1.290000e+01	5.896756e-14	2.775291e-13
1.940000e+01	7.677067e-13	1.805611e-12
2.580000e+01	5.539344e-13	5.924846e-13
3.230000e+01	-7.483265e-13	2.884598e-12
3.870000e+01	1.138901e-12	9.515016e-13
4.520000e+01	-2.035860e-12	1.276916e-12
5.160000e+01	1.817368e-12	8.259879e-13
5.810000e+01	8.619107e-12	6.285070e-12
6.450000e+01	3.515335e-12	1.927026e-12
7.100000e+01	1.837107e-11	3.985944e-12
7.740000e+01	-7.871983e-13	2.017540e-12
8.390000e+01	3.119541e-12	2.156457e-12
9.030000e+01	1.724769e-12	4.566447e-12
9.680000e+01	-4.079924e-13	6.910289e-13
1.033000e+02	1.319080e-12	6.432223e-13
1.097000e+02	2.500474e-12	2.817485e-12
1.162000e+02	1.428047e-12	2.510236e-12
1.226000e+02	2.335941e-12	1.458001e-12
1.291000e+02	1.804014e-12	2.175027e-14
1.355000e+02	-7.070919e-13	1.320988e-12
1.420000e+02	5.215481e-12	8.142763e-12
1.484000e+02	2.580875e-12	3.430974e-12
1.549000e+02	1.731145e-11	3.296223e-12
1.613000e+02	2.146842e-12	1.297040e-12
1.678000e+02	9.984143e-13	4.152091e-13
1.742000e+02	-2.565691e-12	1.278553e-12
1.807000e+02	1.260788e-11	3.773305e-12
1.871000e+02	-3.778725e-12	9.534328e-13
1.936000e+02	-9.816521e-13	4.527818e-12
2.000000e+02	-1.314758e-12	1.232419e-12
2.065000e+02	-6.500187e-13	1.886499e-12
2.129000e+02	1.279709e-12	1.094095e-12
2.194000e+02	-6.475518e-13	5.449875e-13
2.258000e+02	-2.099824e-12	3.557608e-12
2.323000e+02	-3.857085e-12	9.495262e-13
2.387000e+02	5.211427e-13	2.115622e-12
2.452000e+02	-2.742618e-12	6.790399e-13
2.516000e+02	2.810110e-12	3.879364e-12
2.581000e+02	-3.680651e-12	7.870537e-13
2.645000e+02	-1.154424e-12	7.861496e-13
2.710000e+02	3.548815e-12	7.631433e-12
2.774000e+02	5.202543e-12	9.686163e-12
2.839000e+02	2.110282e-12	1.808081e-12
2.903000e+02	7.305100e-13	5.542177e-12
2.968000e+02	-3.136251e-12	3.939595e-12
3.033000e+02	-5.484178e-12	4.081539e-13
3.097000e+02	1.103716e-12	3.246609e-12
3.162000e+02	-5.940712e-12	2.431640e-12
3.226000e+02	-5.686317e-12	4.623776e-13
3.291000e+02	-4.082745e-12	1.025626e-12
3.355000e+02	2.175650e-12	2.839364e-12
3.420000e+02	-1.119278e-12	5.718873e-13
3.484000e+02	2.744616e-12	3.485650e-12
3.549000e+02	-4.425811e-12	2.065599e-12
