Ion signal for bare Si BNL 1, m/z=132
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	4.475397e-13	1.258720e-11
6.500000e+00	-8.322099e-12	1.258720e-11
1.290000e+01	1.119984e-11	1.258720e-11
1.940000e+01	-1.389390e-11	1.258720e-11
2.580000e+01	1.379314e-11	1.258720e-11
3.230000e+01	-1.899689e-11	1.258720e-11
3.880000e+01	1.740687e-11	1.258720e-11
4.520000e+01	-1.983191e-12	1.258720e-11
5.170000e+01	1.707171e-12	1.258720e-11
5.810000e+01	2.785112e-12	1.258720e-11
6.460000e+01	-1.990363e-11	1.258720e-11
7.100000e+01	4.972414e-12	1.258720e-11
7.750000e+01	1.427878e-11	1.258720e-11
8.390000e+01	1.305272e-11	1.258720e-11
9.040000e+01	-1.735482e-11	1.258720e-11
9.680000e+01	1.653802e-11	1.258720e-11
1.033000e+02	-1.077162e-11	1.258720e-11
1.097000e+02	-1.914058e-11	1.258720e-11
1.162000e+02	4.982684e-12	1.258720e-11
1.226000e+02	-2.186375e-12	1.258720e-11
1.291000e+02	5.989863e-13	1.258720e-11
1.355000e+02	9.551927e-12	1.258720e-11
1.420000e+02	-1.006071e-11	1.258720e-11
1.484000e+02	-5.561770e-12	1.258720e-11
1.549000e+02	2.366591e-12	1.258720e-11
1.613000e+02	1.368853e-11	1.258720e-11
1.678000e+02	9.766894e-12	1.258720e-11
1.742000e+02	1.753283e-11	1.258720e-11
1.807000e+02	1.276520e-11	1.258720e-11
1.871000e+02	-1.355686e-11	1.258720e-11
1.936000e+02	-2.535009e-13	1.258720e-11
2.000000e+02	-1.140560e-12	1.258720e-11
2.065000e+02	-6.025198e-12	1.258720e-11
2.130000e+02	1.282016e-11	1.258720e-11
2.194000e+02	1.823710e-11	1.258720e-11
2.259000e+02	1.040847e-11	1.258720e-11
2.323000e+02	1.093741e-11	1.258720e-11
2.388000e+02	9.682769e-12	1.258720e-11
2.452000e+02	6.427709e-12	1.258720e-11
2.517000e+02	2.730711e-13	1.258720e-11
2.581000e+02	-1.357999e-11	1.258720e-11
2.646000e+02	5.011374e-12	1.258720e-11
2.710000e+02	1.194031e-11	1.258720e-11
2.775000e+02	-1.337432e-11	1.258720e-11
2.839000e+02	1.302617e-12	1.258720e-11
2.904000e+02	4.189788e-13	1.258720e-11
2.968000e+02	-1.126208e-11	1.258720e-11
3.033000e+02	1.325728e-11	1.258720e-11
3.097000e+02	3.489222e-12	1.258720e-11
3.162000e+02	-1.943582e-11	1.258720e-11
3.226000e+02	-4.614753e-13	1.258720e-11
3.291000e+02	-3.411352e-14	1.258720e-11
3.355000e+02	-1.228917e-11	1.258720e-11
3.420000e+02	-2.477811e-12	1.258720e-11
3.484000e+02	1.361413e-11	1.258720e-11
3.549000e+02	1.521249e-11	1.258720e-11
