Averaged ion signal for P950-Hf15x1, m/z=191
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.655136e-11	5.786426e-12
6.500000e+00	2.771459e-12	3.762802e-12
1.290000e+01	7.994060e-12	2.205367e-12
1.940000e+01	2.663156e-12	1.366901e-11
2.580000e+01	-5.375443e-12	1.042736e-11
3.230000e+01	-3.477567e-12	1.325420e-11
3.880000e+01	-5.804072e-12	8.172573e-12
4.520000e+01	4.705292e-13	5.542595e-12
5.170000e+01	6.777625e-12	7.796781e-12
5.810000e+01	-8.345524e-12	8.408138e-12
6.460000e+01	8.808213e-13	4.004488e-12
7.100000e+01	8.421422e-12	6.469681e-12
7.750000e+01	-6.608982e-12	1.378520e-11
8.390000e+01	-4.204331e-12	1.944898e-11
9.040000e+01	-1.981286e-12	1.448440e-11
9.680000e+01	-5.854985e-12	1.945653e-11
1.033000e+02	-2.049529e-11	2.859610e-12
1.097000e+02	-1.302699e-11	5.120441e-12
1.162000e+02	1.216961e-11	3.000317e-12
1.226000e+02	2.438708e-12	2.905649e-12
1.291000e+02	5.295304e-12	5.784752e-13
1.355000e+02	-7.830095e-12	9.364397e-14
1.420000e+02	-5.074549e-12	1.558428e-11
1.484000e+02	-5.246748e-12	8.783787e-12
1.549000e+02	-1.117765e-11	1.157329e-11
1.613000e+02	6.581298e-12	8.072293e-13
1.678000e+02	1.536689e-11	5.428647e-12
1.742000e+02	-2.600538e-14	2.712978e-12
1.807000e+02	-3.529710e-12	1.540545e-11
1.871000e+02	6.030691e-12	4.312815e-12
1.936000e+02	-1.273253e-11	7.170758e-12
2.000000e+02	5.023888e-12	3.754893e-12
2.065000e+02	-1.752019e-11	1.839901e-12
2.130000e+02	7.427559e-12	6.250875e-12
2.194000e+02	-8.141440e-12	1.655056e-11
2.259000e+02	5.235256e-12	3.393667e-12
2.323000e+02	4.250357e-12	4.852336e-12
2.388000e+02	1.471452e-12	2.910040e-12
2.452000e+02	-3.248447e-12	1.081563e-11
2.517000e+02	-8.113514e-13	1.251725e-11
2.581000e+02	-9.160550e-12	8.991221e-12
2.646000e+02	-1.066655e-11	1.045885e-11
2.710000e+02	-9.694704e-12	1.396144e-11
2.775000e+02	-6.728408e-12	1.281329e-11
2.839000e+02	-1.008336e-11	1.138599e-11
2.904000e+02	-9.346262e-12	9.149370e-12
2.968000e+02	-2.352551e-11	1.209251e-12
3.033000e+02	-9.855065e-12	9.604077e-12
3.097000e+02	6.884036e-12	4.757408e-12
3.162000e+02	6.927631e-12	1.107228e-11
3.226000e+02	-1.149907e-11	1.232042e-11
3.291000e+02	7.433828e-12	5.630084e-13
3.355000e+02	2.030429e-12	5.259177e-12
3.420000e+02	-7.308976e-12	8.845699e-12
3.484000e+02	-9.268746e-13	2.740970e-12
3.549000e+02	-3.180279e-12	1.343094e-12
