Ion signal for P950-Hf10x4 1, m/z=35
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.833118e-11	1.394377e-11
6.500000e+00	-1.488693e-11	1.394377e-11
1.290000e+01	1.798314e-11	1.394377e-11
1.940000e+01	1.391773e-11	1.394377e-11
2.580000e+01	-1.754249e-11	1.394377e-11
3.230000e+01	1.496869e-11	1.394377e-11
3.870000e+01	-1.399083e-11	1.394377e-11
4.520000e+01	1.827666e-11	1.394377e-11
5.160000e+01	8.790032e-12	1.394377e-11
5.810000e+01	1.689762e-11	1.394377e-11
6.450000e+01	8.708996e-12	1.394377e-11
7.100000e+01	-1.491912e-11	1.394377e-11
7.740000e+01	2.595596e-11	1.394377e-11
8.390000e+01	2.022055e-11	1.394377e-11
9.030000e+01	7.237923e-12	1.394377e-11
9.680000e+01	1.852451e-11	1.394377e-11
1.032000e+02	9.809886e-12	1.394377e-11
1.097000e+02	-1.419433e-11	1.394377e-11
1.161000e+02	1.514685e-11	1.394377e-11
1.226000e+02	1.830244e-11	1.394377e-11
1.291000e+02	1.743402e-11	1.394377e-11
1.355000e+02	1.596240e-11	1.394377e-11
1.420000e+02	-9.127115e-12	1.394377e-11
1.484000e+02	1.065636e-11	1.394377e-11
1.549000e+02	1.322395e-11	1.394377e-11
1.613000e+02	5.683326e-12	1.394377e-11
1.678000e+02	7.606912e-12	1.394377e-11
1.742000e+02	1.019229e-11	1.394377e-11
1.807000e+02	-1.431562e-11	1.394377e-11
1.871000e+02	9.611252e-12	1.394377e-11
1.936000e+02	1.247384e-11	1.394377e-11
2.000000e+02	5.005216e-12	1.394377e-11
2.065000e+02	1.003880e-11	1.394377e-11
2.129000e+02	5.115179e-12	1.394377e-11
2.194000e+02	2.404977e-11	1.394377e-11
2.258000e+02	1.121414e-11	1.394377e-11
2.323000e+02	1.964273e-11	1.394377e-11
2.387000e+02	-1.412869e-11	1.394377e-11
2.452000e+02	1.774369e-11	1.394377e-11
2.516000e+02	9.784069e-12	1.394377e-11
2.581000e+02	2.048266e-11	1.394377e-11
2.645000e+02	2.248603e-11	1.394377e-11
2.710000e+02	6.400619e-12	1.394377e-11
2.774000e+02	-1.159130e-11	1.394377e-11
2.839000e+02	1.102058e-11	1.394377e-11
2.903000e+02	-8.848441e-12	1.394377e-11
2.968000e+02	1.828355e-11	1.394377e-11
3.032000e+02	1.608392e-11	1.394377e-11
3.097000e+02	1.978051e-11	1.394377e-11
3.161000e+02	8.569886e-12	1.394377e-11
3.226000e+02	1.714847e-11	1.394377e-11
3.290000e+02	-1.175035e-11	1.394377e-11
3.355000e+02	-9.706164e-12	1.394377e-11
3.419000e+02	1.404581e-11	1.394377e-11
3.484000e+02	6.961399e-12	1.394377e-11
3.548000e+02	1.689078e-11	1.394377e-11
