Averaged ion signal for P950-AlO4, m/z=98
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	8.621418e-12	1.835353e-12
6.500000e+00	8.527717e-12	2.642079e-12
1.290000e+01	-1.119948e-11	2.429616e-13
1.940000e+01	-3.202683e-12	7.749736e-12
2.580000e+01	4.765117e-12	3.585776e-12
3.230000e+01	-4.516084e-12	5.562450e-12
3.880000e+01	5.646083e-12	3.029043e-12
4.520000e+01	3.075516e-12	1.360537e-11
5.170000e+01	1.659918e-11	1.554272e-12
5.810000e+01	1.522162e-11	4.393201e-13
6.460000e+01	5.578214e-14	7.143087e-12
7.100000e+01	1.264072e-11	2.483995e-12
7.750000e+01	1.419988e-11	3.593599e-12
8.390000e+01	1.276681e-11	5.649691e-12
9.040000e+01	1.166848e-11	7.184216e-12
9.680000e+01	1.732491e-11	1.862624e-12
1.033000e+02	1.106108e-11	3.285969e-12
1.097000e+02	8.140014e-12	1.180406e-11
1.162000e+02	1.124618e-11	2.856654e-12
1.226000e+02	8.588614e-12	3.629754e-12
1.291000e+02	7.057280e-12	8.838660e-12
1.355000e+02	9.999714e-12	1.462207e-11
1.420000e+02	2.730380e-12	1.069302e-11
1.484000e+02	1.050531e-11	1.043088e-11
1.549000e+02	1.433448e-11	2.947290e-12
1.613000e+02	1.043391e-11	2.910698e-12
1.678000e+02	1.217808e-11	9.797104e-12
1.742000e+02	9.223880e-12	1.079145e-12
1.807000e+02	6.148179e-12	1.875581e-12
1.871000e+02	-2.475020e-12	3.061540e-12
1.936000e+02	9.031779e-12	4.424234e-12
2.000000e+02	1.480308e-11	4.661775e-12
2.065000e+02	1.640138e-11	5.201049e-12
2.129000e+02	-1.208582e-11	5.000894e-13
2.194000e+02	7.911978e-12	3.603863e-12
2.258000e+02	4.382279e-12	6.984042e-13
2.323000e+02	-4.634922e-12	7.587178e-12
2.387000e+02	1.166038e-11	1.095719e-12
2.452000e+02	5.423177e-12	5.220493e-12
2.516000e+02	7.097780e-14	1.073253e-11
2.581000e+02	9.328277e-12	8.608077e-13
2.646000e+02	1.079494e-11	3.705714e-12
2.710000e+02	8.790377e-12	2.788878e-12
2.775000e+02	1.490204e-11	1.429029e-12
2.839000e+02	1.204148e-11	5.889437e-12
2.904000e+02	6.267143e-12	2.441344e-12
2.968000e+02	9.831076e-12	5.382252e-12
3.033000e+02	3.425242e-12	3.203659e-12
3.097000e+02	7.363676e-12	4.341067e-12
3.162000e+02	1.314684e-11	3.059527e-12
3.226000e+02	6.672775e-12	2.233381e-12
3.291000e+02	6.544166e-14	3.833712e-12
3.355000e+02	2.822375e-12	9.314804e-12
3.420000e+02	-6.595869e-14	9.571028e-13
3.484000e+02	-2.842526e-12	1.184651e-11
3.549000e+02	-1.252786e-11	2.115418e-12
