Averaged TEY data for P950-AlO2
Time(s)	MeanTEY	Std
9.497126e+00	1.871232e-06	3.320956e-09
9.603396e+00	1.888978e-06	2.910736e-09
9.717647e+00	1.882058e-06	6.737825e-09
9.827426e+00	1.886734e-06	2.062482e-08
9.935947e+00	1.914811e-06	8.017106e-09
1.004427e+01	1.889391e-06	1.023275e-08
1.015272e+01	1.892567e-06	3.490230e-08
1.026159e+01	1.879717e-06	9.769946e-10
1.036977e+01	1.897405e-06	1.015625e-08
1.047741e+01	1.891287e-06	2.149055e-09
1.058594e+01	1.880500e-06	2.108231e-09
1.069518e+01	1.918265e-06	4.563003e-09
1.080364e+01	1.877774e-06	5.221940e-09
1.091108e+01	1.891736e-06	1.871741e-08
1.101984e+01	1.897865e-06	9.493807e-09
1.112810e+01	1.894370e-06	2.160723e-09
1.123595e+01	1.893622e-06	8.322424e-09
1.134595e+01	1.895553e-06	9.485058e-09
1.145372e+01	1.897853e-06	6.412095e-09
1.156080e+01	1.887390e-06	9.423738e-09
1.166893e+01	1.865041e-06	1.027874e-08
1.177632e+01	1.907509e-06	1.299808e-08
1.188484e+01	1.871683e-06	1.401842e-08
1.199207e+01	1.885340e-06	4.217930e-08
1.209894e+01	1.887830e-06	4.833328e-09
1.220697e+01	1.880441e-06	1.330272e-08
1.231522e+01	1.883253e-06	1.714447e-08
1.242546e+01	1.869383e-06	1.709198e-08
1.253396e+01	1.873544e-06	3.312207e-09
1.264238e+01	1.864986e-06	2.491926e-08
1.274980e+01	1.899356e-06	3.599430e-09
1.285769e+01	1.877862e-06	1.789449e-08
1.296826e+01	1.869360e-06	1.092736e-08
1.307597e+01	1.901693e-06	3.344364e-09
1.318324e+01	1.880118e-06	3.262115e-09
1.329184e+01	1.885483e-06	4.422348e-09
1.339964e+01	1.905180e-06	8.366167e-09
1.350824e+01	1.873593e-06	9.787458e-09
1.361543e+01	1.883939e-06	5.198610e-09
1.372489e+01	1.881287e-06	6.734312e-09
1.383388e+01	1.888607e-06	6.377102e-09
1.394088e+01	1.904706e-06	1.513723e-08
1.404968e+01	1.891211e-06	1.788506e-08
1.415690e+01	1.867851e-06	1.939803e-08
1.426455e+01	1.891680e-06	4.076883e-09
1.437223e+01	1.874000e-06	1.556802e-08
1.448010e+01	1.875879e-06	2.861162e-09
1.458839e+01	1.860017e-06	1.453594e-08
1.469527e+01	1.915939e-06	7.009205e-10
1.480341e+01	1.894408e-06	1.217808e-08
1.491157e+01	1.881314e-06	1.366996e-08
1.501913e+01	1.890610e-06	2.680402e-08
1.512749e+01	1.916706e-06	6.659173e-11
1.523768e+01	1.889063e-06	2.525733e-08
1.534599e+01	1.899784e-06	7.574729e-09
1.545247e+01	1.901275e-06	5.518509e-09
1.556044e+01	1.896001e-06	2.605401e-08
1.566757e+01	1.895550e-06	8.715227e-09
1.577600e+01	1.902461e-06	2.576256e-09
1.588410e+01	1.913671e-06	1.225098e-08
1.599349e+01	1.872436e-06	9.397572e-09
1.610181e+01	1.879019e-06	1.828378e-08
1.620927e+01	1.890813e-06	2.135374e-08
1.631750e+01	1.903305e-06	2.184346e-08
1.642455e+01	1.913644e-06	5.315934e-09
1.653151e+01	1.902473e-06	5.659164e-09
1.663935e+01	1.883828e-06	3.447965e-08
1.674840e+01	1.887446e-06	5.216786e-09
1.685601e+01	1.878185e-06	1.328456e-09
1.696468e+01	1.885922e-06	9.834118e-09
1.707336e+01	1.874282e-06	1.178519e-08
1.718124e+01	1.881723e-06	2.022095e-08
1.728866e+01	1.910196e-06	1.031089e-08
1.739602e+01	1.895570e-06	1.410882e-08
1.750473e+01	1.898986e-06	6.373611e-10
1.761322e+01	1.872029e-06	3.617007e-09
1.772144e+01	1.901597e-06	2.208394e-08
1.783001e+01	1.898969e-06	3.985802e-09
1.793832e+01	1.864455e-06	3.826308e-08
1.804651e+01	1.880529e-06	9.813706e-09
1.815367e+01	1.884727e-06	5.725285e-10
1.826125e+01	1.879967e-06	3.680612e-08
1.836941e+01	1.902069e-06	6.490285e-10
1.847763e+01	1.888507e-06	1.982164e-08
1.858426e+01	1.883512e-06	1.637336e-08
1.869210e+01	1.883631e-06	1.521956e-08
1.879906e+01	1.879639e-06	2.178154e-08
1.890709e+01	1.896684e-06	2.939898e-09
1.901470e+01	1.876187e-06	1.755701e-08
1.912306e+01	1.891650e-06	3.628592e-09
1.923040e+01	1.875443e-06	1.062488e-08
1.933888e+01	1.913566e-06	1.548861e-08
1.944841e+01	1.881953e-06	2.100236e-08
1.955573e+01	1.880874e-06	5.871094e-10
1.966421e+01	1.877059e-06	9.415667e-09
1.977210e+01	1.890522e-06	3.687593e-09
1.988115e+01	1.887824e-06	3.291877e-09
1.999067e+01	1.882761e-06	1.098269e-08
2.009844e+01	1.875870e-06	5.498759e-10
2.020667e+01	1.891299e-06	5.231367e-09
2.031605e+01	1.922446e-06	1.044639e-08
2.042293e+01	1.891996e-06	1.402941e-08
2.053228e+01	1.902424e-06	7.439905e-09
2.063870e+01	1.895087e-06	1.170646e-08
2.074605e+01	1.889022e-06	1.446895e-08
2.085380e+01	1.886274e-06	9.747589e-10
2.096172e+01	1.886637e-06	4.803488e-09
2.107031e+01	1.887390e-06	9.423738e-09
2.117822e+01	1.876658e-06	5.175957e-09
2.128613e+01	1.856993e-06	8.639434e-10
2.139449e+01	1.895072e-06	1.555920e-08
2.150215e+01	1.854720e-06	1.087196e-08
2.161083e+01	1.854227e-06	1.725461e-08
2.171963e+01	1.884742e-06	3.280209e-09
2.182780e+01	1.895110e-06	5.541839e-09
2.193709e+01	1.868220e-06	1.516064e-08
2.204411e+01	1.863166e-06	3.198555e-09
2.215196e+01	1.891264e-06	4.014964e-09
2.225990e+01	1.912127e-06	1.147472e-08
2.236942e+01	1.897428e-06	3.992234e-09
2.247784e+01	1.889095e-06	3.373264e-08
2.258480e+01	1.883195e-06	1.733522e-09
2.269190e+01	1.883805e-06	4.064427e-08
2.279962e+01	1.899286e-06	2.209209e-08
2.290709e+01	1.899321e-06	1.284576e-08
2.301456e+01	1.897434e-06	2.450778e-09
2.312197e+01	1.892773e-06	1.248563e-08
2.323161e+01	1.888481e-06	2.675668e-08
2.333949e+01	1.905849e-06	1.860008e-08
2.344785e+01	1.879647e-06	1.947026e-08
2.355671e+01	1.873564e-06	2.081982e-09
2.366393e+01	1.900583e-06	1.528372e-08
2.377116e+01	1.865867e-06	4.364702e-09
2.387943e+01	1.898131e-06	2.171155e-08
2.398766e+01	1.888554e-06	7.492993e-09
2.409505e+01	1.917820e-06	1.123432e-08
2.420228e+01	1.907035e-06	1.050472e-08
2.432126e+01	1.876670e-06	8.258269e-09
2.443549e+01	1.877815e-06	5.565247e-09
2.454272e+01	1.880511e-06	5.190538e-09
2.464896e+01	1.888926e-06	1.095936e-08
2.475777e+01	1.871919e-06	2.566344e-08
2.486459e+01	1.882398e-06	5.204441e-09
2.497129e+01	1.879650e-06	1.869923e-08
2.507854e+01	1.882715e-06	2.331073e-08
2.518677e+01	1.900868e-06	1.129907e-08
2.529611e+01	1.875535e-06	1.403300e-08
2.540435e+01	1.888682e-06	2.641122e-08
2.551233e+01	1.876588e-06	1.331730e-08
2.561984e+01	1.891697e-06	8.700646e-09
2.572815e+01	1.865812e-06	1.027582e-08
2.583856e+01	1.871320e-06	1.979607e-08
2.594750e+01	1.876580e-06	1.562918e-08
2.605465e+01	1.912833e-06	5.474766e-09
2.616485e+01	1.890862e-06	8.254673e-09
2.627244e+01	1.927171e-06	1.653967e-08
2.638234e+01	1.883965e-06	1.735840e-09
2.648982e+01	1.903622e-06	3.736572e-09
2.659928e+01	1.874338e-06	2.855926e-09
2.670768e+01	1.893171e-06	9.016354e-09
2.681541e+01	1.900624e-06	2.607090e-08
2.692365e+01	1.866621e-06	2.561430e-10
2.702988e+01	1.872785e-06	2.328127e-10
2.713595e+01	1.902488e-06	9.511901e-09
2.724423e+01	1.875067e-06	7.928943e-09
2.735185e+01	1.888243e-06	1.215475e-08
2.746007e+01	1.894727e-06	5.158381e-09
2.756797e+01	1.875111e-06	3.629270e-09
2.767536e+01	1.886658e-06	5.907050e-10
2.778395e+01	1.858127e-06	4.911386e-09
2.789205e+01	1.883439e-06	3.563705e-08
2.799980e+01	1.896003e-06	2.682443e-08
2.810845e+01	1.892066e-06	4.463855e-09
2.821614e+01	1.888911e-06	1.481210e-08
2.832525e+01	1.887352e-06	1.944110e-08
2.843246e+01	1.889271e-06	2.136017e-08
2.853930e+01	1.902063e-06	8.924274e-10
2.864717e+01	1.854995e-06	1.802272e-08
2.875514e+01	1.908201e-06	7.803547e-09
2.886343e+01	1.902787e-06	1.321815e-08
2.897208e+01	1.895892e-06	2.456614e-09
2.907974e+01	1.875419e-06	1.678950e-08
2.918601e+01	1.888149e-06	1.250313e-08
2.929286e+01	1.895108e-06	6.312265e-09
2.940020e+01	1.921725e-06	2.649161e-09
2.950853e+01	1.877429e-06	5.178875e-09
2.961680e+01	1.903947e-06	1.205784e-08
2.972616e+01	1.891964e-06	2.250531e-08
2.983412e+01	1.882384e-06	9.057179e-09
2.994303e+01	1.918306e-06	1.535079e-08
3.005203e+01	1.915567e-06	4.167286e-09
3.016637e+01	1.896622e-06	1.324148e-08
3.027498e+01	1.895928e-06	6.790317e-09
3.038416e+01	1.902377e-06	1.976914e-08
3.049130e+01	1.900929e-06	4.882306e-09
3.059831e+01	1.901539e-06	3.749489e-08
3.070525e+01	1.885093e-06	5.579750e-09
3.081292e+01	1.894683e-06	1.671659e-08
3.092230e+01	1.902461e-06	2.576256e-09
3.103014e+01	1.874279e-06	1.255502e-08
3.113822e+01	1.899303e-06	1.746952e-08
3.124805e+01	1.896742e-06	1.835085e-08
3.135541e+01	1.900938e-06	7.194188e-09
3.146387e+01	1.907896e-06	1.338505e-08
3.157197e+01	1.897457e-06	3.713242e-09
3.168009e+01	1.888562e-06	5.181711e-09
3.178865e+01	1.865847e-06	1.029487e-09
3.189813e+01	1.888105e-06	2.406135e-08
3.200577e+01	1.882709e-06	2.485218e-08
3.211427e+01	1.897882e-06	1.411757e-08
3.222239e+01	1.896285e-06	5.287859e-10
3.232950e+01	1.900955e-06	1.181735e-08
3.243719e+01	1.880918e-06	1.097110e-08
3.254508e+01	1.837709e-06	4.603154e-09
3.265219e+01	1.873570e-06	3.623438e-09
3.276106e+01	1.871659e-06	7.853798e-09
3.286974e+01	1.872767e-06	4.855981e-09
3.297858e+01	1.879734e-06	3.646169e-09
3.308517e+01	1.896362e-06	1.950533e-08
3.319329e+01	1.897780e-06	1.285159e-08
3.330141e+01	1.888269e-06	1.908979e-08
3.340966e+01	1.879775e-06	1.443455e-08
3.351610e+01	1.898292e-06	2.066856e-08
3.362470e+01	1.865132e-06	1.360812e-08
3.373228e+01	1.875873e-06	1.320306e-09
3.383921e+01	1.884750e-06	5.592091e-09
3.394509e+01	1.888938e-06	7.876451e-09
3.405212e+01	1.889318e-06	9.030935e-09
3.415953e+01	1.885137e-06	5.979063e-09
3.426691e+01	1.903596e-06	3.197878e-09
3.437532e+01	1.862027e-06	7.432433e-09
3.448386e+01	1.883227e-06	1.020883e-08
3.459191e+01	1.878879e-06	1.870274e-08
3.470084e+01	1.902042e-06	6.286021e-09
3.480914e+01	1.901331e-06	9.122016e-09
3.491900e+01	1.923267e-06	2.655592e-09
3.502719e+01	1.904448e-06	1.838001e-08
3.513492e+01	1.887045e-06	9.770769e-10
3.524242e+01	1.914886e-06	2.805182e-08
3.535128e+01	1.880494e-06	5.673747e-10
3.545862e+01	1.889353e-06	2.153961e-10
3.556713e+01	1.871616e-06	3.704414e-09
3.567483e+01	1.889810e-06	1.909503e-08
3.578207e+01	1.900539e-06	3.725504e-09
3.588926e+01	1.880945e-06	1.790615e-08
3.599703e+01	1.917547e-06	1.842958e-08
3.610485e+01	1.872495e-06	2.480852e-08
3.621355e+01	1.870846e-06	3.707328e-09
3.631978e+01	1.890830e-06	1.673117e-08
3.642708e+01	1.875852e-06	4.073887e-09
3.653481e+01	1.892136e-06	2.295711e-08
3.664593e+01	1.888252e-06	1.446663e-08
3.675216e+01	1.887926e-06	3.026164e-08
3.685938e+01	1.895075e-06	1.478817e-08
3.696763e+01	1.907794e-06	1.358411e-08
3.707726e+01	1.899452e-06	2.182888e-08
3.718566e+01	1.893296e-06	2.411743e-08
3.729376e+01	1.878161e-06	4.834968e-09
3.740217e+01	1.875539e-06	1.480343e-08
3.751112e+01	1.862454e-06	1.860659e-08
3.761931e+01	1.894750e-06	1.006239e-09
3.772644e+01	1.886239e-06	8.272172e-09
3.783316e+01	1.901735e-06	1.413215e-08
3.793996e+01	1.890241e-06	3.104021e-08
3.804728e+01	1.905977e-06	1.530413e-08
3.815464e+01	1.880134e-06	7.115452e-09
3.826334e+01	1.878944e-06	1.750338e-09
3.837073e+01	1.908341e-06	2.918297e-08
3.847895e+01	1.888603e-06	5.606672e-09
3.858694e+01	1.874695e-06	4.463177e-09
3.869521e+01	1.875911e-06	1.133766e-08
3.880331e+01	1.864821e-06	3.325586e-08
3.891171e+01	1.856246e-06	7.025049e-09
3.902041e+01	1.896812e-06	3.684471e-08
3.912771e+01	1.866772e-06	3.981328e-08
3.923637e+01	1.892407e-06	7.478412e-09
3.934340e+01	1.864600e-06	2.530623e-08
3.945123e+01	1.871358e-06	2.981283e-08
3.955960e+01	1.893578e-06	3.235789e-09
3.966926e+01	1.895567e-06	1.333780e-08
3.977901e+01	1.870939e-06	2.095055e-08
3.988656e+01	1.887854e-06	1.099735e-08
3.999454e+01	1.881390e-06	3.370348e-08
4.010337e+01	1.882738e-06	1.714671e-08
4.021050e+01	1.893572e-06	4.776645e-09
4.031865e+01	1.899774e-06	5.263442e-09
4.042827e+01	1.868595e-06	1.246590e-08
4.053537e+01	1.890912e-06	4.844395e-09
4.064261e+01	1.880968e-06	2.407017e-08
4.075096e+01	1.878226e-06	1.211684e-08
4.085798e+01	1.870497e-06	5.923057e-09
4.096597e+01	1.882037e-06	1.343036e-09
4.107295e+01	1.877042e-06	4.791903e-09
4.118084e+01	1.873268e-06	2.558247e-08
4.128948e+01	1.888211e-06	3.678248e-09
4.139715e+01	1.905122e-06	7.044784e-09
4.150486e+01	1.878586e-06	5.568165e-09
4.161378e+01	1.887818e-06	1.750421e-09
4.172104e+01	1.888272e-06	1.986022e-08
4.182920e+01	1.887437e-06	2.904905e-09
4.193670e+01	1.909824e-06	1.377726e-08
4.204446e+01	1.885928e-06	1.137497e-08
4.215174e+01	1.889077e-06	2.911007e-08
4.226102e+01	1.872799e-06	3.620520e-09
4.236995e+01	1.890127e-06	9.893397e-10
4.247870e+01	1.882837e-06	9.052025e-09
4.258730e+01	1.878671e-06	2.791476e-08
4.269589e+01	1.879728e-06	2.105313e-09
4.280338e+01	1.876731e-06	2.443965e-08
4.291077e+01	1.896760e-06	2.297461e-08
4.301903e+01	1.867412e-06	5.140964e-09
4.312770e+01	1.912883e-06	7.624303e-09
4.323668e+01	1.892467e-06	8.702964e-09
4.334497e+01	1.894058e-06	2.180846e-08
4.345301e+01	1.882799e-06	9.653318e-10
4.356139e+01	1.876705e-06	1.750460e-08
4.366940e+01	1.874419e-06	2.443150e-08
4.377829e+01	1.886370e-06	2.640247e-08
4.388752e+01	1.894012e-06	9.479226e-09
4.399496e+01	1.878673e-06	2.868519e-08
4.410406e+01	1.891633e-06	8.252355e-09
4.421034e+01	1.913220e-06	5.087794e-09
4.431868e+01	1.892453e-06	4.850227e-09
4.442633e+01	1.856330e-06	2.937104e-08
4.453457e+01	1.865176e-06	2.516633e-08
4.464337e+01	1.866667e-06	1.207310e-08
4.475148e+01	1.885187e-06	1.907813e-08
4.486040e+01	1.883556e-06	4.815151e-09
4.496698e+01	1.870191e-06	2.711165e-08
4.507633e+01	1.866385e-06	3.942631e-08
4.518538e+01	1.850887e-06	1.625156e-08
4.529452e+01	1.874038e-06	2.558538e-08
4.540184e+01	1.882433e-06	4.041890e-09
4.551079e+01	1.888670e-06	2.332950e-08
4.561975e+01	1.877452e-06	1.134349e-08
4.572807e+01	1.884344e-06	1.890701e-10
4.583636e+01	1.879758e-06	9.810788e-09
4.594480e+01	1.880165e-06	1.559135e-08
4.605242e+01	1.887455e-06	7.528668e-09
4.616134e+01	1.868645e-06	2.556497e-08
4.626874e+01	1.860904e-06	1.628947e-08
4.637597e+01	1.878610e-06	1.173278e-08
4.648217e+01	1.872832e-06	1.209643e-08
4.658947e+01	1.864754e-06	1.553303e-08
4.669818e+01	1.904389e-06	2.969060e-09
4.680507e+01	1.885266e-06	3.988268e-08
4.691462e+01	1.883244e-06	1.483259e-08
4.702208e+01	1.878325e-06	3.831498e-08
4.713026e+01	1.889744e-06	1.372798e-09
4.723875e+01	1.857784e-06	6.259855e-09
4.734651e+01	1.869058e-06	3.288639e-08
4.745484e+01	1.850533e-06	2.434050e-08
4.756253e+01	1.884056e-06	2.562329e-08
4.767083e+01	1.884024e-06	1.714679e-08
4.777775e+01	1.895518e-06	2.387264e-10
4.788733e+01	1.880118e-06	3.262115e-09
4.799558e+01	1.875987e-06	3.137178e-08
4.810354e+01	1.879750e-06	7.499506e-09
4.821195e+01	1.875137e-06	1.056372e-08
4.832135e+01	1.887542e-06	3.064509e-08
4.842919e+01	1.882157e-06	3.293596e-08
4.853742e+01	1.888665e-06	2.178805e-08
4.864321e+01	1.899059e-06	1.990105e-08
4.875116e+01	1.883239e-06	1.329173e-08
4.886027e+01	1.888287e-06	2.371296e-08
4.896914e+01	1.871712e-06	2.172389e-08
4.907818e+01	1.904436e-06	1.529830e-08
4.918649e+01	1.865932e-06	2.131711e-08
4.929578e+01	1.887903e-06	2.409702e-08
4.940431e+01	1.890938e-06	1.178004e-08
4.951217e+01	1.891697e-06	8.700646e-09
4.962039e+01	1.882442e-06	6.353772e-09
4.972761e+01	1.898667e-06	1.797263e-08
4.983484e+01	1.880912e-06	9.430247e-09
4.994207e+01	1.879107e-06	4.140020e-08
5.005002e+01	1.887120e-06	2.101179e-08
5.015709e+01	1.925208e-06	6.900533e-09
5.026648e+01	1.888673e-06	2.409933e-08
5.037467e+01	1.884376e-06	8.287431e-09
5.048297e+01	1.876333e-06	2.097037e-08
5.059036e+01	1.858156e-06	2.794089e-09
5.069983e+01	1.861256e-06	7.429515e-09
5.080779e+01	1.868979e-06	1.208184e-08
5.091742e+01	1.883247e-06	1.560362e-08
5.102366e+01	1.884006e-06	1.252422e-08
5.113229e+01	1.895489e-06	7.466749e-09
5.124043e+01	1.885222e-06	2.832446e-08
5.134909e+01	1.895846e-06	1.478525e-08
5.145610e+01	1.867461e-06	1.824003e-08
5.156469e+01	1.888562e-06	5.181711e-09
5.167305e+01	1.879790e-06	1.828729e-08
5.178104e+01	1.885646e-06	3.872819e-08
5.188969e+01	1.885513e-06	3.283127e-09
5.199875e+01	1.894284e-06	2.018528e-08
5.210641e+01	1.888990e-06	5.993643e-09
5.221417e+01	1.891308e-06	7.543249e-09
5.232222e+01	1.872870e-06	2.211378e-08
5.242976e+01	1.871314e-06	1.825461e-08
5.253713e+01	1.885550e-06	1.330048e-08
5.264545e+01	1.884783e-06	1.406800e-08
5.275268e+01	1.896760e-06	2.297461e-08
5.285907e+01	1.885536e-06	9.447746e-09
5.296726e+01	1.881660e-06	3.268546e-09
5.307521e+01	1.879055e-06	2.753071e-08
5.318212e+01	1.921751e-06	9.584806e-09
5.329199e+01	1.911749e-06	1.339963e-08
5.339996e+01	1.905988e-06	1.838584e-08
5.350706e+01	1.890241e-06	3.104021e-08
5.361534e+01	1.897501e-06	1.527145e-08
5.372435e+01	1.922522e-06	9.587124e-09
5.383330e+01	1.899813e-06	1.528020e-08
5.394173e+01	1.885992e-06	2.832798e-08
5.404937e+01	1.898365e-06	3.993225e-08
5.415790e+01	1.877815e-06	5.565247e-09
5.426721e+01	1.885594e-06	2.485870e-08
5.437540e+01	1.898986e-06	6.373611e-10
5.448400e+01	1.898615e-06	4.103727e-09
5.459134e+01	1.889455e-06	2.718456e-08
5.470048e+01	1.890607e-06	2.603299e-08
5.480810e+01	1.889382e-06	7.920871e-09
5.491579e+01	1.881328e-06	1.752269e-08
5.502421e+01	1.879133e-06	4.833585e-08
5.513310e+01	1.888984e-06	4.451592e-09
5.524179e+01	1.865536e-06	1.861826e-08
5.535033e+01	1.871689e-06	1.555987e-08
5.545971e+01	1.901357e-06	1.605706e-08
5.556877e+01	1.878911e-06	1.022624e-08
5.567821e+01	1.889825e-06	2.294777e-08
5.578490e+01	1.894090e-06	3.028437e-08
5.589395e+01	1.888257e-06	1.600749e-08
5.600240e+01	1.890159e-06	9.464645e-09
5.610953e+01	1.888272e-06	1.986022e-08
5.621746e+01	1.898629e-06	7.956464e-09
5.632430e+01	1.903255e-06	8.744389e-09
5.643289e+01	1.913237e-06	4.646310e-10
5.654091e+01	1.902057e-06	2.433283e-09
5.664881e+01	1.911260e-06	1.395650e-08
5.675683e+01	1.883139e-06	1.290760e-08
5.686443e+01	1.869061e-06	3.365741e-08
5.697422e+01	1.879026e-06	1.982523e-08
5.708152e+01	1.889389e-06	9.462327e-09
5.719057e+01	1.868232e-06	1.824355e-08
5.729965e+01	1.885143e-06	7.519919e-09
5.740614e+01	1.890488e-06	5.559333e-09
5.751580e+01	1.907492e-06	8.374916e-09
5.762275e+01	1.907375e-06	2.244698e-08
5.773173e+01	1.890892e-06	5.491982e-10
5.784054e+01	1.893549e-06	1.094126e-08
5.794934e+01	1.891697e-06	8.700646e-09
5.805758e+01	1.902757e-06	2.092363e-08
5.816435e+01	1.874719e-06	1.700847e-09
5.827267e+01	1.888702e-06	3.180481e-08
5.838052e+01	1.886335e-06	1.715613e-08
5.848990e+01	1.872445e-06	1.170945e-08
5.859960e+01	1.874018e-06	2.019179e-08
5.870964e+01	1.911670e-06	7.405507e-09
5.881762e+01	1.888984e-06	4.451592e-09
5.892520e+01	1.900200e-06	1.566718e-08
5.903355e+01	1.873933e-06	2.154809e-09
5.914321e+01	1.892491e-06	1.486758e-08
5.924945e+01	1.909018e-06	4.528010e-09
5.935837e+01	1.881299e-06	9.817219e-09
5.946750e+01	1.902924e-06	2.299794e-08
5.957512e+01	1.912877e-06	6.083447e-09
5.968394e+01	1.899472e-06	2.722247e-08
5.979194e+01	6.688324e-04	6.669188e-04
5.990168e+01	8.024404e-04	8.005539e-04
6.001066e+01	1.385757e-03	6.519520e-05
6.011959e+01	1.439284e-03	1.108017e-04
6.022653e+01	1.327193e-03	8.811669e-05
6.033415e+01	1.235435e-03	6.385434e-05
6.044258e+01	1.165878e-03	4.610425e-05
6.055136e+01	1.112134e-03	3.418782e-05
6.066121e+01	1.070069e-03	2.462655e-05
6.077036e+01	1.036548e-03	1.791851e-05
6.087946e+01	1.008547e-03	1.329254e-05
6.098751e+01	9.851683e-04	9.737488e-06
6.109570e+01	9.659401e-04	6.938135e-06
6.120495e+01	9.489683e-04	4.520637e-06
6.131255e+01	9.346823e-04	2.698616e-06
6.141878e+01	9.220574e-04	1.281240e-06
6.152625e+01	9.108440e-04	2.167465e-08
6.163399e+01	9.010514e-04	1.072154e-06
6.174319e+01	8.923043e-04	2.065321e-06
6.185073e+01	8.845946e-04	2.790324e-06
6.195884e+01	8.775275e-04	3.448525e-06
6.206804e+01	8.710938e-04	4.084306e-06
6.217614e+01	8.654311e-04	4.709041e-06
6.228755e+01	8.599292e-04	4.969475e-06
6.239480e+01	8.551097e-04	5.319072e-06
6.250499e+01	8.508116e-04	5.641592e-06
6.261397e+01	8.466524e-04	6.101593e-06
