Averaged ion signal for bare Si BNL, m/z=180
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-3.003717e-12	2.092346e-11
6.500000e+00	-5.335078e-12	9.881494e-12
1.290000e+01	-6.482059e-12	9.080109e-12
1.940000e+01	6.805730e-12	1.155826e-13
2.580000e+01	-7.481752e-12	6.955329e-13
3.230000e+01	2.704587e-12	1.348471e-11
3.880000e+01	1.067184e-11	7.392862e-12
4.520000e+01	-1.759555e-12	1.185484e-11
5.170000e+01	-1.683055e-11	7.845239e-12
5.810000e+01	-1.371210e-11	6.168362e-12
6.460000e+01	3.752053e-12	2.987385e-12
7.100000e+01	2.199160e-12	1.305009e-11
7.750000e+01	-2.912201e-12	1.377037e-11
8.390000e+01	4.918518e-12	3.925715e-12
9.040000e+01	8.027357e-12	1.068457e-12
9.680000e+01	5.879375e-12	8.477158e-12
1.033000e+02	-6.203285e-12	6.075084e-12
1.097000e+02	-4.749717e-12	8.925981e-12
1.162000e+02	1.540307e-11	5.991711e-12
1.226000e+02	-3.560909e-12	5.704095e-12
1.291000e+02	1.171393e-11	1.108684e-11
1.355000e+02	1.403245e-11	4.202278e-12
1.420000e+02	-7.155863e-12	1.025561e-11
1.484000e+02	1.019531e-11	3.548848e-12
1.549000e+02	1.260764e-11	1.994910e-12
1.613000e+02	-3.297637e-12	8.108825e-12
1.678000e+02	2.382003e-12	2.391283e-12
1.742000e+02	-9.439289e-13	6.297849e-12
1.807000e+02	1.076286e-11	3.605843e-12
1.871000e+02	-5.765071e-12	3.081722e-12
1.936000e+02	1.254972e-11	3.362970e-12
2.000000e+02	1.163674e-11	4.496354e-12
2.065000e+02	-9.366275e-12	2.137754e-12
2.130000e+02	-7.545925e-12	5.317999e-12
2.194000e+02	9.261933e-12	4.872723e-12
2.259000e+02	2.720183e-12	6.802876e-12
2.323000e+02	6.594691e-12	1.772895e-11
2.388000e+02	-1.029109e-12	1.202815e-11
2.452000e+02	6.195098e-12	1.594353e-11
2.517000e+02	1.691290e-11	2.870129e-12
2.581000e+02	1.302251e-11	3.414103e-12
2.646000e+02	4.034956e-12	1.500006e-11
2.710000e+02	1.073113e-12	1.162202e-11
2.775000e+02	1.934613e-12	1.571618e-12
2.839000e+02	1.153022e-11	9.303559e-13
2.904000e+02	5.411871e-12	1.705111e-11
2.968000e+02	2.482558e-11	2.173982e-12
3.033000e+02	-1.129871e-12	8.447835e-12
3.097000e+02	5.062436e-12	8.145109e-12
3.162000e+02	6.810936e-12	1.548801e-11
3.226000e+02	8.594394e-12	1.937214e-11
3.291000e+02	1.629633e-12	3.106478e-12
3.355000e+02	-2.657649e-12	4.409162e-12
3.420000e+02	2.551491e-12	9.042396e-12
3.484000e+02	-2.406741e-12	1.907387e-13
3.549000e+02	1.223985e-11	1.019723e-11
