Ion signal for P950-InO4 2, m/z=16
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	6.305758e-11	2.140654e-11
6.400000e+00	-9.349674e-12	2.140654e-11
1.290000e+01	-6.638288e-12	2.140654e-11
1.930000e+01	2.215446e-11	2.140654e-11
2.580000e+01	1.836585e-11	2.140654e-11
3.230000e+01	1.517723e-11	2.140654e-11
3.870000e+01	-4.203002e-11	2.140654e-11
4.520000e+01	-5.721863e-11	2.140654e-11
5.160000e+01	-5.482588e-11	2.140654e-11
5.810000e+01	1.619855e-10	2.140654e-11
6.450000e+01	7.407783e-10	2.140654e-11
7.100000e+01	6.166896e-10	2.140654e-11
7.740000e+01	5.969824e-10	2.140654e-11
8.390000e+01	5.146938e-10	2.140654e-11
9.030000e+01	6.143865e-10	2.140654e-11
9.680000e+01	4.977979e-10	2.140654e-11
1.032000e+02	4.915907e-10	2.140654e-11
1.097000e+02	5.086020e-10	2.140654e-11
1.161000e+02	4.441948e-10	2.140654e-11
1.226000e+02	5.171062e-10	2.140654e-11
1.290000e+02	3.713989e-10	2.140654e-11
1.355000e+02	4.180103e-10	2.140654e-11
1.419000e+02	4.066031e-10	2.140654e-11
1.484000e+02	4.654145e-10	2.140654e-11
1.548000e+02	4.133072e-10	2.140654e-11
1.613000e+02	3.621186e-10	2.140654e-11
1.677000e+02	3.654113e-10	2.140654e-11
1.742000e+02	3.478227e-10	2.140654e-11
1.806000e+02	3.658155e-10	2.140654e-11
1.871000e+02	3.682269e-10	2.140654e-11
1.935000e+02	3.346196e-10	2.140654e-11
2.000000e+02	3.459310e-10	2.140654e-11
2.064000e+02	2.591237e-10	2.140654e-11
2.129000e+02	3.145351e-10	2.140654e-11
2.193000e+02	2.310279e-10	2.140654e-11
2.258000e+02	2.839393e-10	2.140654e-11
2.322000e+02	3.876320e-10	2.140654e-11
2.387000e+02	3.642434e-10	2.140654e-11
2.451000e+02	2.831361e-10	2.140654e-11
2.516000e+02	2.781475e-10	2.140654e-11
2.580000e+02	1.992403e-10	2.140654e-11
2.645000e+02	2.693517e-10	2.140654e-11
2.709000e+02	3.164444e-10	2.140654e-11
2.774000e+02	2.704558e-10	2.140654e-11
2.838000e+02	2.186486e-10	2.140654e-11
2.903000e+02	2.979599e-10	2.140654e-11
2.968000e+02	3.257713e-10	2.140654e-11
3.032000e+02	1.775641e-10	2.140654e-11
3.097000e+02	8.957546e-11	2.140654e-11
3.161000e+02	1.426821e-11	2.140654e-11
3.226000e+02	1.357960e-11	2.140654e-11
3.290000e+02	2.847235e-11	2.140654e-11
3.355000e+02	-1.501627e-11	2.140654e-11
3.419000e+02	1.067648e-11	2.140654e-11
3.484000e+02	-2.181213e-11	2.140654e-11
3.548000e+02	-1.421938e-11	2.140654e-11
