Averaged ion signal for P950-InO4, m/z=5
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-2.862919e-12	1.137678e-12
6.500000e+00	-4.383910e-12	1.140040e-12
1.290000e+01	-1.020657e-12	2.442553e-12
1.940000e+01	-1.983153e-12	2.863386e-12
2.580000e+01	-9.387742e-13	1.354404e-12
3.230000e+01	-5.706803e-13	1.756047e-12
3.870000e+01	9.550908e-12	1.004814e-11
4.520000e+01	-1.748848e-12	1.843149e-12
5.170000e+01	7.259611e-12	8.697773e-12
5.810000e+01	-2.303765e-12	1.071200e-12
6.460000e+01	-2.597881e-12	9.889973e-13
7.100000e+01	1.241937e-11	8.554399e-12
7.750000e+01	-3.037714e-12	5.796387e-13
8.390000e+01	-1.983001e-13	2.963016e-13
9.040000e+01	8.235659e-12	1.141568e-11
9.680000e+01	-3.504753e-12	3.215888e-12
1.033000e+02	1.113906e-11	1.720321e-11
1.097000e+02	-5.232115e-12	2.720836e-13
1.162000e+02	7.772774e-12	9.967432e-12
1.226000e+02	1.412600e-11	1.735300e-11
1.291000e+02	-3.896244e-12	5.307883e-12
1.355000e+02	1.767768e-11	1.985256e-12
1.420000e+02	4.400939e-12	8.432766e-12
1.484000e+02	9.394126e-13	5.354557e-12
1.549000e+02	1.245071e-12	2.074965e-12
1.613000e+02	1.290825e-11	1.556356e-11
1.678000e+02	7.472954e-12	8.886414e-12
1.742000e+02	-2.462972e-12	2.018809e-12
1.807000e+02	8.711987e-12	9.397713e-12
1.871000e+02	-1.519640e-12	2.344110e-12
1.936000e+02	9.185469e-12	1.240634e-11
2.000000e+02	2.154534e-11	6.418261e-12
2.065000e+02	2.549802e-12	7.535939e-12
2.129000e+02	1.386853e-11	1.713501e-11
2.194000e+02	7.972842e-13	3.482790e-12
2.259000e+02	-2.430522e-12	3.936033e-12
2.323000e+02	2.576232e-11	4.033709e-12
2.388000e+02	-1.310189e-12	3.003834e-12
2.452000e+02	-3.933251e-12	2.800092e-12
2.517000e+02	1.286743e-12	7.887649e-13
2.581000e+02	-2.732768e-12	1.933743e-12
2.646000e+02	-2.712174e-12	3.309186e-12
2.710000e+02	-1.172736e-12	1.712944e-12
2.775000e+02	-1.816492e-12	4.871037e-12
2.839000e+02	-5.709703e-12	3.404450e-13
2.904000e+02	-3.464929e-12	1.946668e-12
2.968000e+02	-1.814086e-12	3.041261e-12
3.033000e+02	-4.066627e-12	3.079939e-12
3.097000e+02	-1.886953e-12	1.734662e-12
3.162000e+02	-3.955644e-12	3.459690e-12
3.226000e+02	1.218873e-11	1.143939e-11
3.291000e+02	-2.720812e-12	1.834391e-12
3.355000e+02	7.136662e-12	6.954786e-12
3.420000e+02	-3.033129e-12	3.410442e-12
3.484000e+02	-2.036455e-12	2.201665e-12
3.549000e+02	-1.815647e-12	3.564993e-12
