Averaged ion signal for P950-InO2, m/z=34
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	5.928203e-12	2.035945e-12
6.500000e+00	-2.652295e-12	3.665534e-12
1.290000e+01	-5.088165e-12	6.097060e-12
1.940000e+01	8.167429e-13	5.497877e-12
2.580000e+01	6.238467e-12	1.740065e-12
3.230000e+01	5.598749e-13	5.362618e-12
3.870000e+01	3.345993e-13	4.651430e-12
4.520000e+01	-2.378493e-12	1.060613e-12
5.160000e+01	6.902231e-12	4.615575e-12
5.810000e+01	1.047064e-11	8.225892e-12
6.450000e+01	1.984863e-12	4.315804e-13
7.100000e+01	-6.367729e-12	2.335897e-12
7.740000e+01	3.842495e-12	6.773585e-12
8.390000e+01	2.069028e-13	3.345902e-12
9.030000e+01	6.074127e-12	4.761409e-12
9.680000e+01	4.664535e-12	9.070907e-12
1.033000e+02	1.722537e-12	5.225818e-12
1.097000e+02	-1.003833e-12	5.211088e-12
1.162000e+02	-1.105331e-12	5.339323e-12
1.226000e+02	9.142987e-13	2.118583e-12
1.291000e+02	6.788801e-12	1.241317e-11
1.355000e+02	-4.970569e-12	1.640778e-13
1.420000e+02	5.375933e-12	5.065333e-12
1.484000e+02	6.366063e-12	1.582407e-11
1.549000e+02	3.530646e-13	1.307384e-11
1.613000e+02	1.891946e-13	1.171568e-12
1.678000e+02	-1.128803e-12	5.470657e-12
1.742000e+02	2.236827e-12	5.580437e-12
1.807000e+02	-3.579671e-12	1.164385e-11
1.871000e+02	-3.663542e-12	6.238442e-12
1.936000e+02	7.450461e-12	2.767353e-12
2.000000e+02	5.725905e-13	5.350053e-12
2.065000e+02	5.732998e-12	6.341736e-12
2.129000e+02	-1.658778e-12	2.843952e-12
2.194000e+02	-3.713870e-12	7.041769e-12
2.258000e+02	3.991854e-12	7.054958e-12
2.323000e+02	2.589762e-12	8.001774e-12
2.387000e+02	3.940486e-12	6.080963e-12
2.452000e+02	8.866394e-12	3.082209e-13
2.516000e+02	-2.053817e-13	1.211532e-12
2.581000e+02	4.687526e-12	5.612716e-12
2.645000e+02	-5.850250e-12	4.747973e-12
2.710000e+02	3.695658e-12	1.039879e-11
2.774000e+02	4.315382e-12	6.051978e-12
2.839000e+02	3.281290e-12	7.638794e-12
2.903000e+02	8.794514e-12	5.173517e-12
2.968000e+02	-1.019078e-12	4.609799e-12
3.033000e+02	2.794424e-12	2.690790e-12
3.097000e+02	-2.448446e-12	3.679804e-12
3.162000e+02	-8.087444e-12	3.352715e-12
3.226000e+02	-9.872814e-12	2.876809e-12
3.291000e+02	2.865188e-12	4.607280e-12
3.355000e+02	4.277818e-12	1.184814e-12
3.420000e+02	-9.052680e-12	7.395225e-12
3.484000e+02	1.700450e-12	3.628181e-12
3.549000e+02	5.639517e-13	8.728230e-12
